First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Bryan,Barberena,http://ufcstats.com/fighter-details/a331233f597090a5,Bam Bam,18,12,0,"6' 0""",185 lbs.,"72""",Southpaw,"May 03, 1989",5.35,48%,4.59,44%,0.13,22%,50%,0.3
Dani,Barbir,http://ufcstats.com/fighter-details/d4baaa0630bf5798,,7,0,0,--,185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Dione,Barbosa,http://ufcstats.com/fighter-details/27b388f0aab49780,The Witch,8,3,0,"5' 6""",125 lbs.,"66""",Orthodox,"May 08, 1992",2.35,50%,2.73,67%,1.93,33%,42%,2.3
Marcio,Barbosa,http://ufcstats.com/fighter-details/c85bad793cd14e28,Ticoto,16,2,0,--,145 lbs.,--,,"May 22, 1998",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Edson,Barboza,http://ufcstats.com/fighter-details/64a50dad704d1d49,Junior,24,12,0,"5' 11""",145 lbs.,"75""",Orthodox,"Jan 21, 1986",4.11,44%,4.65,56%,0.45,50%,72%,0.1
Raoni,Barcelos,http://ufcstats.com/fighter-details/b9f28e7045fdfce7,,19,5,0,"5' 7""",135 lbs.,"67""",Orthodox,"May 01, 1987",5.11,53%,4.64,60%,2.46,37%,82%,0.7
Daniel,Barez,http://ufcstats.com/fighter-details/e8fe9c15d348e778,,17,7,0,"5' 6""",125 lbs.,"66""",Orthodox,"Dec 10, 1988",3.65,49%,5.95,50%,1.93,28%,80%,0.6
Danny,Barlow,http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63,LeftHand2God,9,1,0,"6' 2""",170 lbs.,"79""",Southpaw,"Aug 02, 1995",5.62,50%,3.70,51%,0.00,0%,100%,0.0
Luke,Barnatt,http://ufcstats.com/fighter-details/172c2135e70f87b7,The Bigslow,13,4,0,"6' 6""",185 lbs.,"77""",Orthodox,"Apr 13, 1988",4.43,36%,3.87,59%,0.63,42%,63%,0.4
James,Barnes,http://ufcstats.com/fighter-details/c06a5c95f1169c0b,Mooka,14,5,0,"5' 8""",135 lbs.,"71""",Orthodox,"May 28, 1982",0.57,34%,3.02,39%,1.08,16%,40%,0.0
Nick,Barnes,http://ufcstats.com/fighter-details/78a5eea49638685d,,11,2,0,"5' 11""",170 lbs.,--,,--,2.86,29%,8.93,51%,5.36,100%,100%,5.4
Shonte,Barnes,http://ufcstats.com/fighter-details/e575b6ff678c1aca,Shyne,6,2,1,"5' 11""",185 lbs.,"76""",Southpaw,"Feb 09, 1987",2.32,38%,1.55,67%,0.00,0%,60%,0.0
Josh,Barnett,http://ufcstats.com/fighter-details/ad3f53c454cbbead,The Warmaster,35,8,0,"6' 3""",250 lbs.,"78""",Orthodox,"Nov 10, 1977",3.20,50%,2.11,57%,1.26,55%,55%,1.4
Chris,Barnett,http://ufcstats.com/fighter-details/7a5e8c94a86f9895,Beastboy,23,9,0,"5' 9""",265 lbs.,"75""",Orthodox,"Jun 14, 1986",4.21,47%,6.53,39%,0.00,0%,33%,0.0
Chris,Barnhizer,http://ufcstats.com/fighter-details/91e69a1c3c87325b,,2,3,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
David,Baron,http://ufcstats.com/fighter-details/80c0bed43da0e27b,,17,4,1,"5' 6""",155 lbs.,--,Switch,"Feb 15, 1973",1.17,30%,2.10,56%,0.00,0%,14%,0.7
Phil,Baroni,http://ufcstats.com/fighter-details/1652f3213655b935,The New York Bad Ass,15,18,0,"5' 9""",170 lbs.,"72""",Orthodox,"Apr 16, 1976",2.77,45%,3.93,40%,1.46,47%,60%,0.5
Dan,Barrera,http://ufcstats.com/fighter-details/f12f979b657ab876,The Fireman,3,1,0,"5' 9""",170 lbs.,--,Orthodox,"Dec 23, 1980",0.80,70%,1.20,28%,1.00,8%,0%,0.0
Carlos,Barreto,http://ufcstats.com/fighter-details/a220be6d41d6f97d,,14,9,0,"6' 4""",230 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jose,Barreto,http://ufcstats.com/fighter-details/c32eab6c2119e989,,0,1,0,--,185 lbs.,--,Southpaw,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Peter,Barrett,http://ufcstats.com/fighter-details/d21113c9ff3788ae,Slippery,11,5,0,"5' 10""",145 lbs.,"73""",Southpaw,"Aug 10, 1986",4.18,61%,4.32,42%,1.39,22%,66%,0.0
Marc-Andre,Barriault,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,Powerbar,17,9,0 (1 NC),"6' 1""",185 lbs.,"74""",Orthodox,"Feb 18, 1990",6.02,47%,5.57,52%,0.21,25%,67%,0.1
David,Barrios,http://ufcstats.com/fighter-details/e6015889f50075d2,,4,8,0,"5' 6""",145 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Alexandre,Barros,http://ufcstats.com/fighter-details/8fd1f27e86661ede,Baixinho,22,11,0,"5' 9""",170 lbs.,--,Southpaw,"Nov 19, 1976",0.98,40%,4.05,36%,1.84,50%,100%,0.0
Ricardo,Barros,http://ufcstats.com/fighter-details/d26394fc0e8e880a,,2,2,0,"6' 1""",205 lbs.,--,,"Mar 22, 1976",0.00,0%,8.22,31%,0.00,0%,100%,0.0
Francimar,Barroso,http://ufcstats.com/fighter-details/b69f24c500d783e7,Bodao,19,7,0 (1 NC),"6' 1""",205 lbs.,"75""",Orthodox,"Feb 28, 1980",2.77,52%,3.07,59%,2.22,24%,83%,0.0
Pat,Barry,http://ufcstats.com/fighter-details/658c3465581ae46b,HD,8,7,0,"5' 11""",235 lbs.,"74""",Orthodox,"Jul 07, 1979",2.72,52%,3.54,59%,0.00,0%,76%,0.2
Dean,Barry,http://ufcstats.com/fighter-details/a6f3d15cb84334bb,The Sniper,4,2,0,"5' 10""",170 lbs.,"72""",Orthodox,"Jul 03, 1992",9.31,40%,4.66,51%,0.00,0%,100%,0.0
Enrique,Barzola,http://ufcstats.com/fighter-details/be0b310a12eb80b4,El Fuerte,17,5,2,"5' 7""",145 lbs.,"70""",Orthodox,"Apr 28, 1989",3.91,41%,2.97,68%,4.20,45%,66%,0.3
Javid,Basharat,http://ufcstats.com/fighter-details/bbab3baf66128ae2,The Snow Leopard,14,2,0 (1 NC),"5' 9""",135 lbs.,"69""",Orthodox,"Sep 07, 1995",5.41,53%,2.96,61%,1.62,40%,83%,0.2
Farid,Basharat,http://ufcstats.com/fighter-details/a09ed60aa67a3f67,Ferocious,13,0,0,"5' 8""",135 lbs.,"71""",Orthodox,"Aug 02, 1997",4.36,55%,2.57,59%,3.97,44%,80%,0.5
Austin,Bashi,http://ufcstats.com/fighter-details/d3f89fa685bd8420,,13,1,0,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 29, 2001",1.94,48%,2.71,46%,8.39,39%,62%,1.3
Stephen,Bass,http://ufcstats.com/fighter-details/1cecc8fe6748a532,Bigfish,11,2,0,"5' 9""",145 lbs.,--,Orthodox,"Nov 14, 1982",4.87,52%,5.87,55%,0.00,0%,0%,0.0
Sean,Bassett,http://ufcstats.com/fighter-details/2c733e059462c1dc,,0,4,0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ryan,Bastianelli,http://ufcstats.com/fighter-details/29508aff4d93cbbe,Relentless,6,7,0 (1 NC),"5' 5""",135 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Shayna,Baszler,http://ufcstats.com/fighter-details/8ef4a91ac694b7ce,The Queen of Spades,15,11,0,"5' 7""",135 lbs.,--,Orthodox,"Aug 08, 1980",2.49,30%,6.36,51%,0.67,18%,44%,1.3
Namsrai,Batbayar,http://ufcstats.com/fighter-details/e1f8beeb6d2d871a,Steppe Warrior,8,1,0,"5' 4""",125 lbs.,"68""",Orthodox,"Dec 29, 2000",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Michel,Batista,http://ufcstats.com/fighter-details/34218661c44ed55d,,4,1,0 (1 NC),"6' 3""",260 lbs.,--,Orthodox,"Apr 20, 1984",0.00,0%,4.03,40%,6.72,50%,0%,0.0
Bryan,Battle,http://ufcstats.com/fighter-details/f626118b6da0e020,The Butcher,13,2,0 (1 NC),"6' 1""",170 lbs.,"77""",Orthodox,"Sep 21, 1994",5.12,52%,4.11,44%,0.77,17%,53%,0.4
Alan,Baudot,http://ufcstats.com/fighter-details/c9a94278df042f46,The Black Samourai,8,3,0 (2 NC),"6' 3""",243 lbs.,"79""",Orthodox,"Feb 01, 1988",5.36,58%,4.82,46%,0.00,0%,62%,0.0
Mario,Bautista,http://ufcstats.com/fighter-details/bc711b6dd95c1af6,,15,2,0,"5' 9""",135 lbs.,"69""",Switch,"Jul 01, 1993",5.33,47%,3.91,54%,1.92,33%,66%,0.9
Chris,Beal,http://ufcstats.com/fighter-details/55f446032177b119,Real Deal,10,5,0,"5' 7""",125 lbs.,"69""",Orthodox,"Aug 06, 1985",3.45,35%,3.18,61%,1.60,58%,78%,0.2
Donovan,Beard,http://ufcstats.com/fighter-details/3a6ac598320ca7f2,The Highlight Reel,7,2,0,"6' 2""",185 lbs.,"78""",Orthodox,"Nov 05, 1989",0.00,0%,5.77,28%,0.00,0%,0%,0.0
Rudy,Bears,http://ufcstats.com/fighter-details/74f13066b1417ef3,,16,15,0,"5' 11""",170 lbs.,--,Southpaw,--,1.27,29%,2.53,50%,0.00,0%,0%,0.0
Salvador,Becerra,http://ufcstats.com/fighter-details/4fd76e7ba8313457,,5,2,0,"5' 9""",155 lbs.,--,,--,4.57,31%,3.83,58%,0.00,0%,66%,0.0
Ariel,Beck,http://ufcstats.com/fighter-details/b96939f2b8d88e82,,4,5,0,"5' 6""",125 lbs.,"66""",Southpaw,"Sep 16, 1990",4.44,34%,4.31,64%,0.00,0%,0%,0.0
Jack,Becker,http://ufcstats.com/fighter-details/b5a379583673510a,,13,6,0,"5' 8""",155 lbs.,"71""",Orthodox,"Dec 20, 1992",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jeff,Bedard,http://ufcstats.com/fighter-details/93bf96be327fcd98,Little Popeye,13,3,0,"5' 6""",145 lbs.,--,Orthodox,"Feb 06, 1970",0.80,51%,0.00,100%,3.43,66%,100%,2.6
Eric,Bedard,http://ufcstats.com/fighter-details/ce05955c26c3c090,Lucky Strikes,6,7,0,"6' 2""",239 lbs.,--,,"Sep 11, 1984",6.37,35%,8.54,52%,0.00,0%,0%,0.0
Johnny,Bedford,http://ufcstats.com/fighter-details/ffc3e6daaa6da0b7,Brutal,21,13,1 (1 NC),"5' 10""",135 lbs.,"71""",Orthodox,"Jan 06, 1983",4.53,50%,1.75,63%,1.83,62%,62%,0.0
Rolando,Bedoya,http://ufcstats.com/fighter-details/40a456a25d52ee65,The Machine,14,4,0,"5' 11""",155 lbs.,"74""",Orthodox,"Jan 13, 1997",7.29,49%,6.38,52%,0.00,0%,33%,0.0
Chase,Beebe,http://ufcstats.com/fighter-details/b16a7e6a627e9789,,24,13,1,"5' 7""",135 lbs.,"67""",Orthodox,"Mar 29, 1985",2.17,38%,1.64,69%,2.49,42%,41%,0.9
Lyle,Beerbohm,http://ufcstats.com/fighter-details/babc6b5745335f18,Fancy Pants,24,3,0,"5' 10""",155 lbs.,--,Southpaw,"Feb 05, 1979",1.98,55%,1.61,54%,2.10,23%,64%,0.3
Allan,Begosso,http://ufcstats.com/fighter-details/d6ed764f8b78d32a,Mini,7,2,1,"5' 5""",135 lbs.,"66""",Orthodox,"Nov 23, 1995",1.80,40%,7.73,34%,0.00,0%,25%,2.0
Azamat,Bekoev,http://ufcstats.com/fighter-details/3bc3f60b21cddc6a,Iron,20,3,0,"6' 0""",185 lbs.,"72""",Orthodox,"Dec 30, 1995",7.59,61%,4.48,46%,2.59,33%,100%,0.0
Mirsad,Bektic,http://ufcstats.com/fighter-details/cbd3e590a85b18c5,,13,4,0,"5' 8""",145 lbs.,"70""",Orthodox,"Feb 16, 1991",2.43,41%,1.80,57%,3.98,52%,92%,0.4
Diana,Belbita,http://ufcstats.com/fighter-details/d7e40dca3ae125be,The Warrior Princess,15,10,0,"5' 7""",125 lbs.,"68""",Orthodox,"Jun 26, 1996",6.45,41%,6.55,51%,0.86,62%,64%,0.0
Alan,Belcher,http://ufcstats.com/fighter-details/4130a743d9d22163,The Talent,18,8,0,"6' 2""",185 lbs.,"75""",Orthodox,"Apr 24, 1984",2.70,41%,3.10,59%,0.44,26%,55%,0.9
Vitor,Belfort,http://ufcstats.com/fighter-details/0ee783aa00e468f0,The Phenom,26,14,0 (1 NC),"6' 0""",185 lbs.,"74""",Southpaw,"Apr 01, 1977",1.59,46%,2.83,50%,1.02,60%,53%,0.6
Yousri,Belgaroui,http://ufcstats.com/fighter-details/7674b836ce0698a0,,8,3,0,"6' 5""",185 lbs.,"79""",Orthodox,"Jun 02, 1992",4.43,60%,2.65,57%,0.00,0%,81%,0.0
Rodolfo,Bellato,http://ufcstats.com/fighter-details/69898645d600abdb,Trator,12,2,1,"6' 3""",205 lbs.,"75""",Orthodox,"Feb 05, 1996",6.28,62%,6.31,46%,1.06,30%,100%,0.3
Danilo,Belluardo,http://ufcstats.com/fighter-details/c3f6db17cea09ca7,Caterpillar,12,5,0,"6' 0""",155 lbs.,"74""",Southpaw,"Jul 21, 1994",1.52,61%,4.79,41%,3.50,100%,50%,0.0
Joey,Beltran,http://ufcstats.com/fighter-details/46baf0f57edfa4df,The Mexicutioner,17,14,0 (1 NC),"6' 1""",185 lbs.,"75""",Orthodox,"Dec 08, 1981",4.92,36%,5.27,54%,0.48,18%,75%,0.0
Marco,Beltran,http://ufcstats.com/fighter-details/ec71a892fada28c7,Psycho,8,6,0,"5' 8""",125 lbs.,"69""",Orthodox,"May 18, 1986",2.07,37%,1.93,63%,0.70,50%,46%,0.2
Joseph,Benavidez,http://ufcstats.com/fighter-details/80eacd4da0617c57,,28,8,0,"5' 4""",125 lbs.,"65""",Southpaw,"Jul 31, 1984",3.52,34%,2.67,61%,1.41,30%,62%,0.6
Mike,Bencic,http://ufcstats.com/fighter-details/a71feb7ea7592a71,Batman,1,2,0,"6' 0""",215 lbs.,--,Orthodox,--,0.00,0%,3.32,53%,0.00,0%,0%,0.0
Dave,Beneteau,http://ufcstats.com/fighter-details/9fd1f08dd4aec14a,Dangerous,6,5,1,"6' 2""",250 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Karla,Benitez,http://ufcstats.com/fighter-details/6104730621ff318d,,14,11,1 (1 NC),"5' 3""",113 lbs.,--,,--,0.00,0%,2.40,57%,0.00,0%,100%,0.0
Gabriel,Benitez,http://ufcstats.com/fighter-details/436f970c9ea9169c,Moggly,23,13,0,"5' 8""",155 lbs.,"71""",Southpaw,"Jun 15, 1988",5.26,41%,4.49,63%,0.22,50%,55%,0.9
Charles,Bennett,http://ufcstats.com/fighter-details/8dc4f34c1f50d00d,Krazy Horse,30,33,2,"5' 8""",155 lbs.,--,Orthodox,"Nov 23, 1979",1.39,39%,1.35,64%,2.02,100%,36%,2.0
Josh,Bennett,http://ufcstats.com/fighter-details/c3ac8d0da7b05772,,11,14,0,"6' 4""",259 lbs.,--,Orthodox,--,2.90,40%,5.80,43%,1.50,100%,100%,0.0
DeAnna,Bennett,http://ufcstats.com/fighter-details/404ecb2700844072,The Argentine Assassin,8,3,1,"5' 4""",125 lbs.,"68""",Orthodox,"Nov 18, 1984",3.13,58%,3.27,58%,0.00,0%,0%,1.0
Benjamin,Bennett,http://ufcstats.com/fighter-details/7030c27fc9778964,Mr. Alaska,7,1,0,"6' 0""",170 lbs.,"73""",Switch,"May 08, 1994",4.53,54%,4.53,65%,6.00,60%,0%,0.0
Lance,Benoist,http://ufcstats.com/fighter-details/5431dccc09118234,,7,2,0,"5' 11""",170 lbs.,"72""",Southpaw,"Aug 26, 1988",3.68,51%,2.70,56%,1.50,33%,61%,0.0
Joe,Benoit,http://ufcstats.com/fighter-details/a30f6d375dea5f9b,,11,4,0,"5' 9""",170 lbs.,--,Orthodox,"Mar 12, 1982",0.00,0%,0.00,100%,0.00,0%,0%,0.0
Ryan,Benoit,http://ufcstats.com/fighter-details/20999e27ddd94bda,Baby Face,10,8,0,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 25, 1989",2.88,39%,3.65,58%,0.28,22%,72%,0.4
Pat,Benson,http://ufcstats.com/fighter-details/a25f3dc0df974597,,3,5,3,"5' 9""",155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Len,Bentley,http://ufcstats.com/fighter-details/592d23aed850e652,,10,6,0,"5' 9""",155 lbs.,--,,"Nov 30, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Steve,Berger,http://ufcstats.com/fighter-details/21b1132949f2a9b0,The Red Nosed Pitbull,21,23,2 (1 NC),"5' 11""",170 lbs.,--,Orthodox,"May 20, 1973",1.00,27%,3.26,36%,0.84,40%,16%,1.7
Kenneth,Bergh,http://ufcstats.com/fighter-details/aa8189053b3a8994,,8,0,0 (1 NC),"6' 2""",205 lbs.,"74""",Orthodox,"Jun 26, 1989",4.56,75%,1.27,28%,0.00,0%,0%,0.0
Bret,Bergmark,http://ufcstats.com/fighter-details/2891c9f7b26b26fc,The Angry Hick,6,1,1,"5' 9""",170 lbs.,--,,"Nov 24, 1973",2.78,52%,2.78,37%,4.17,100%,50%,4.2
Keith,Berish,http://ufcstats.com/fighter-details/e3779ef06e98f185,Sha Bang Bang,5,1,0 (1 NC),"6' 0""",205 lbs.,--,Orthodox,"Nov 14, 1985",3.58,36%,4.81,62%,1.76,40%,0%,0.0
Dennis,Bermudez,http://ufcstats.com/fighter-details/6f242453c91a5af0,The Menace,17,9,0,"5' 6""",155 lbs.,"66""",Orthodox,"Dec 13, 1986",4.42,46%,3.07,59%,3.89,40%,82%,1.1
Manny,Bermudez,http://ufcstats.com/fighter-details/2dc1bc1a02961656,The Bermudez Triangle,14,2,0,"5' 10""",145 lbs.,"71""",Orthodox,"Jul 16, 1994",2.92,61%,2.68,46%,3.06,54%,0%,3.1
Talita,Bernardo,http://ufcstats.com/fighter-details/5b2325cd70dbe2ea,,6,4,0,"5' 4""",135 lbs.,"68""",Orthodox,"Mar 04, 1987",3.12,42%,4.04,55%,1.62,22%,28%,0.5
Dave,Berry,http://ufcstats.com/fighter-details/b3bbe88fecd6a0d2,,0,1,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Keith,Berry,http://ufcstats.com/fighter-details/0b935b9bbbe5fc07,,15,14,1 (1 NC),"6' 1""",185 lbs.,--,,"Oct 25, 1987",0.27,12%,6.27,28%,0.00,0%,0%,0.0
Dieusel,Berto,http://ufcstats.com/fighter-details/0db70ca89e1c7374,,0,3,0,"5' 9""",200 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Edson,Berto,http://ufcstats.com/fighter-details/66766984842c13dc,Little Tiger,17,12,1,"5' 6""",155 lbs.,--,Orthodox,"Jul 05, 1983",1.76,36%,4.62,47%,5.47,40%,0%,2.7
Allen,Berube,http://ufcstats.com/fighter-details/aebfb84d1f6d2d8c,Monstah Lobstah,4,3,0,"5' 8""",155 lbs.,--,Orthodox,"Aug 25, 1974",0.92,80%,0.92,33%,6.87,100%,0%,3.4
Anton,Berzin,http://ufcstats.com/fighter-details/8ba8e8d7eafa7267,The Body Snatcher,5,1,0,"6' 2""",205 lbs.,--,Orthodox,"Sep 29, 1989",4.40,46%,6.80,67%,2.00,28%,0%,1.0
Scott,Bessac,http://ufcstats.com/fighter-details/3f24c96753dbd9f9,,4,6,0,"6' 4""",245 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Matt,Bessette,http://ufcstats.com/fighter-details/0b8d512c79b4baf3,The Mangler,22,9,0 (1 NC),"5' 10""",145 lbs.,"70""",Orthodox,"Dec 28, 1984",4.36,41%,4.45,58%,0.64,28%,61%,0.3
Khadzhi,Bestaev,http://ufcstats.com/fighter-details/e05f4ce199baca91,Best,10,4,0,"6' 6""",185 lbs.,"76""",,"Jul 16, 1988",6.15,29%,10.00,43%,0.00,0%,0%,0.0
Fernando,Bettega,http://ufcstats.com/fighter-details/a524710c3ef918fa,,7,5,0,--,170 lbs.,--,,"Mar 10, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Arjan,Bhullar,http://ufcstats.com/fighter-details/7e511f8d842a109d,,9,1,0,"6' 1""",245 lbs.,"75""",Orthodox,"May 13, 1986",2.33,56%,3.25,59%,1.73,75%,100%,0.0
KB,Bhullar,http://ufcstats.com/fighter-details/9cd047a828dd7515,The Bengal,8,2,0,"6' 4""",185 lbs.,"78""",Switch,"Oct 12, 1991",4.31,49%,5.39,45%,0.00,0%,0%,0.0
Bibulatov,Magomed,http://ufcstats.com/fighter-details/87f19d19f4cb73f8,Chaborz,14,2,0,"5' 5""",125 lbs.,"65""",Orthodox,"Aug 22, 1988",3.60,51%,1.83,52%,2.85,40%,75%,0.0
David,Bielkheden,http://ufcstats.com/fighter-details/1efa064872f089d0,,24,12,0,"5' 10""",155 lbs.,"71""",Orthodox,"Jun 06, 1979",1.11,57%,1.64,54%,2.65,63%,14%,0.0
Blake,Bilder,http://ufcstats.com/fighter-details/5095b0920a3602aa,El Animal,8,2,1,"5' 8""",145 lbs.,"68""",Switch,"Jul 12, 1990",3.81,48%,4.15,53%,0.31,7%,71%,0.6
Jonas,Bilharinho,http://ufcstats.com/fighter-details/ebbf571f349e79d9,,9,1,1,"5' 11""",145 lbs.,"75""",Switch,"May 22, 1990",3.71,60%,3.36,57%,0.00,0%,100%,0.0
Jeremiah,Billington,http://ufcstats.com/fighter-details/b3b6e80b7d5f8f0d,,11,2,0,"5' 9""",205 lbs.,--,Orthodox,"Nov 14, 1977",1.60,62%,7.06,35%,0.00,0%,50%,0.0
Scott,Bills,http://ufcstats.com/fighter-details/53f02bbc41d99432,,7,9,1,"5' 10""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Anthony,Birchak,http://ufcstats.com/fighter-details/c5a126ace82a6025,El Toro,16,8,0,"5' 8""",135 lbs.,"69""",Orthodox,"May 16, 1986",3.93,36%,3.67,56%,0.48,14%,61%,0.5
Chris,Birchler,http://ufcstats.com/fighter-details/8a22c6b4d29880a3,The Big Buck,7,4,0,"6' 3""",205 lbs.,--,Switch,"Jun 05, 1987",9.35,46%,14.83,35%,0.00,0%,0%,0.0
Angad,Bisht,http://ufcstats.com/fighter-details/7b4ae3fd439a05b6,,10,3,0,"5' 7""",125 lbs.,"67""",Orthodox,"Jun 05, 1995",3.91,51%,4.56,33%,2.41,37%,100%,0.0
Michael,Bisping,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,The Count,30,9,0,"6' 1""",185 lbs.,"75""",Orthodox,"Feb 28, 1979",4.33,38%,2.71,65%,1.05,43%,63%,0.3
Amaury,Bitetti,http://ufcstats.com/fighter-details/7a359ef685a304a7,,5,2,0,"5' 9""",185 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Caio,Bittencourt,http://ufcstats.com/fighter-details/a653cb5eb4b39339,Leao,14,7,0,"6' 0""",185 lbs.,"75""",Orthodox,"May 22, 1991",0.29,16%,0.57,33%,0.00,0%,0%,0.0
Davi,Bittencourt,http://ufcstats.com/fighter-details/dd6ec6f941c3a414,The Black,14,4,0,"5' 5""",135 lbs.,"65""",Orthodox,"Oct 12, 1994",4.15,66%,1.51,46%,14.15,33%,0%,0.0
Simon,Biyong,http://ufcstats.com/fighter-details/27ab7257bf6a3b65,,7,1,0,--,205 lbs.,--,,"Apr 05, 1991",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jan,Blachowicz,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,,29,11,1,"6' 2""",205 lbs.,"78""",Orthodox,"Feb 24, 1983",3.44,49%,3.03,52%,1.03,48%,69%,0.3
Jason,Black,http://ufcstats.com/fighter-details/b2f743746e8dcfa2,The Black Legion,23,4,1,"5' 8""",155 lbs.,--,Orthodox,"Jul 15, 1972",1.06,47%,2.60,45%,0.48,33%,28%,6.2
Brad,Blackburn,http://ufcstats.com/fighter-details/7e69a4b0961aa555,Bad Brad,18,13,1 (1 NC),"5' 10""",170 lbs.,"73""",Orthodox,"May 25, 1977",4.55,35%,3.59,65%,0.93,50%,76%,0.7
Jason,Blackford,http://ufcstats.com/fighter-details/619d807fa54ae8f7,,3,3,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tom,Blackledge,http://ufcstats.com/fighter-details/2adb11835acd815b,,10,7,0,--,205 lbs.,--,Orthodox,--,2.91,61%,2.55,46%,0.00,0%,75%,0.0
Sherrard,Blackledge,http://ufcstats.com/fighter-details/0e5c79b3594ff0ad,The Thriller,5,1,0,"5' 11""",155 lbs.,"75""",Orthodox,"Aug 16, 1993",3.70,49%,3.13,55%,4.00,33%,42%,0.0
Da'Mon,Blackshear,http://ufcstats.com/fighter-details/da22387a0407a2dc,The Monster,17,7,1,"5' 10""",135 lbs.,"72""",Switch,"Aug 12, 1994",4.70,46%,4.15,52%,1.56,36%,71%,1.6
Chasen,Blair,http://ufcstats.com/fighter-details/0f4a536507f33576,Mestizo,6,3,0,"5' 10""",155 lbs.,"71""",Orthodox,"Oct 14, 1998",5.27,39%,5.27,59%,0.00,0%,100%,0.0
Erin,Blanchfield,http://ufcstats.com/fighter-details/669970f7feba8ecd,Cold Blooded,13,2,0,"5' 4""",125 lbs.,"66""",Orthodox,"May 04, 1999",5.24,44%,4.21,59%,1.86,31%,80%,0.8
Maximo,Blanco,http://ufcstats.com/fighter-details/4a1329cc8eb0928a,Maxi,12,8,1 (1 NC),"5' 8""",145 lbs.,"71""",Orthodox,"Oct 16, 1983",4.11,44%,3.19,66%,1.85,36%,63%,0.3
David,Blanco,http://ufcstats.com/fighter-details/ebf298f8ac7e232b,,2,0,0,"5' 7""",145 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Curtis,Blaydes,http://ufcstats.com/fighter-details/fa6796c55d6c5440,Razor,18,5,0 (1 NC),"6' 4""",265 lbs.,"80""",Orthodox,"Feb 18, 1991",3.54,50%,1.91,58%,5.69,53%,31%,0.0
Tereza,Bleda,http://ufcstats.com/fighter-details/59c438c81fbf3ece,,7,1,0,"5' 9""",125 lbs.,"71""",Orthodox,"Nov 30, 2001",3.02,53%,1.86,46%,1.81,27%,83%,0.7
Arlene,Blencowe,http://ufcstats.com/fighter-details/35d6337320a4ae48,Angerfist,9,6,0,"5' 5""",145 lbs.,--,,"Apr 11, 1983",2.31,43%,2.10,43%,0.00,0%,55%,0.6
Byron,Bloodworth,http://ufcstats.com/fighter-details/ecdf14f4f8643d39,,6,3,0,"5' 8""",135 lbs.,--,Orthodox,"Aug 16, 1983",1.82,28%,5.18,50%,0.00,0%,0%,0.0
Dashawn,Boatwright,http://ufcstats.com/fighter-details/046a85108610c0d2,"Buck, the 400-pound Silverback",3,1,0,"6' 0""",205 lbs.,--,Orthodox,"Feb 29, 1988",0.00,0%,52.50,12%,0.00,0%,0%,0.0
Dan,Bobish,http://ufcstats.com/fighter-details/f348d05403fad037,,17,9,0,"6' 2""",345 lbs.,--,Southpaw,"Jan 26, 1970",2.06,44%,1.74,34%,2.44,42%,0%,1.6
Mark,Bocek,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,,12,5,0,"5' 8""",155 lbs.,"75""",Orthodox,"Oct 24, 1981",2.34,43%,2.32,60%,3.65,36%,31%,1.3
