First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Sherron,Leggett,http://ufcstats.com/fighter-details/4f670b7972fa0a2e,Rob Roy,21,6,0,"5' 8""",155 lbs.,--,Southpaw,"Oct 27, 1978",2.86,51%,2.08,47%,5.19,80%,33%,0.0
Cheyden,Leialoha,http://ufcstats.com/fighter-details/98cbbc06074c68a4,Steadfast,6,0,0,"5' 8""",135 lbs.,"73""",Orthodox,"Mar 15, 1994",1.87,28%,3.20,53%,2.00,33%,71%,0.0
Claudia,Leite,http://ufcstats.com/fighter-details/90550a08f0b02b6f,,8,3,0,"5' 3""",135 lbs.,"64""",Orthodox,"Nov 04, 1996",1.27,47%,1.73,57%,1.00,25%,0%,1.0
Thales,Leites,http://ufcstats.com/fighter-details/cfb65863d5099327,,28,9,0,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 06, 1981",2.13,40%,2.99,52%,2.10,27%,30%,1.1
Stefan,Leko,http://ufcstats.com/fighter-details/d56bb6dff2ae77eb,Blitz,0,3,0,"6' 2""",215 lbs.,--,Orthodox,"Jun 03, 1974",2.40,43%,6.17,68%,0.00,0%,0%,0.0
Gabe,Lemley,http://ufcstats.com/fighter-details/fd4578cac86d75ca,,13,9,0,"5' 8""",155 lbs.,--,Orthodox,--,0.82,35%,6.03,45%,0.00,0%,0%,0.0
Amanda,Lemos,http://ufcstats.com/fighter-details/3df5493bb279226f,,15,4,1,"5' 4""",115 lbs.,"65""",Southpaw,"May 22, 1987",2.89,54%,3.46,44%,1.14,62%,59%,0.7
Giacomo,Lemos,http://ufcstats.com/fighter-details/f37822d5b3e47517,,6,0,0,"6' 3""",247 lbs.,"75""",Orthodox,"Jun 23, 1989",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Christophe,Leninger,http://ufcstats.com/fighter-details/7269329bd87eb479,,3,4,0,"6' 0""",200 lbs.,--,Southpaw,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jesse,Lennox,http://ufcstats.com/fighter-details/3ae10ac4df3df05c,The Ox,14,4,0,"5' 9""",170 lbs.,"72""",Orthodox,"Mar 10, 1982",2.69,32%,3.20,64%,1.22,66%,63%,0.3
Jean Francois,Lenogue,http://ufcstats.com/fighter-details/e60201cfab7d656d,,16,17,3,"6' 0""",185 lbs.,--,Orthodox,"Nov 29, 1972",1.13,34%,0.27,60%,0.00,0%,33%,0.0
Nik,Lentz,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,The Carny,30,12,2 (1 NC),"5' 8""",145 lbs.,"68""",Orthodox,"Aug 13, 1984",3.44,47%,3.25,50%,3.30,32%,43%,1.2
Alberta Cerra,Leon,http://ufcstats.com/fighter-details/6e02c318762f52f1,,0,1,0,"5' 8""",238 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Victoria,Leonardo,http://ufcstats.com/fighter-details/9dedfdd91070ddd8,Fury,9,7,0,"5' 5""",125 lbs.,"64""",Orthodox,"Feb 16, 1990",3.22,38%,4.81,47%,1.57,27%,71%,0.0
Anthony,Leone,http://ufcstats.com/fighter-details/86b9b51a81e9c339,,15,8,0,"5' 6""",135 lbs.,--,Orthodox,"May 27, 1987",1.94,53%,2.52,56%,1.72,18%,0%,0.0
Chad,Leonhardt,http://ufcstats.com/fighter-details/657d0ed181f04215,The Boss,9,4,0,"6' 0""",170 lbs.,--,,"Feb 19, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kimo,Leopoldo,http://ufcstats.com/fighter-details/08ae5cd9aef7ddd3,,10,7,1,"6' 3""",235 lbs.,--,Orthodox,"Jan 05, 1968",0.76,83%,2.12,30%,4.55,100%,0%,2.3
Michael,Lerma,http://ufcstats.com/fighter-details/f1fd8ec1023c89b3,,0,1,0,--,--,--,,--,0.00,0%,6.47,45%,0.00,0%,0%,0.0
Lukasz,Les,http://ufcstats.com/fighter-details/5a8e30ed38a5bc6f,,8,3,0,--,170 lbs.,--,,"Nov 05, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Brock,Lesnar,http://ufcstats.com/fighter-details/513c6f1715e547a8,,5,3,0 (1 NC),"6' 3""",265 lbs.,"81""",Orthodox,"Jul 12, 1977",3.53,72%,2.11,50%,3.90,55%,60%,0.5
Frank,Lester,http://ufcstats.com/fighter-details/edd8d5d8089a35f8,,11,6,0 (1 NC),"5' 11""",170 lbs.,--,Orthodox,"Jun 10, 1984",2.18,36%,3.82,53%,0.00,0%,0%,0.0
Valerie,Letourneau,http://ufcstats.com/fighter-details/46a2f24feb258ae0,Trouble,8,6,0,"5' 7""",115 lbs.,"68""",Orthodox,"Apr 29, 1983",4.51,37%,5.40,58%,0.77,45%,66%,0.3
Leah,Letson,http://ufcstats.com/fighter-details/8cb78f3a6c2a08f7,Nidas,5,3,0,"5' 7""",145 lbs.,"71""",Southpaw,"Aug 21, 1992",3.06,41%,3.84,52%,0.51,50%,76%,0.0
Justin,Levens,http://ufcstats.com/fighter-details/8c3f3c43c8ceb778,The Executioner,10,7,0,"5' 11""",185 lbs.,--,Orthodox,"Apr 18, 1980",1.24,47%,3.15,37%,1.69,50%,33%,5.1
Marcus,LeVesseur,http://ufcstats.com/fighter-details/182f2b78582de3d8,The Prospect,22,7,0,"5' 9""",155 lbs.,"70""",Southpaw,"Jul 17, 1982",2.55,64%,3.70,37%,3.89,36%,83%,0.6
David,Levicki,http://ufcstats.com/fighter-details/49590e0508b2c19f,,1,3,0,"6' 5""",275 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kyle,Levinton,http://ufcstats.com/fighter-details/81ddc98fceb30086,,0,3,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Natan,Levy,http://ufcstats.com/fighter-details/a29db9cd4f9ccea5,Lethal,8,2,0,"5' 9""",155 lbs.,"71""",Southpaw,"Sep 30, 1991",3.70,52%,3.19,58%,5.03,58%,41%,0.5
John,Lewis,http://ufcstats.com/fighter-details/4a01dc8376736ef5,,3,4,3,"6' 0""",155 lbs.,--,Southpaw,--,0.00,0%,4.00,66%,0.00,0%,0%,0.0
Derrick,Lewis,http://ufcstats.com/fighter-details/d3df1add9d9a7efb,The Black Beast,28,12,0 (1 NC),"6' 3""",260 lbs.,"79""",Orthodox,"Feb 07, 1985",2.48,50%,2.48,40%,0.57,26%,52%,0.0
Bevon,Lewis,http://ufcstats.com/fighter-details/899923ff6ab13917,,7,3,0,"6' 3""",185 lbs.,"79""",Orthodox,"May 05, 1991",3.73,43%,2.67,54%,0.00,0%,66%,0.0
Brandon,Lewis,http://ufcstats.com/fighter-details/6623cb1c27025634,,6,2,0,"5' 4""",135 lbs.,"70""",Orthodox,"Aug 02, 1997",2.17,29%,3.63,53%,1.00,15%,20%,0.0
Malik,Lewis,http://ufcstats.com/fighter-details/f60dbe6e05489c4f,Hard Knock,6,2,0,"6' 0""",155 lbs.,"75""",Orthodox,"Mar 04, 1996",4.16,45%,5.66,40%,3.98,40%,50%,0.0
Chi,Lewis-Parry,http://ufcstats.com/fighter-details/a307a10414d0ad00,Chopper,7,0,1 (2 NC),"6' 9""",243 lbs.,--,,"Aug 10, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Li,Jingliang,http://ufcstats.com/fighter-details/e64b96c07d7ce999,The Leech,19,9,0,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 20, 1988",4.46,42%,3.95,56%,1.19,41%,60%,0.0
Li,Yunfeng,http://ufcstats.com/fighter-details/4c7afd56ef1947ac,,9,5,0,"5' 8""",135 lbs.,"68""",Orthodox,"Mar 08, 1999",0.53,29%,2.55,35%,0.00,0%,50%,0.0
Liang,Na,http://ufcstats.com/fighter-details/ec0dcceace7d25a3,The Dragon Girl,19,8,0,"5' 5""",125 lbs.,"67""",Orthodox,"Jul 27, 1996",1.99,42%,3.95,36%,3.60,58%,25%,0.5
Jess,Liaudin,http://ufcstats.com/fighter-details/a8aba6fd8a463043,The Joker,20,11,0,"5' 9""",170 lbs.,"72""",Orthodox,--,2.46,51%,2.76,41%,3.28,53%,30%,1.6
Chuck,Liddell,http://ufcstats.com/fighter-details/a390eb8a9b2df298,The Iceman,21,8,0,"6' 2""",205 lbs.,"76""",Orthodox,"Dec 17, 1969",2.97,35%,2.71,56%,0.44,75%,81%,0.0
Rodrigo,Lidio,http://ufcstats.com/fighter-details/11b5a809c3120e27,Dynamis,12,3,0,"5' 11""",155 lbs.,"73""",Orthodox,"Jul 07, 1989",0.97,50%,0.00,100%,0.00,0%,50%,0.0
Sam,Liera,http://ufcstats.com/fighter-details/421ccfc6ddb17958,,12,10,0,--,--,--,,--,0.82,60%,7.36,51%,0.00,0%,66%,0.0
Zach,Light,http://ufcstats.com/fighter-details/5d7c18191b8aa432,,9,11,0,"5' 8""",170 lbs.,--,Orthodox,"Feb 06, 1974",0.81,33%,1.90,48%,1.36,100%,0%,0.0
Scott,Lighty,http://ufcstats.com/fighter-details/998c8890a8dde1eb,,6,2,0,"6' 2""",205 lbs.,--,,"Oct 15, 1978",2.91,21%,4.24,49%,0.00,0%,0%,0.0
Chris,Liguori,http://ufcstats.com/fighter-details/0e31bfd26cc8c503,,15,10,0,"5' 9""",185 lbs.,--,Orthodox,--,0.29,33%,1.44,0%,0.00,0%,50%,0.0
Donnie,Liles,http://ufcstats.com/fighter-details/a1bf037613180253,,17,7,0,"5' 9""",170 lbs.,--,Orthodox,--,2.25,41%,1.75,65%,2.50,28%,0%,1.2
Jae Suk,Lim,http://ufcstats.com/fighter-details/bbb15f301e4a490a,,17,6,0,"5' 9""",170 lbs.,--,Orthodox,"Nov 09, 1979",2.43,50%,4.05,37%,12.16,100%,100%,0.0
Hyun Gyu,Lim,http://ufcstats.com/fighter-details/203c957eac95dd87,The Ace,13,7,1,"6' 3""",170 lbs.,"77""",Orthodox,"Jan 16, 1985",4.45,41%,5.07,51%,0.23,100%,73%,0.2
Juliana,Lima,http://ufcstats.com/fighter-details/75a6a390fd5dca46,Ju Thai,9,5,0,"5' 5""",115 lbs.,"65""",Orthodox,"Mar 15, 1982",1.94,44%,2.11,55%,1.72,31%,70%,0.0
Dhiego,Lima,http://ufcstats.com/fighter-details/e9213f53ddeca978,,17,9,0,"6' 2""",170 lbs.,"75""",Orthodox,"Jan 31, 1989",3.12,39%,3.88,58%,1.26,34%,73%,0.6
Douglas,Lima,http://ufcstats.com/fighter-details/264111bf62662fbf,The Phenom,29,6,0,"6' 1""",170 lbs.,--,,"Jan 05, 1988",1.92,36%,2.84,60%,0.60,100%,46%,0.0
Mabelly,Lima,http://ufcstats.com/fighter-details/6135fd9665fbb74e,,7,1,0,"5' 2""",135 lbs.,--,Orthodox,"Jan 25, 1994",3.07,63%,5.67,44%,0.00,0%,100%,0.0
Andre,Lima,http://ufcstats.com/fighter-details/b1f21ce050035d58,Mascote,11,0,0,"5' 7""",125 lbs.,"67""",Orthodox,"Feb 04, 1999",4.06,60%,2.49,57%,1.36,75%,75%,1.1
Felipe,Lima,http://ufcstats.com/fighter-details/9256f591b30c073e,Jungle Boy,14,1,0,"5' 6""",145 lbs.,"68""",Orthodox,"May 07, 1998",3.50,45%,2.32,72%,1.71,42%,83%,1.1
Miguel,Linares,http://ufcstats.com/fighter-details/18c49685296c60e6,,2,4,0,--,--,--,,--,6.51,50%,8.84,36%,0.00,0%,0%,0.0
Emiliano,Linares,http://ufcstats.com/fighter-details/a4ef92274a45143d,Golden Bull,8,2,0,"5' 8""",145 lbs.,"72""",Orthodox,"Apr 21, 1997",1.17,28%,3.59,26%,0.00,0%,33%,0.0
Matt,Lindland,http://ufcstats.com/fighter-details/0e041d43a47d2e4b,The Law,22,9,0,"6' 0""",185 lbs.,"74""",Southpaw,"May 17, 1970",2.62,50%,1.56,52%,3.01,48%,60%,1.3
Jake,Lindsey,http://ufcstats.com/fighter-details/33e00249ef08d3a4,The Librarian,12,7,0,"5' 11""",155 lbs.,--,Switch,"Jun 21, 1986",3.44,52%,4.01,46%,0.65,33%,50%,0.0
John,Lineker,http://ufcstats.com/fighter-details/c268b2cfebccf652,Hands of Stone,31,9,0,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6
Austin,Lingo,http://ufcstats.com/fighter-details/305d73ede05e31ad,Lights Out,9,3,0,"5' 10""",145 lbs.,"70""",Orthodox,"Jul 10, 1994",3.86,37%,4.86,57%,0.43,66%,75%,0.0
Lucio,Linhares,http://ufcstats.com/fighter-details/a780d16cf7eed44d,,19,8,0,"6' 2""",185 lbs.,--,Orthodox,"Dec 08, 1973",0.99,22%,3.47,34%,1.86,50%,50%,1.9
Philipe,Lins,http://ufcstats.com/fighter-details/53c943c873cffe90,Monstro,18,5,0,"6' 2""",205 lbs.,"78""",Orthodox,"Aug 17, 1985",3.80,49%,3.59,46%,1.65,33%,100%,0.0
Tainara,Lisboa,http://ufcstats.com/fighter-details/2c5f5749569eef66,Thai Panther,7,3,0,"5' 7""",135 lbs.,"67""",Orthodox,"Mar 02, 1991",1.68,43%,1.42,49%,1.53,36%,58%,0.4
Dean,Lister,http://ufcstats.com/fighter-details/68c6cd5287b473a7,The Boogeyman,13,7,0,"6' 1""",185 lbs.,"75""",Orthodox,"Feb 13, 1976",1.26,35%,1.89,61%,1.58,15%,50%,1.1
Wesley,Little,http://ufcstats.com/fighter-details/008c6e1a25751575,,4,8,0,"6' 4""",205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
James,Llontop,http://ufcstats.com/fighter-details/93b2b7caa457cbea,Goku,14,5,0,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 02, 1999",5.57,41%,4.12,57%,0.00,0%,54%,0.0
Abner,Lloveras,http://ufcstats.com/fighter-details/6448e57a9533b7e4,Skullman,20,9,1,"5' 11""",155 lbs.,--,,"Sep 04, 1982",6.27,49%,6.87,43%,2.00,20%,0%,0.0
Brian,Lo-A-Njoe,http://ufcstats.com/fighter-details/7abce81b72fbbd9b,,6,10,3,"5' 7""",155 lbs.,--,Orthodox,--,3.87,42%,0.00,0%,0.00,0%,66%,0.0
John,Lober,http://ufcstats.com/fighter-details/31652c9267606d54,The Machine,5,9,4,"5' 11""",199 lbs.,--,Orthodox,"Feb 26, 1968",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Artem,Lobov,http://ufcstats.com/fighter-details/02f2a9702ba3d167,The Russian Hammer,13,15,1 (1 NC),"5' 9""",145 lbs.,"65""",Southpaw,"Aug 11, 1986",3.52,41%,4.82,50%,0.39,25%,52%,0.0
Dylan,Lockard,http://ufcstats.com/fighter-details/9caa254991a5a698,,6,2,0,"5' 9""",145 lbs.,"72""",Orthodox,"May 19, 1992",1.31,53%,3.31,52%,2.31,40%,28%,1.2
Ryan,Loder,http://ufcstats.com/fighter-details/d5bab53a1a603aac,Man of Steel,8,2,0,"6' 2""",185 lbs.,"76""",Southpaw,"Jun 05, 1991",5.76,71%,2.51,50%,1.57,14%,100%,1.6
Sean,Loeffler,http://ufcstats.com/fighter-details/d3d1ff3f3dfa0931,The Destroyer,31,5,0,"6' 3""",185 lbs.,--,Orthodox,"May 23, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Christian,Lohsen,http://ufcstats.com/fighter-details/4ab36d70d1b28b58,Hollywood,4,2,0,"6' 2""",155 lbs.,"77""",Southpaw,"Jan 24, 1995",5.27,49%,6.93,44%,0.00,0%,0%,2.0
David,Loiseau,http://ufcstats.com/fighter-details/22e47b53e4ceb27c,The Crow,23,11,0,"6' 0""",185 lbs.,"76""",Orthodox,"Dec 17, 1979",1.59,44%,3.64,43%,0.43,42%,36%,0.1
Hector,Lombard,http://ufcstats.com/fighter-details/db1f2ed63b54b9a7,,34,10,1 (2 NC),"5' 9""",185 lbs.,"71""",Southpaw,"Feb 02, 1978",3.02,46%,3.35,53%,1.69,48%,77%,0.5
Michael,Lombardo,http://ufcstats.com/fighter-details/6d6b9a6cb063b60d,The Don,11,2,0 (1 NC),"6' 0""",170 lbs.,"72""",Orthodox,"Apr 03, 1990",1.47,62%,2.63,31%,2.50,21%,60%,0.0
Rocky,Long,http://ufcstats.com/fighter-details/10e04e5e81f391a0,,21,37,1,--,145 lbs.,--,,"Feb 18, 1978",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Thomas,Longacre,http://ufcstats.com/fighter-details/989be26791d0aad4,,6,1,0,"5' 9""",145 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Loma,Lookboonmee,http://ufcstats.com/fighter-details/4e30e4250cb08b61,,10,3,0,"5' 1""",115 lbs.,"61""",Orthodox,"Jan 18, 1996",3.87,56%,2.47,52%,2.03,51%,73%,0.1
Ange,Loosa,http://ufcstats.com/fighter-details/1497e735d9f2560a,The Last Ninja,10,4,0 (1 NC),"5' 10""",170 lbs.,"74""",Orthodox,"Mar 18, 1993",5.60,44%,6.68,53%,2.41,38%,83%,0.2
Lucas,Lopes,http://ufcstats.com/fighter-details/1f70dd67ad507990,,29,19,0,"6' 2""",185 lbs.,--,,"Oct 05, 1979",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Dileno,Lopes,http://ufcstats.com/fighter-details/8270c00fae24c922,,19,3,0,"5' 5""",135 lbs.,--,,"Sep 26, 1984",2.37,36%,3.33,53%,2.50,31%,100%,1.5
Diego,Lopes,http://ufcstats.com/fighter-details/f166e93d04a8c274,,26,7,0,"5' 11""",145 lbs.,"72""",Orthodox,"Dec 30, 1994",3.70,47%,4.76,46%,0.35,40%,67%,1.9
Bruno,Lopes,http://ufcstats.com/fighter-details/0abcf6bc47191219,Brunao,14,2,0,"6' 2""",205 lbs.,"74""",Orthodox,"Apr 24, 1993",2.89,43%,3.00,60%,2.68,33%,100%,0.0
Arthur,Lopes,http://ufcstats.com/fighter-details/2aa481e98185e261,Demolidor,6,2,0,"6' 2""",234 lbs.,"77""",Southpaw,"Feb 17, 1993",9.74,41%,14.87,45%,0.00,0%,0%,0.0
Ivan,Lopez,http://ufcstats.com/fighter-details/0db9d2486d564a3c,,14,3,1,"5' 6""",135 lbs.,--,Southpaw,--,0.90,26%,2.24,65%,0.00,0%,30%,0.0
Steve,Lopez,http://ufcstats.com/fighter-details/6085ceb59087514b,,13,6,1,"5' 11""",155 lbs.,--,Orthodox,"Jul 30, 1984",1.39,24%,2.69,62%,0.00,0%,37%,0.0
Federico,Lopez,http://ufcstats.com/fighter-details/9681e0ce67dc978b,Kiko,10,6,0,"5' 4""",139 lbs.,--,Orthodox,--,1.78,23%,5.35,30%,0.00,0%,0%,0.0
Jorge,Lopez,http://ufcstats.com/fighter-details/ee624ee2a18f2a43,,11,5,0,"5' 10""",170 lbs.,--,Orthodox,"Nov 21, 1988",2.47,59%,2.57,50%,3.50,41%,81%,0.0
Christopher,Lopez,http://ufcstats.com/fighter-details/5148a665aa527865,,9,1,0 (1 NC),"5' 10""",170 lbs.,--,,"Jan 30, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Matthew,Lopez,http://ufcstats.com/fighter-details/2fc7e9701642ca38,,10,4,0,"5' 7""",135 lbs.,"69""",Southpaw,"Jan 21, 1987",3.13,50%,3.73,55%,3.32,60%,71%,1.3
Benito,Lopez,http://ufcstats.com/fighter-details/773f7feacf96153e,Golden Boy,10,2,0,"5' 10""",135 lbs.,"73""",Switch,"Apr 06, 1994",4.39,45%,5.18,56%,0.00,0%,73%,0.3
Gustavo,Lopez,http://ufcstats.com/fighter-details/93b62c5f2ba18e51,,12,6,1,"5' 5""",135 lbs.,"67""",Orthodox,"Jun 27, 1989",2.48,40%,3.87,57%,1.74,41%,31%,0.7
Alik,Lorenz,http://ufcstats.com/fighter-details/92b5f4ee9ff40321,,6,1,0,--,205 lbs.,--,,"Jan 25, 1997",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Brendan,Loughnane,http://ufcstats.com/fighter-details/b788862dd1c11eac,,17,3,0,"5' 10""",145 lbs.,"70""",Switch,"Dec 05, 1989",6.23,63%,6.70,53%,1.50,30%,92%,0.0
Nate,Loughran,http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d,,11,2,0,"6' 2""",185 lbs.,--,Orthodox,"Jul 28, 1980",1.81,40%,4.11,59%,0.00,0%,0%,2.1
Caolan,Loughran,http://ufcstats.com/fighter-details/42ac4020cba261ad,The Don,10,2,0,"5' 6""",135 lbs.,"68""",Orthodox,"May 18, 1996",4.73,42%,5.20,52%,3.00,34%,87%,0.0
Rashard,Lovelace,http://ufcstats.com/fighter-details/e601d71cf8e5be22,,4,1,0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ian,Loveland,http://ufcstats.com/fighter-details/eea0274e153256a0,The Barn Owl,18,10,0,"5' 8""",145 lbs.,--,Orthodox,"Sep 07, 1983",2.71,40%,2.36,64%,1.00,37%,69%,0.3
Jakob,Lovstad,http://ufcstats.com/fighter-details/ad044be25c94dcfd,The Striking Viking,11,4,0,"6' 3""",205 lbs.,--,Orthodox,--,0.00,0%,9.43,35%,0.00,0%,0%,0.0
Waylon,Lowe,http://ufcstats.com/fighter-details/28f62d866c59c709,,16,7,0 (2 NC),"5' 7""",145 lbs.,--,Southpaw,"Oct 31, 1980",1.88,55%,2.40,53%,4.47,55%,83%,0.3
Brandon,Lowe,http://ufcstats.com/fighter-details/78ac94d54aa7f378,,2,1,0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Joe,Lowry,http://ufcstats.com/fighter-details/86248c84834238e7,,9,2,0,"5' 11""",155 lbs.,"73""",Orthodox,"Dec 12, 1989",3.97,34%,4.25,63%,0.00,0%,0%,0.0
Lu,Kai,http://ufcstats.com/fighter-details/a2d23e684b3db732,The Last Gladiator,8,5,0 (1 NC),"5' 9""",145 lbs.,"69""",Orthodox,"Mar 01, 1994",3.76,43%,5.51,55%,2.62,50%,100%,2.6
Lu,Zhengyong,http://ufcstats.com/fighter-details/dc1bfd47c3b21ad3,,12,7,0,--,125 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Robert,Lucarelli,http://ufcstats.com/fighter-details/96087e90d900f0ef,,0,1,0,"6' 2""",245 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Matt,Lucas,http://ufcstats.com/fighter-details/668222c99c5c311d,Luke Duke,15,3,0,"6' 1""",205 lbs.,--,,--,1.27,48%,3.93,40%,1.00,10%,0%,0.0
Cleber,Luciano,http://ufcstats.com/fighter-details/9bdebbf2735d14c2,,14,6,0,"5' 6""",155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Stephanie,Luciano,http://ufcstats.com/fighter-details/1b35af4d1529adf6,Rondinha,6,2,1,"5' 6""",115 lbs.,"65""",Orthodox,"Dec 16, 1999",5.36,41%,3.38,61%,0.67,66%,80%,0.0
Iasmin,Lucindo,http://ufcstats.com/fighter-details/abcf2cc6efc42031,,17,6,0,"5' 3""",115 lbs.,"66""",Orthodox,"Jan 08, 2002",2.94,44%,2.53,65%,2.15,60%,54%,0.2
Duane,Ludwig,http://ufcstats.com/fighter-details/84ac950d4c1722dd,Bang,21,14,0,"5' 10""",170 lbs.,"70""",Orthodox,"Aug 04, 1978",4.62,44%,3.05,57%,0.43,25%,59%,0.1
Lawrence,Lui,http://ufcstats.com/fighter-details/a1ad35b98a9136e5,Lok Yin,6,1,0,"5' 7""",135 lbs.,"72""",Orthodox,"Aug 04, 1996",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mike,Lullo,http://ufcstats.com/fighter-details/e26882820f9e8df5,,8,3,0,"5' 8""",145 lbs.,--,Orthodox,"Jul 24, 1979",2.48,36%,4.84,40%,1.18,11%,0%,0.6
Paula,Luna,http://ufcstats.com/fighter-details/5b1effb0db45273a,La Prodigia,5,3,0,"5' 2""",125 lbs.,"62""",Orthodox,"Jul 05, 1999",0.65,50%,6.20,17%,0.00,0%,0%,0.0
Dalcha,Lungiambula,http://ufcstats.com/fighter-details/ce632027bf2a871b,Champion,11,6,0,"5' 8""",185 lbs.,"76""",Orthodox,"Jul 31, 1987",3.07,45%,3.93,52%,2.14,45%,77%,0.0
Alexandru,Lungu,http://ufcstats.com/fighter-details/4887e5bc4dbb73ff,,14,4,0,"6' 0""",385 lbs.,--,Orthodox,"Sep 03, 1974",3.61,66%,7.22,40%,0.00,0%,0%,0.0
Vicente,Luque,http://ufcstats.com/fighter-details/6d4b63c767106d3a,The Silent Assassin,23,10,1,"5' 11""",170 lbs.,"75""",Orthodox,"Nov 27, 1991",5.05,51%,5.22,52%,0.99,53%,62%,0.7
Thaddeus,Luster,http://ufcstats.com/fighter-details/505934897b8b4824,,0,1,0,"6' 3""",210 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Travis,Lutter,http://ufcstats.com/fighter-details/622f015c81a9b13a,The Serial Killer,10,6,0,"5' 11""",185 lbs.,"75""",Orthodox,"May 12, 1973",0.41,32%,2.42,42%,1.95,24%,30%,0.7
Joilton,Lutterbach,http://ufcstats.com/fighter-details/12630a4aa0894da8,Peregrino,38,9,0 (1 NC),"6' 1""",185 lbs.,"75""",Orthodox,"Nov 05, 1992",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tucker,Lutz,http://ufcstats.com/fighter-details/7832f2f62f04178f,Top Gun,12,4,0,"5' 8""",145 lbs.,"72""",Orthodox,"Jul 12, 1994",3.74,46%,3.25,44%,1.99,44%,69%,0.2
Lv,Zhenhong,http://ufcstats.com/fighter-details/5a4913108a3b9190,,16,6,0,"5' 8""",145 lbs.,"67""",Switch,"Jun 25, 1993",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Stevie,Lynch,http://ufcstats.com/fighter-details/710d93f1508f7104,,5,2,0,"5' 10""",170 lbs.,--,Orthodox,--,2.47,25%,7.06,41%,0.00,0%,0%,0.0
Adam,Lynn,http://ufcstats.com/fighter-details/edfe95e3c33a4bf8,,17,10,0 (1 NC),"5' 10""",155 lbs.,--,Orthodox,--,1.47,63%,6.95,10%,0.00,0%,50%,0.0
Chris,Lytle,http://ufcstats.com/fighter-details/91acd6910b802a9e,Lights Out,31,18,5,"5' 11""",170 lbs.,"68""",Orthodox,"Aug 18, 1974",3.76,45%,3.03,58%,0.70,55%,55%,2.4
