Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Anderson Silva,win,Carlos Newton,"1
","10
","0
","0
","PRIDE 25: Body Blow
          


          
          Mar. 16, 2003","KO/TKO
",1,6:27
Anderson Silva,win,Alexander Otsuka,"0
","10
","0
","10
","PRIDE 22: Beasts from the East 2
          


          
          Sep. 29, 2002",U-DEC,3,5:00
Anderson Silva,win,Alex Stiebling,"0
","6
","0
","0
","PRIDE 21: Demolition
          


          
          Jun. 23, 2002",KO/TKO,1,1:23
Anderson Silva,win,Roan Carneiro,"1
","23
","0
","0
","Meca 6
          


          
          Jan. 31, 2002","KO/TKO
",1,5:33
Anderson Silva,win,Hayato Sakurai,"0
","52
","1
","1
","Shooto - To the Top 7
          


          
          Aug. 26, 2001",U-DEC,3,5:00
Anderson Silva,win,Israel Albuquerque,"0
","21
","0
","0
","Meca 5
          


          
          Jun. 09, 2001","KO/TKO
",1,6:17
Anderson Silva,win,Tetsuji Kato,"0
","11
","0
","1
","Shooto - To the Top 2
          


          
          Mar. 02, 2001",U-DEC,3,5:00
Anderson Silva,win,Claudionor Fontinelle,"1
","47
","1
","0
","Meca 4
          


          
          Dec. 16, 2000","KO/TKO
",1,4:35
Anderson Silva,win,Jose Barreto,"1
","12
","0
","0
","Meca 2
          


          
          Aug. 12, 2000","KO/TKO
",1,1:06
Anderson Silva,loss,Luiz Azeredo,"0
","25
","2
","0
","Meca 1
          


          
          May. 27, 2000",Decision,2,10:00
Wanderlei Silva,win,Brian Stann,"2
","43
","0
","0
","UFC on FUEL TV: Silva vs. Stann
          


          
          Mar. 02, 2013","KO/TKO
",2,4:08
Wanderlei Silva,loss,Rich Franklin,"1
","58
","0
","0
","UFC 147: Silva vs Franklin 2
          


          
          Jun. 23, 2012",U-DEC,5,5:00
Wanderlei Silva,win,Cung Le,"1
","43
","0
","0
","UFC 139: Shogun vs Henderson
          


          
          Nov. 19, 2011","KO/TKO
",2,4:49
Wanderlei Silva,loss,Chris Leben,"0
","3
","0
","0
","UFC 132: Cruz vs Faber
          


          
          Jul. 02, 2011","KO/TKO
",1,0:27
Wanderlei Silva,win,Michael Bisping,"1
","42
","1
","1
","UFC 110: Nogueira vs Velasquez
          


          
          Feb. 20, 2010",U-DEC,3,5:00
Wanderlei Silva,loss,Rich Franklin,"0
","38
","1
","0
","UFC 99: The Comeback
          


          
          Jun. 13, 2009",U-DEC,3,5:00
Wanderlei Silva,loss,Quinton Jackson,"0
","7
","0
","0
","UFC 92: The Ultimate 2008
          


          
          Dec. 27, 2008","KO/TKO
",1,3:21
Wanderlei Silva,win,Keith Jardine,"2
","11
","0
","0
","UFC 84: Ill Will
          


          
          May. 24, 2008","KO/TKO
",1,0:36
Wanderlei Silva,loss,Chuck Liddell,"1
","44
","0
","0
","UFC 79: Nemesis
          


          
          Dec. 29, 2007",U-DEC,3,5:00
Wanderlei Silva,loss,Dan Henderson,"0
","22
","1
","1
","PRIDE 33: The Second Coming
          



          
          Feb. 24, 2007","KO/TKO
",3,2:00
Wanderlei Silva,loss,Mirko Filipovic,"0
","5
","0
","0
","PRIDE Final Conflict Absolute
          


          
          Sep. 10, 2006","KO/TKO
",1,5:26
Wanderlei Silva,win,Kazuyuki Fujita,"3
","34
","0
","3
","PRIDE Critical Countdown Absolute
          


          
          Jul. 01, 2006","KO/TKO
",1,9:21
Wanderlei Silva,win,Ricardo Arona,"0
","38
","0
","1
","PRIDE Shockwave 2005
          



          
          Dec. 31, 2005",S-DEC,3,5:00
Wanderlei Silva,loss,Ricardo Arona,"0
","21
","0
","0
","PRIDE Final Conflict 2005
          


          
          Aug. 28, 2005",U-DEC,2,5:00
Wanderlei Silva,win,Kazuhiro Nakamura,"2
","29
","0
","0
","PRIDE Critical Countdown 2005
          


          
          Jun. 26, 2005","KO/TKO
",1,5:24
Wanderlei Silva,win,Hidehiko Yoshida,"1
","42
","1
","0
","PRIDE Total Elimination 2005
          


          
          Apr. 23, 2005",S-DEC,3,5:00
Wanderlei Silva,loss,Mark Hunt,"0
","31
","7
","2
","PRIDE Shockwave 2004
          


          
          Dec. 31, 2004",S-DEC,3,5:00
Wanderlei Silva,win,Quinton Jackson,"1
","56
","0
","2
","PRIDE 28: High Octane
          



          
          Oct. 31, 2004","KO/TKO
",2,3:26
Wanderlei Silva,win,Yuki Kondo,"1
","16
","0
","0
","PRIDE Final Conflict 2004
          


          
          Aug. 15, 2004","KO/TKO
",1,2:46
Wanderlei Silva,win,Ikuhisa Minowa,"0
","6
","0
","0
","PRIDE Bushido 2
          


          
          Feb. 15, 2004","KO/TKO
",1,1:09
Wanderlei Silva,win,Quinton Jackson,"0
","29
","0
","2
","PRIDE Final Conflict 2003
          



          
          Nov. 09, 2003","KO/TKO
",1,6:28
Wanderlei Silva,win,Hidehiko Yoshida,"0
","29
","0
","1
","PRIDE Final Conflict 2003
          


          
          Nov. 09, 2003",U-DEC,2,5:00
Wanderlei Silva,win,Kazushi Sakuraba,"1
","17
","0
","0
","PRIDE Total Elimination 2003
          


          
          Aug. 10, 2003","KO/TKO
",1,5:01
Wanderlei Silva,win,Hiromitsu Kanehara,"2
","26
","1
","0
","PRIDE 23: Championship Chaos 2
          



          
          Nov. 24, 2002",KO/TKO,1,3:40
Wanderlei Silva,win,Tatsuya Iwasaki,"1
","11
","0
","0
","PRIDE Shockwave 2002
          


          
          Aug. 28, 2002","KO/TKO
",1,1:16
Wanderlei Silva,draw,Mirko Filipovic,"0
","21
","3
","0
","PRIDE 20: Armed and Ready
          


          
          Apr. 28, 2002",Other,5,3:00
Wanderlei Silva,win,Kiyoshi Tamura,"1
","26
","2
","0
","PRIDE 19: Bad Blood
          



          
          Feb. 24, 2002","KO/TKO
",2,2:28
Wanderlei Silva,win,Alexander Otsuka,"0
","47
","2
","0
","PRIDE 18: Cold Fury 2
          


          
          Dec. 23, 2001",KO/TKO,3,2:22
Wanderlei Silva,win,Kazushi Sakuraba,"0
","16
","1
","0
","PRIDE 17: Championship Chaos
          



          
          Nov. 03, 2001",KO/TKO,1,10:00
Wanderlei Silva,win,Shungo Oyama,"0
","5
","0
","0
","PRIDE 14: Clash of the Titans
          


          
          May. 27, 2001","KO/TKO
",1,0:30
Wanderlei Silva,win,Kazushi Sakuraba,"1
","25
","0
","0
","PRIDE 13: Collision Course
          


          
          Mar. 25, 2001","KO/TKO
",1,1:38
Wanderlei Silva,win,Dan Henderson,"1
","70
","1
","0
","PRIDE 12: Cold Fury
          


          
          Dec. 09, 2000",U-DEC,2,10:00
Wanderlei Silva,nc,Gilbert Yvel,"0
","1
","0
","0
","PRIDE 11: Battle of the Rising Sun
          


          
          Oct. 31, 2000",CNC,1,0:21
Wanderlei Silva,win,Guy Mezger,"2
","18
","0
","0
","PRIDE 10: Return of the Warriors
          


          
          Aug. 27, 2000","KO/TKO
",1,3:45
Wanderlei Silva,loss,Tito Ortiz,"0
","10
","0
","0
","UFC 25: Ultimate Japan 3
          



          
          Apr. 14, 2000",U-DEC,5,5:00
Wanderlei Silva,win,Bob Schrijber,"0
","12
","1
","1
","PRIDE Grand Prix 2000 Opening Round
          


          
          Jan. 30, 2000","SUB
",1,2:42
Wanderlei Silva,win,Daijiro Matsui,"1
","42
","0
","0
","PRIDE 8
          


          
          Nov. 21, 1999",Decision,2,10:00
Wanderlei Silva,win,Carl Malenko,"0
","25
","0
","1
","PRIDE 7
          


          
          Sep. 12, 1999",U-DEC,2,10:00
Wanderlei Silva,win,Tony Petarra,"1
","25
","0
","0
","UFC 20: Battle for the Gold
          


          
          May. 07, 1999","KO/TKO
",1,2:53
Wanderlei Silva,loss,Vitor Belfort,"0
","1
","0
","0
","UFC - Ultimate Brazil
          


          
          Oct. 16, 1998","KO/TKO
",1,0:44
Thiago Silva,win,Matt Hamill,"1
","96
","0
","0
","UFC Fight Night: Maia vs Shields
          


          
          Oct. 09, 2013",U-DEC,3,5:00
Thiago Silva,win,Rafael Cavalcante,"1
","37
","0
","0
","UFC on FUEL TV: Nogueira vs. Werdum
          


          
          Jun. 08, 2013","KO/TKO
",1,4:29
Thiago Silva,nc,Stanislav Nedkov,"0
","62
","1
","1
","UFC Macao: Franklin vs Le
          


          
          Nov. 10, 2012",Overturned,3,1:45
Thiago Silva,loss,Alexander Gustafsson,"0
","38
","0
","0
","UFC on FUEL TV: Gustafsson vs Silva
          


          
          Apr. 14, 2012",U-DEC,3,5:00
Thiago Silva,nc,Brandon Vera,"0
","51
","3
","1
","UFC 125: Resolution
          


          
          Jan. 01, 2011",Overturned,3,5:00
Thiago Silva,loss,Rashad Evans,"0
","31
","0
","0
","UFC 108: Evans vs Silva
          


          
          Jan. 02, 2010",U-DEC,3,5:00
Thiago Silva,win,Keith Jardine,"1
","5
","0
","0
","UFC 102: Couture vs Nogueira
          


          
          Aug. 29, 2009","KO/TKO
",1,1:35
Thiago Silva,loss,Lyoto Machida,"0
","2
","0
","0
","UFC 94: St-Pierre vs Penn 2
          


          
          Jan. 31, 2009","KO/TKO
",1,4:59
Thiago Silva,win,Antonio Mendes,"0
","19
","0
","1
","UFC 84: Ill Will
          


          
          May. 24, 2008","KO/TKO
",1,2:24
Thiago Silva,win,Houston Alexander,"0
","22
","1
","0
","UFC 78: Validation
          


          
          Nov. 17, 2007","KO/TKO
",1,3:25
Thiago Silva,win,Tomasz Drwal,"1
","48
","0
","1
","UFC 75: Champion vs Champion
          


          
          Sep. 08, 2007","KO/TKO
",2,4:23
Thiago Silva,win,James Irvin,"0
","1
","1
","0
","UFC 71: Liddell vs Jackson
          


          
          May. 26, 2007",KO/TKO,1,1:06
Thiago Silva,win,Tatsuya Mizuno,"0
","19
","0
","0
","Pancrase - Rising 2
          


          
          Feb. 28, 2007","KO/TKO
",1,4:29
Thiago Silva,win,Vitor Vianna,"0
","8
","0
","0
","Fury FC 2
          


          
          Nov. 30, 2006",KO/TKO,1,0:58
Thiago Silva,win,Dino Pezao,"0
","15
","0
","1
","Show Fight 5
          


          
          Nov. 09, 2006","KO/TKO
",1,4:34
Thiago Silva,win,Dave Dalgliesh,"0
","2
","0
","1
","Fury FC 1
          


          
          Sep. 27, 2006","SUB
",1,1:05
Thiago Silva,win,Rodrigo Gripp de Sousa,"0
","30
","0
","0
","Shooto Brazil 9
          


          
          Dec. 03, 2005",KO/TKO,2,1:14
Thiago Silva,win,Rubens Xavier,"1
","26
","3
","0
","Predator FC 1
          


          
          Sep. 10, 2005","KO/TKO
",2,4:17
Paulo Cesar Silva,loss,Ikuhisa Minowa,"0
","0
","0
","0
","PRIDE Bushido 10
          


          
          Apr. 02, 2006","KO/TKO
",1,2:23
Paulo Cesar Silva,loss,James Thompson,"0
","1
","0
","0
","PRIDE Shockwave 2005
          


          
          Dec. 31, 2005","KO/TKO
",1,1:28
Paulo Cesar Silva,loss,Mu Bae Choi,"0
","1
","0
","0
","PRIDE Shockwave 2004
          


          
          Dec. 31, 2004","SUB
",1,5:47
Paulo Cesar Silva,loss,Takashi Sugiura,"0
","0
","0
","0
","PRIDE Bushido 4
          


          
          Jul. 19, 2004","KO/TKO
",1,2:35
Paulo Cesar Silva,loss,Naoya Ogawa,"0
","0
","0
","0
","PRIDE Critical Countdown 2004
          


          
          Jun. 20, 2004","KO/TKO
",1,3:29
Paulo Cesar Silva,win,Henry Miller,"0
","0
","0
","1
","PRIDE Total Elimination 2004
          


          
          Apr. 25, 2004","SUB
",1,4:04
Paulo Cesar Silva,loss,Heath Herring,"0
","12
","1
","0
","PRIDE Shockwave 2003
          


          
          Dec. 31, 2003","SUB
",3,0:35
Jean Silva,loss,Takanori Gomi,"0
","11
","0
","0
","PRIDE Bushido 8
          


          
          Jul. 17, 2005",U-DEC,2,5:00
Edson Silva,loss,Forrest Griffin,"0
","3
","0
","0
","Heat FC 2
          


          
          Dec. 18, 2003","KO/TKO
",1,1:07
Sidney Silva,loss,Tommy Speer,"0
","13
","1
","0
","WEC 27: Marshall vs. McElfresh
          


          
          May. 12, 2007","KO/TKO
",1,4:33
Jay Silva,loss,Chris Leben,"0
","15
","0
","0
","UFC Fight Night: Maynard vs Diaz
          


          
          Jan. 11, 2010",U-DEC,3,5:00
Jay Silva,loss,CB Dollaway,"0
","19
","0
","2
","UFC Fight Night: Diaz vs Guillard
          


          
          Sep. 16, 2009",U-DEC,3,5:00
Antonio Silva,loss,Roy Nelson,"0
","27
","0
","0
","UFC Fight Night: Cyborg vs. Lansberg
          


          
          Sep. 24, 2016","KO/TKO
",2,4:10
Antonio Silva,loss,Stefan Struve,"0
","0
","0
","0
","UFC Fight Night: Overeem vs Arlovski
          


          
          May. 08, 2016","KO/TKO
",1,0:16
Antonio Silva,loss,Mark Hunt,"0
","9
","0
","0
","UFC 193: Rousey vs Holm
          


          
          Nov. 14, 2015","KO/TKO
",1,3:41
Antonio Silva,win,Soa Palelei,"1
","16
","0
","0
","UFC 190: Rousey vs Correia
          


          
          Aug. 01, 2015","KO/TKO
",2,0:41
Antonio Silva,loss,Frank Mir,"0
","1
","0
","0
","UFC Fight Night: Bigfoot vs Mir
          


          
          Feb. 22, 2015","KO/TKO
",1,1:40
Antonio Silva,loss,Andrei Arlovski,"0
","6
","0
","0
","UFC Fight Night: Bigfoot vs Arlovski
          


          
          Sep. 13, 2014","KO/TKO
",1,2:59
Antonio Silva,draw,Mark Hunt,"1
","97
","0
","0
","UFC Fight Night: Hunt vs Bigfoot
          


          
          Dec. 06, 2013",M-DEC,5,5:00
Antonio Silva,loss,Cain Velasquez,"0
","1
","0
","0
","UFC 160: Velasquez vs Silva 2
          



          
          May. 25, 2013","KO/TKO
",1,1:21
Antonio Silva,win,Alistair Overeem,"1
","21
","0
","0
","UFC 156: Aldo vs Edgar
          


          
          Feb. 02, 2013","KO/TKO
",3,0:25
Antonio Silva,win,Travis Browne,"1
","15
","0
","0
","UFC on FX: Browne vs Bigfoot
          


          
          Oct. 05, 2012","KO/TKO
",1,3:27
Antonio Silva,loss,Cain Velasquez,"0
","1
","0
","0
","UFC 146: Dos Santos vs Mir
          


          
          May. 26, 2012","KO/TKO
",1,3:36
Antonio Silva,loss,Daniel Cormier,"0
","6
","0
","0
","Strikeforce - Barnett vs. Kharitonov
          


          
          Sep. 10, 2011","KO/TKO
",1,3:56
Antonio Silva,win,Fedor Emelianenko,"0
","28
","2
","3
","Strikeforce - Fedor vs. Silva
          


          
          Feb. 12, 2011",KO/TKO,2,5:00
Antonio Silva,win,Mike Kyle,"0
","17
","1
","1
","Strikeforce - Henderson vs. Babalu
          


          
          Dec. 04, 2010","KO/TKO
",2,2:49
Antonio Silva,win,Andrei Arlovski,"0
","47
","2
","0
","Strikeforce - Heavy Artillery
          


          
          May. 15, 2010",U-DEC,3,5:00
Antonio Silva,loss,Fabricio Werdum,"2
","24
","0
","0
","Strikeforce - Fedor vs. Rogers
          


          
          Nov. 07, 2009",U-DEC,3,5:00
Antonio Silva,win,Justin Eilers,"1
","34
","1
","0
","EliteXC - Unfinished Business
          


          
          Jul. 26, 2008","KO/TKO
",2,0:19
Antonio Silva,win,Ricco Rodriguez,"0
","29
","1
","1
","EliteXC - Street Certified
          


          
          Feb. 16, 2008",S-DEC,3,5:00
Antonio Silva,win,Jonathan Wiezorek,"0
","23
","0
","2
","EliteXC - Renegade
          


          
          Nov. 10, 2007","SUB
",1,3:12
Antonio Silva,win,Wesley Correira,"1
","21
","1
","1
","EliteXC - Destiny
          


          
          Feb. 10, 2007","KO/TKO
",1,3:49
Fabio Silva,loss,Muhammed Lawal,"0
","1
","0
","0
","Sengoku - Sixth Battle
          


          
          Nov. 01, 2008","KO/TKO
",3,0:41
Erick Silva,loss,Jordan Mein,"0
","13
","0
","0
","UFC Fight Night: Lawler vs. Dos Anjos
          


          
          Dec. 16, 2017",U-DEC,3,5:00
Erick Silva,loss,Yancy Medeiros,"0
","29
","0
","0
","UFC 212: Aldo vs. Holloway
          


          
          Jun. 03, 2017","KO/TKO
",2,2:01
Erick Silva,win,Luan Chagas,"1
","55
","0
","2
","UFC Fight Night: Cyborg vs. Lansberg
          


          
          Sep. 24, 2016","SUB
",3,3:57
Erick Silva,loss,Nordine Taleb,"0
","11
","0
","0
","UFC 196: McGregor vs Diaz
          


          
          Mar. 05, 2016","KO/TKO
",2,1:34
Erick Silva,loss,Neil Magny,"0
","29
","3
","0
","UFC Fight Night: Holloway vs Oliveira
          


          
          Aug. 23, 2015",S-DEC,3,5:00
Erick Silva,win,Josh Koscheck,"0
","14
","0
","1
","UFC Fight Night: Maia vs LaFlare
          


          
          Mar. 21, 2015","SUB
",1,4:21
Erick Silva,win,Mike Rhodes,"0
","2
","1
","1
","UFC Fight Night: Machida vs Dollaway
          


          
          Dec. 20, 2014","SUB
",1,1:15
Erick Silva,loss,Matt Brown,"1
","25
","0
","1
","UFC Fight Night: Brown vs Silva
          


          
          May. 10, 2014","KO/TKO
",3,2:11
Erick Silva,win,Takenori Sato,"0
","18
","0
","0
","UFC Fight Night: Machida vs Mousasi
          


          
          Feb. 15, 2014","KO/TKO
",1,0:52
Erick Silva,loss,Dong Hyun Kim,"0
","28
","0
","0
","UFC Fight Night: Maia vs Shields
          


          
          Oct. 09, 2013","KO/TKO
",2,3:01
Erick Silva,win,Jason High,"0
","0
","0
","1
","UFC on FUEL TV: Nogueira vs. Werdum
          


          
          Jun. 08, 2013","SUB
",1,1:11
Erick Silva,loss,Jon Fitch,"0
","19
","2
","2
","UFC 153: Silva vs Bonnar
          


          
          Oct. 13, 2012",U-DEC,3,5:00
Erick Silva,win,Charlie Brenneman,"0
","10
","0
","2
","UFC on FX: Johnson vs McCall
          


          
          Jun. 08, 2012","SUB
",1,4:33
Erick Silva,loss,Carlo Prater,"0
","8
","0
","0
","UFC 142: Aldo vs Mendes
          


          
          Jan. 14, 2012",DQ,1,0:29
Erick Silva,win,Luis Ramos,"1
","4
","0
","0
","UFC 134: Silva vs Okami
          


          
          Aug. 27, 2011","KO/TKO
",1,0:40
Leandro Silva,loss,Rustam Khabilov,"0
","29
","0
","0
","UFC Fight Night: Arlovski vs. Barnett
          


          
          Sep. 03, 2016",U-DEC,3,5:00
Leandro Silva,loss,Jason Saggo,"0
","47
","2
","0
","UFC Fight Night: MacDonald vs Thompson
          


          
          Jun. 18, 2016",S-DEC,3,5:00
Leandro Silva,win,Efrain Escudero,"0
","35
","0
","0
","UFC Fight Night: Magny vs Gastelum
          


          
          Nov. 21, 2015",U-DEC,3,5:00
Leandro Silva,win,Lewis Gonzalez,"0
","28
","3
","0
","UFC Fight Night: Machida vs Romero
          


          
          Jun. 27, 2015",U-DEC,3,5:00
Leandro Silva,nc,Drew Dober,"0
","25
","2
","1
","UFC Fight Night: Maia vs LaFlare
          


          
          Mar. 21, 2015","Overturned
",2,2:45
Leandro Silva,win,Charlie Brenneman,"0
","4
","1
","1
","UFC Fight Night 56: Shogun vs Saint Preux
          


          
          Nov. 08, 2014","SUB
",1,4:15
Leandro Silva,loss,Francisco Trinaldo,"0
","26
","4
","1
","UFC Fight Night: Bigfoot vs Arlovski
          


          
          Sep. 13, 2014",U-DEC,3,5:00
Leandro Silva,loss,Ildemar Alcantara,"0
","50
","0
","0
","UFC on FUEL TV: Nogueira vs. Werdum
          


          
          Jun. 08, 2013",U-DEC,3,5:00
Claudio Silva,loss,Nicolas Dalby,"0
","11
","4
","0
","UFC Fight Night: Blaydes vs. Aspinall
          


          
          Jul. 23, 2022",U-DEC,3,5:00
Claudio Silva,loss,Court McGee,"0
","21
","1
","0
","UFC Fight Night: Font vs. Garbrandt
          


          
          May. 22, 2021",U-DEC,3,5:00
Claudio Silva,loss,James Krause,"0
","64
","2
","0
","UFC Fight Night: Ortega vs. The Korean Zombie
          


          
          Oct. 17, 2020",U-DEC,3,5:00
Claudio Silva,win,Cole Williams,"0
","32
","1
","1
","UFC Fight Night: Covington vs. Lawler
          


          
          Aug. 03, 2019","SUB
",1,2:35
Claudio Silva,win,Danny Roberts,"0
","19
","3
","4
","UFC Fight Night: Till vs. Masvidal
          


          
          Mar. 16, 2019","SUB
",3,2:37
Claudio Silva,win,Nordine Taleb,"0
","18
","1
","1
","UFC Fight Night: Thompson vs. Till
          


          
          May. 27, 2018","SUB
",1,4:31
Claudio Silva,win,Leon Edwards,"0
","34
","3
","1
","UFC Fight Night 56: Shogun vs Saint Preux
          


          
          Nov. 08, 2014",S-DEC,3,5:00
Claudio Silva,win,Brad Scott,"0
","36
","3
","0
","UFC Fight Night: Gustafsson vs Manuwa
          


          
          Mar. 08, 2014",U-DEC,3,5:00
Wagner Silva,loss,Colby Covington,"0
","16
","0
","0
","UFC Fight Night 56: Shogun vs Saint Preux
          


          
          Nov. 08, 2014","SUB
",3,3:26
Wagner Silva,loss,Ricardo Abreu,"0
","17
","0
","0
","UFC Fight Night: Miocic vs Maldonado
          


          
          May. 31, 2014","SUB
",2,1:06
Joaquim Silva,loss,Drakkar Klose,"1
","59
","0
","1
","UFC 301: Pantoja vs. Erceg
          


          
          May. 04, 2024",U-DEC,3,5:00
Joaquim Silva,win,Clay Guida,"0
","46
","2
","2
","UFC Fight Night: Dariush vs. Tsarukyan
          


          
          Dec. 02, 2023",U-DEC,3,5:00
Joaquim Silva,loss,Arman Tsarukyan,"0
","23
","0
","0
","UFC Fight Night: Vettori vs. Cannonier
          


          
          Jun. 17, 2023","KO/TKO
",3,3:25
Joaquim Silva,win,Jesse Ronson,"1
","45
","0
","0
","UFC Fight Night: Dern vs. Yan
          


          
          Oct. 01, 2022","KO/TKO
",2,3:08
Joaquim Silva,loss,Ricky Glenn,"0
","1
","0
","0
","UFC Fight Night: Jung vs. Ige
          


          
          Jun. 19, 2021","KO/TKO
",1,0:37
Joaquim Silva,loss,Nasrat Haqparast,"0
","15
","0
","0
","UFC Fight Night: Covington vs. Lawler
          


          
          Aug. 03, 2019","KO/TKO
",2,0:36
Joaquim Silva,win,Jared Gordon,"0
","95
","1
","2
","UFC Fight Night: Lee vs. Iaquinta
          


          
          Dec. 15, 2018","KO/TKO
",3,2:39
Joaquim Silva,loss,Vinc Pichel,"0
","45
","0
","0
","UFC Fight Night: Jacare vs. Brunson 2
          


          
          Jan. 27, 2018",U-DEC,3,5:00
Joaquim Silva,win,Reza Madadi,"0
","40
","0
","1
","UFC Fight Night: Gustafsson vs. Teixeira
          


          
          May. 28, 2017",S-DEC,3,5:00
Joaquim Silva,win,Andrew Holbrook,"1
","6
","0
","0
","The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale
          


          
          Jul. 08, 2016","KO/TKO
",1,0:34
Joaquim Silva,win,Nazareno Malegarie,"0
","49
","0
","0
","UFC 191: Johnson vs Dodson 2
          


          
          Sep. 05, 2015",S-DEC,3,5:00
Felipe Silva,loss,Claudio Puelles,"1
","70
","1
","0
","UFC Fight Night: Maia vs. Usman
          


          
          May. 19, 2018","SUB
",3,2:23
Felipe Silva,loss,Mairbek Taisumov,"0
","0
","0
","0
","UFC Fight Night: Volkov vs. Struve
          


          
          Sep. 02, 2017","KO/TKO
",1,1:24
Felipe Silva,win,Shane Campbell,"1
","11
","0
","0
","UFC on FOX: Maia vs. Condit
          


          
          Aug. 27, 2016","KO/TKO
",1,1:13
Dayana Silva,loss,Gisele Moreira,"0
","95
","0
","0
","DWCS Brazil 1.3
          


          
          Aug. 12, 2018",S-DEC,3,5:00
Bruno Silva,loss,Manel Kape,"0
","57
","0
","0
","UFC Fight Night: Covington vs. Buckley
          


          
          Dec. 14, 2024","KO/TKO
",3,1:57
Bruno Silva,win,Cody Durden,"1
","42
","0
","0
","UFC Fight Night: Lemos vs. Jandiroba
          


          
          Jul. 20, 2024","KO/TKO
",2,2:58
Bruno Silva,win,Tyson Nam,"1
","23
","0
","1
","UFC Fight Night: Yan vs. Dvalishvili
          


          
          Mar. 11, 2023","SUB
",2,1:23
Bruno Silva,win,Victor Rodriguez,"1
","6
","0
","0
","UFC Fight Night: Font vs. Garbrandt
          


          
          May. 22, 2021","KO/TKO
",1,1:00
Bruno Silva,win,JP Buys,"3
","37
","1
","0
","UFC Fight Night: Brunson vs. Holland
          


          
          Mar. 20, 2021","KO/TKO
",2,2:56
Bruno Silva,loss,Tagir Ulanbekov,"0
","47
","4
","0
","UFC Fight Night: Moraes vs. Sandhagen
          


          
          Oct. 10, 2020",U-DEC,3,5:00
Bruno Silva,loss,David Dvorak,"0
","45
","3
","0
","UFC Fight Night: Lee vs. Oliveira
          


          
          Mar. 14, 2020",U-DEC,3,5:00
Bruno Silva,nc,Khalid Taha,"0
","20
","2
","0
","UFC 243: Whittaker vs. Adesanya
          


          
          Oct. 05, 2019","Overturned
",3,3:00
Bruno Silva,loss,Marc-Andre Barriault,"0
","6
","0
","0
","UFC 315: Muhammad vs. Della Maddalena
          


          
          May. 10, 2025","KO/TKO
",1,1:27
Bruno Silva,loss,Ismail Naurdiev,"0
","36
","0
","0
","UFC 308: Topuria vs. Holloway
          


          
          Oct. 26, 2024",U-DEC,3,5:00
Bruno Silva,loss,Chris Weidman,"0
","30
","0
","0
","UFC Fight Night: Blanchfield vs. Fiorot
          


          
          Mar. 30, 2024",U-DEC,3,2:18
Bruno Silva,loss,Shara Magomedov,"0
","65
","3
","0
","UFC 294: Makhachev vs. Volkanovski 2
          


          
          Oct. 21, 2023",U-DEC,3,5:00
Bruno Silva,loss,Brendan Allen,"0
","20
","0
","0
","UFC Fight Night: Emmett vs. Topuria
          


          
          Jun. 24, 2023","SUB
",1,4:39
Bruno Silva,win,Brad Tavares,"1
","23
","0
","0
","UFC Fight Night: Pavlovich vs. Blaydes
          


          
          Apr. 22, 2023","KO/TKO
",1,3:35
Bruno Silva,loss,Gerald Meerschaert,"0
","29
","0
","0
","UFC Fight Night: Vera vs. Cruz
          


          
          Aug. 13, 2022","SUB
",3,1:39
Bruno Silva,loss,Alex Pereira,"0
","59
","2
","0
","UFC Fight Night: Santos vs. Ankalaev
          


          
          Mar. 12, 2022",U-DEC,3,5:00
Bruno Silva,win,Jordan Wright,"1
","19
","0
","0
","UFC 269: Oliveira vs. Poirier
          


          
          Dec. 11, 2021","KO/TKO
",1,1:28
Bruno Silva,win,Andrew Sanchez,"0
","70
","0
","0
","UFC Fight Night: Ladd vs. Dumont
          


          
          Oct. 16, 2021","KO/TKO
",3,2:35
Bruno Silva,win,Wellington Turman,"0
","19
","0
","0
","UFC Fight Night: Jung vs. Ige
          


          
          Jun. 19, 2021","KO/TKO
",1,4:45
Gabriel Silva,loss,Kyler Phillips,"0
","31
","2
","1
","UFC Fight Night: Benavidez vs. Figueiredo
          


          
          Feb. 29, 2020",U-DEC,3,5:00
Gabriel Silva,loss,Ray Borg,"0
","8
","1
","0
","UFC Fight Night: Dos Anjos vs. Edwards
          


          
          Jul. 20, 2019",U-DEC,3,5:00
Jacob Silva,loss,JP Buys,"0
","0
","0
","0
","DWCS 4.10
          


          
          Nov. 17, 2020","SUB
",1,4:54
Jacob Silva,loss,Jeff Molina,"0
","83
","2
","0
","DWCS 4.4
          


          
          Aug. 25, 2020",U-DEC,3,5:00
Natalia Silva,win,Alexa Grasso,"0
","65
","0
","0
","UFC 315: Muhammad vs. Della Maddalena
          


          
          May. 10, 2025",U-DEC,3,5:00
Natalia Silva,win,Jessica Andrade,"0
","117
","0
","0
","UFC Fight Night: Burns vs. Brady
          


          
          Sep. 07, 2024",U-DEC,3,5:00
Natalia Silva,win,Viviane Araujo,"0
","38
","0
","0
","UFC Fight Night: Dolidze vs. Imavov
          


          
          Feb. 03, 2024",U-DEC,3,5:00
Natalia Silva,win,Andrea Lee,"0
","70
","0
","0
","UFC 292: Sterling vs. O'Malley
          


          
          Aug. 19, 2023",U-DEC,3,5:00
