Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Jonny Parsons,win,Danny Roberts,"2
","63
","0
","0
","UFC Fight Night: Aspinall vs. Tybura
          


          
          Jul. 22, 2023","KO/TKO
",2,4:57
Jonny Parsons,win,Solomon Renfro,"0
","53
","0
","0
","DWCS 5.8
          


          
          Oct. 19, 2021",S-DEC,3,5:00
Onassis Parungao,win,Francesco Maturi,"--
","--
","--
","--
","UFC 7: The Brawl in Buffalo
          


          
          Sep. 08, 1995",KO/TKO,1,5:26
Ramona Pascual,loss,Tamires Vidal,"0
","13
","0
","0
","UFC Fight Night: Rodriguez vs. Lemos
          


          
          Nov. 05, 2022","KO/TKO
",1,3:06
Ramona Pascual,loss,Joselyne Edwards,"0
","63
","1
","0
","UFC 275: Teixeira vs. Prochazka
          


          
          Jun. 11, 2022",U-DEC,3,5:00
Ramona Pascual,loss,Josiane Nunes,"0
","52
","3
","0
","UFC Fight Night: Makhachev vs. Green
          


          
          Feb. 26, 2022",U-DEC,3,5:00
Billy Pasulatan,loss,Jiniushiyue,"0
","2
","0
","1
","Road to UFC 2.1 + 2.2
          


          
          May. 27, 2023","KO/TKO
",1,3:04
Jhonoven Pati,loss,Jamie Pickett,"0
","16
","1
","0
","DWCS 4.4
          


          
          Aug. 25, 2020","KO/TKO
",2,0:33
Windri Patilima,loss,Shin Haraguchi,"0
","2
","0
","0
","Road to UFC 2.3 + 2.4
          


          
          May. 28, 2023","KO/TKO
",2,1:25
Jorge Patino,loss,Andre Galvao,"0
","14
","0
","0
","Strikeforce - Houston
          


          
          Aug. 21, 2010","KO/TKO
",3,2:45
Jorge Patino,loss,Kazuo Misaki,"0
","23
","1
","0
","PRIDE Bushido 3
          


          
          May. 23, 2004",U-DEC,2,5:00
Jorge Patino,loss,Pat Miletich,"0
","19
","1
","1
","UFC 18: The Road to the Heavyweight Title
          



          
          Jan. 08, 1999",U-DEC,3,3:00
Russell Patrick,loss,Brian Davidson,"--
","--
","--
","--
","Strikeforce Challengers 5
          


          
          Nov. 20, 2009",KO/TKO,1,0:29
Claude Patrick,loss,Brian Ebersole,"0
","28
","0
","3
","UFC 140: Jones vs Machida
          


          
          Dec. 10, 2011",S-DEC,3,5:00
Claude Patrick,win,Daniel Roberts,"0
","29
","4
","1
","UFC 129: St-Pierre vs Shields
          


          
          Apr. 30, 2011",U-DEC,3,5:00
Claude Patrick,win,James Wilks,"0
","23
","3
","0
","UFC 120: Bisping vs Akiyama
          


          
          Oct. 16, 2010",U-DEC,3,5:00
Claude Patrick,win,Ricardo Funch,"0
","13
","1
","2
","UFC 115: Liddell vs Franklin
          


          
          Jun. 12, 2010","SUB
",2,1:48
Alan Patrick,loss,Michael Johnson,"0
","22
","0
","0
","UFC Fight Night: Blachowicz vs. Rakic
          


          
          May. 14, 2022","KO/TKO
",2,3:22
Alan Patrick,nc,Mason Jones,"0
","10
","0
","0
","UFC Fight Night: Rozenstruik vs. Sakai
          


          
          Jun. 05, 2021",CNC,2,2:14
Alan Patrick,loss,King Green,"0
","19
","1
","0
","UFC Fight Night: Waterson vs. Hill
          


          
          Sep. 12, 2020",U-DEC,3,5:00
Alan Patrick,loss,Scott Holtzman,"0
","25
","0
","0
","UFC 229: Khabib vs. McGregor
          


          
          Oct. 06, 2018","KO/TKO
",3,3:42
Alan Patrick,win,Damir Hadzovic,"0
","28
","9
","0
","UFC Fight Night: Machida vs. Anders
          


          
          Feb. 03, 2018",U-DEC,3,5:00
Alan Patrick,win,Stevie Ray,"0
","7
","5
","1
","UFC Fight Night: Cyborg vs. Lansberg
          


          
          Sep. 24, 2016",U-DEC,3,5:00
Alan Patrick,win,Damien Brown,"0
","25
","5
","1
","UFC Fight Night: Hunt vs Mir
          


          
          Mar. 19, 2016",U-DEC,3,5:00
Alan Patrick,loss,Mairbek Taisumov,"0
","17
","0
","0
","UFC Fight Night: Jedrzejczyk vs Penne
          


          
          Jun. 20, 2015","KO/TKO
",2,1:30
Alan Patrick,win,John Makdessi,"0
","40
","2
","0
","UFC 169: Barao vs Faber 2
          


          
          Feb. 01, 2014",U-DEC,3,5:00
Alan Patrick,win,Garett Whiteley,"1
","16
","1
","0
","UFC Fight Night: Maia vs Shields
          


          
          Oct. 09, 2013","KO/TKO
",1,3:54
Michael Patt,loss,Brandon Vera,"0
","5
","0
","0
","UFC 96: Jackson vs Jardine
          


          
          Mar. 07, 2009","KO/TKO
",2,1:27
Michael Patt,loss,Tim Boetsch,"0
","9
","0
","0
","UFC 88: Breakthrough
          


          
          Sep. 06, 2008","KO/TKO
",1,2:03
Sam Patterson,win,Danny Barlow,"1
","18
","0
","0
","UFC Fight Night: Kape vs. Almabayev
          


          
          Mar. 01, 2025","KO/TKO
",1,3:10
Sam Patterson,win,Kiefer Crosbie,"0
","9
","1
","1
","UFC 304: Edwards vs. Muhammad 2
          


          
          Jul. 27, 2024","SUB
",1,2:50
Sam Patterson,win,Yohan Lainesse,"0
","5
","1
","1
","UFC 297: Strickland vs. Du Plessis
          


          
          Jan. 20, 2024","SUB
",1,2:03
Sam Patterson,loss,Yanal Ashmouz,"0
","2
","0
","0
","UFC 286: Edwards vs. Usman 3
          


          
          Mar. 18, 2023","KO/TKO
",1,1:15
Sam Patterson,win,Vinicius Cenci,"0
","25
","0
","2
","DWCS 6.10
          


          
          Sep. 27, 2022","SUB
",2,4:18
Zac Pauga,loss,Bogdan Guskov,"0
","17
","0
","0
","UFC Fight Night: Hermansson vs. Pyfer
          


          
          Feb. 10, 2024","KO/TKO
",1,3:38
Zac Pauga,loss,Modestas Bukauskas,"0
","67
","1
","0
","UFC Fight Night: Vettori vs. Cannonier
          


          
          Jun. 17, 2023",U-DEC,3,5:00
Zac Pauga,win,Jordan Wright,"0
","59
","0
","0
","UFC Fight Night: Andrade vs. Blanchfield
          


          
          Feb. 18, 2023",U-DEC,3,5:00
Zac Pauga,loss,Mohammed Usman,"0
","32
","0
","0
","UFC Fight Night: Santos vs. Hill
          


          
          Aug. 06, 2022","KO/TKO
",2,0:36
Julio Paulino,loss,TJ Grant,"0
","12
","0
","1
","UFC 119: Mir vs Cro Cop
          


          
          Sep. 25, 2010",U-DEC,3,5:00
Julio Paulino,loss,Mike Pierce,"0
","17
","0
","0
","UFC Live: Vera vs Jones
          


          
          Mar. 21, 2010",U-DEC,3,5:00
Thomas Paull,loss,Esteban Ribovics,"0
","11
","0
","0
","DWCS 6.4
          


          
          Aug. 16, 2022","KO/TKO
",1,1:30
Sergei Pavlovich,win,Jairzinho Rozenstruik,"0
","25
","2
","0
","UFC Fight Night: Adesanya vs. Imavov
          


          
          Feb. 01, 2025",U-DEC,3,5:00
Sergei Pavlovich,loss,Alexander Volkov,"0
","46
","0
","0
","UFC Fight Night: Whittaker vs. Aliskerov
          


          
          Jun. 22, 2024",U-DEC,3,5:00
Sergei Pavlovich,loss,Tom Aspinall,"0
","1
","0
","0
","UFC 295: Prochazka vs. Pereira
          



          
          Nov. 11, 2023","KO/TKO
",1,1:09
Sergei Pavlovich,win,Curtis Blaydes,"1
","36
","0
","0
","UFC Fight Night: Pavlovich vs. Blaydes
          


          
          Apr. 22, 2023","KO/TKO
",1,3:08
Sergei Pavlovich,win,Tai Tuivasa,"2
","23
","0
","0
","UFC Fight Night: Thompson vs. Holland
          


          
          Dec. 03, 2022","KO/TKO
",1,0:54
Sergei Pavlovich,win,Derrick Lewis,"1
","15
","0
","0
","UFC 277: Pena vs. Nunes 2
          


          
          Jul. 30, 2022","KO/TKO
",1,0:55
Sergei Pavlovich,win,Shamil Abdurakhimov,"1
","21
","0
","0
","UFC Fight Night: Volkov vs. Aspinall
          


          
          Mar. 19, 2022","KO/TKO
",1,4:03
Sergei Pavlovich,win,Maurice Greene,"1
","20
","0
","0
","UFC Fight Night: Maia vs. Askren
          


          
          Oct. 26, 2019","KO/TKO
",1,2:11
Sergei Pavlovich,win,Marcelo Golm,"1
","17
","0
","0
","UFC Fight Night: Overeem vs. Oleinik
          


          
          Apr. 20, 2019","KO/TKO
",1,1:06
Sergei Pavlovich,loss,Alistair Overeem,"0
","13
","0
","0
","UFC Fight Night: Blaydes vs. Ngannou 2
          


          
          Nov. 24, 2018","KO/TKO
",1,4:21
Pawel Pawlak,loss,Leon Edwards,"0
","24
","0
","0
","UFC Fight Night: Bisping vs Leites
          


          
          Jul. 18, 2015",U-DEC,3,5:00
Pawel Pawlak,win,Sheldon Westcott,"0
","30
","3
","0
","UFC Fight Night: Gonzaga vs Cro Cop 2
          


          
          Apr. 11, 2015",U-DEC,3,5:00
Pawel Pawlak,loss,Peter Sobotta,"0
","21
","0
","0
","UFC Fight Night: Munoz vs Mousasi
          


          
          May. 31, 2014",U-DEC,3,5:00
Estevan Payan,loss,Alex White,"0
","10
","0
","0
","UFC on FOX: Werdum vs Browne
          


          
          Apr. 19, 2014","KO/TKO
",1,1:28
Estevan Payan,loss,Robert Peralta,"0
","32
","1
","0
","UFC 168: Weidman vs Silva 2
          


          
          Dec. 28, 2013","KO/TKO
",3,0:12
Estevan Payan,loss,Jeremy Stephens,"0
","25
","0
","1
","UFC 160: Velasquez vs Silva 2
          


          
          May. 25, 2013",U-DEC,3,5:00
Estevan Payan,win,Michael Bravo,"--
","--
","--
","--
","Strikeforce - Marquardt vs Saffiedine
          


          
          Jan. 12, 2013",KO/TKO,2,4:01
Estevan Payan,win,Alonzo Martinez,"0
","110
","0
","0
","Strikeforce - Rockhold vs. Jardine
          


          
          Jan. 07, 2012",U-DEC,3,5:00
Roland Payne,loss,Harold Howard,"0
","3
","1
","0
","UFC 3: The American Dream
          


          
          Sep. 09, 1994","KO/TKO
",1,0:46
Jonathan Pearce,loss,Pat Sabatini,"0
","2
","0
","0
","UFC Fight Night: Royval vs. Taira
          


          
          Oct. 12, 2024","SUB
",1,4:06
Jonathan Pearce,loss,David Onama,"0
","57
","5
","1
","UFC Fight Night: Nicolau vs. Perez
          


          
          Apr. 27, 2024",U-DEC,3,5:00
Jonathan Pearce,loss,Joanderson Brito,"0
","14
","1
","0
","UFC Fight Night: Allen vs. Craig
          


          
          Nov. 18, 2023","SUB
",2,3:54
Jonathan Pearce,win,Darren Elkins,"0
","110
","2
","0
","UFC Fight Night: Thompson vs. Holland
          


          
          Dec. 03, 2022",U-DEC,3,5:00
Jonathan Pearce,win,Makwan Amirkhani,"0
","90
","4
","0
","UFC Fight Night: Blaydes vs. Aspinall
          


          
          Jul. 23, 2022","KO/TKO
",2,4:10
Jonathan Pearce,win,Christian Rodriguez,"0
","18
","6
","2
","UFC Fight Night: Walker vs. Hill
          


          
          Feb. 19, 2022",U-DEC,3,5:00
Jonathan Pearce,win,Omar Morales,"0
","12
","6
","1
","UFC 266: Volkanovski vs. Ortega
          


          
          Sep. 25, 2021","SUB
",2,3:31
Jonathan Pearce,win,Kai Kamaka,"0
","51
","5
","1
","UFC Fight Night: Smith vs. Clark
          


          
          Nov. 28, 2020","KO/TKO
",2,4:28
Jonathan Pearce,loss,Joe Lauzon,"0
","8
","0
","0
","UFC Fight Night: Reyes vs. Weidman
          


          
          Oct. 18, 2019","KO/TKO
",1,1:33
Jonathan Pearce,win,Jacob Rosales,"0
","142
","4
","0
","DWCS 3.3
          


          
          Jul. 09, 2019","KO/TKO
",3,1:50
Joe Pearson,loss,Urijah Faber,"0
","1
","0
","0
","WEC 25: McCullough vs. Cope
          



          
          Jan. 20, 2007","KO/TKO
",1,2:31
Joe Pearson,win,Yoshiro Maeda,"0
","1
","0
","1
","PRIDE Bushido 13
          


          
          Nov. 05, 2006","SUB
",1,0:54
Ross Pearson,loss,Desmond Green,"0
","12
","0
","0
","UFC Fight Night: Barboza vs. Gaethje
          


          
          Mar. 30, 2019","KO/TKO
",1,2:52
Ross Pearson,loss,John Makdessi,"0
","79
","0
","0
","UFC Fight Night: Alvarez vs. Poirier 2
          


          
          Jul. 28, 2018",U-DEC,3,5:00
Ross Pearson,win,Mizuto Hirota,"0
","58
","0
","0
","UFC 221: Romero vs. Rockhold
          


          
          Feb. 10, 2018",U-DEC,3,5:00
Ross Pearson,loss,Dan Hooker,"0
","38
","0
","0
","UFC Fight Night: Lewis vs. Hunt
          


          
          Jun. 10, 2017","KO/TKO
",2,3:02
Ross Pearson,loss,Stevie Ray,"0
","38
","0
","0
","UFC Fight Night: Mousasi vs. Hall 2
          


          
          Nov. 19, 2016",S-DEC,3,5:00
Ross Pearson,loss,Jorge Masvidal,"0
","52
","2
","0
","UFC 201: Lawler vs. Woodley
          


          
          Jul. 30, 2016",U-DEC,3,5:00
Ross Pearson,loss,Will Brooks,"0
","54
","0
","0
","The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale
          


          
          Jul. 08, 2016",U-DEC,3,5:00
Ross Pearson,win,Chad Laprise,"0
","52
","0
","0
","UFC Fight Night: Hunt vs Mir
          


          
          Mar. 19, 2016",S-DEC,3,5:00
Ross Pearson,loss,Francisco Trinaldo,"0
","28
","2
","0
","UFC Fight Night: Dillashaw vs Cruz
          


          
          Jan. 17, 2016",U-DEC,3,5:00
Ross Pearson,win,Paul Felder,"0
","62
","1
","0
","UFC 191: Johnson vs Dodson 2
          


          
          Sep. 05, 2015",S-DEC,3,5:00
Ross Pearson,loss,Evan Dunham,"0
","16
","0
","0
","UFC Fight Night: Bisping vs Leites
          


          
          Jul. 18, 2015",U-DEC,3,5:00
Ross Pearson,win,Sam Stout,"1
","25
","0
","0
","UFC 185: Pettis vs Dos Anjos
          


          
          Mar. 14, 2015","KO/TKO
",2,1:33
Ross Pearson,loss,Al Iaquinta,"0
","20
","0
","0
","UFC Fight Night: Rockhold vs Bisping
          


          
          Nov. 07, 2014","KO/TKO
",2,1:39
Ross Pearson,win,Gray Maynard,"1
","26
","0
","0
","UFC Fight Night: Bader vs Saint Preux
          


          
          Aug. 16, 2014","KO/TKO
",2,1:35
Ross Pearson,loss,Diego Sanchez,"1
","51
","1
","0
","UFC Fight Night: Henderson vs Khabilov
          


          
          Jun. 07, 2014",S-DEC,3,5:00
Ross Pearson,nc,Melvin Guillard,"0
","3
","0
","0
","UFC Fight Night: Machida vs Munoz
          


          
          Oct. 26, 2013",CNC,1,1:57
Ross Pearson,win,Ryan Couture,"1
","28
","1
","0
","UFC on FUEL TV: Mousasi vs Latifi
          


          
          Apr. 06, 2013","KO/TKO
",2,3:45
Ross Pearson,win,George Sotiropoulos,"2
","50
","0
","0
","UFC on FX: Sotiropoulos vs Pearson
          


          
          Dec. 14, 2012","KO/TKO
",3,0:41
Ross Pearson,loss,Cub Swanson,"0
","38
","3
","0
","UFC on FX: Maynard vs Guida
          


          
          Jun. 22, 2012","KO/TKO
",2,4:14
Ross Pearson,win,Junior Assuncao,"0
","52
","1
","0
","UFC 141: Lesnar vs Overeem
          


          
          Dec. 30, 2011",U-DEC,3,5:00
Ross Pearson,loss,Edson Barboza,"0
","60
","0
","0
","UFC 134: Silva vs Okami
          


          
          Aug. 27, 2011",S-DEC,3,5:00
Ross Pearson,win,Spencer Fisher,"0
","59
","3
","0
","UFC 127: Penn vs Fitch
          


          
          Feb. 26, 2011",U-DEC,3,5:00
Ross Pearson,loss,Cole Miller,"0
","26
","0
","0
","UFC Fight Night: Marquardt vs Palhares
          


          
          Sep. 15, 2010","SUB
",2,1:49
Ross Pearson,win,Dennis Siver,"0
","54
","1
","0
","UFC Fight Night: Florian vs Gomi
          


          
          Mar. 31, 2010",U-DEC,3,5:00
Ross Pearson,win,Aaron Riley,"0
","59
","0
","0
","UFC 105: Couture vs Vera
          


          
          Nov. 14, 2009",KO/TKO,2,4:38
Ross Pearson,win,Andre Winner,"0
","74
","0
","0
","The Ultimate Fighter: United States vs. United Kingdom Finale
          



          
          Jun. 20, 2009",U-DEC,3,5:00
Andre Pederneiras,loss,Pat Miletich,"0
","10
","0
","0
","UFC 21: Return of the Champions
          



          
          Jul. 16, 1999",KO/TKO,2,1:34
Carlo Pedersoli Jr.,loss,Dwight Grant,"0
","17
","1
","0
","UFC Fight Night: Blachowicz vs. Santos
          


          
          Feb. 23, 2019","KO/TKO
",1,4:59
Carlo Pedersoli Jr.,loss,Alex Oliveira,"0
","2
","0
","0
","UFC Fight Night: Marreta vs. Anders
          


          
          Sep. 22, 2018","KO/TKO
",1,0:39
Carlo Pedersoli Jr.,win,Brad Scott,"0
","67
","3
","0
","UFC Fight Night: Thompson vs. Till
          


          
          May. 27, 2018",S-DEC,3,5:00
Matt Pedro,win,Eric Castile,"--
","--
","--
","--
","Strikeforce - Young Guns 3
          


          
          Sep. 13, 2008","SUB
",2,1:08
Tyson Pedro,loss,Vitor Petrino,"0
","30
","0
","0
","UFC Fight Night: Rozenstruik vs. Gaziev
          


          
          Mar. 02, 2024",U-DEC,3,5:00
Tyson Pedro,win,Anton Turkalj,"1
","16
","0
","0
","UFC 293: Adesanya vs. Strickland
          


          
          Sep. 09, 2023","KO/TKO
",1,2:12
Tyson Pedro,loss,Modestas Bukauskas,"0
","45
","2
","0
","UFC 284: Makhachev vs. Volkanovski
          


          
          Feb. 11, 2023",U-DEC,3,5:00
Tyson Pedro,win,Harry Hunsucker,"1
","6
","0
","0
","UFC 278: Usman vs. Edwards
          


          
          Aug. 20, 2022","KO/TKO
",1,1:05
Tyson Pedro,win,Ike Villanueva,"1
","22
","0
","0
","UFC Fight Night: Lemos vs. Andrade
          


          
          Apr. 23, 2022","KO/TKO
",1,4:55
Tyson Pedro,loss,Mauricio Rua,"0
","31
","0
","1
","UFC Fight Night: Dos Santos vs. Tuivasa
          


          
          Dec. 01, 2018","KO/TKO
",3,0:43
Tyson Pedro,loss,Ovince Saint Preux,"1
","9
","0
","1
","UFC Fight Night: Cowboy vs. Edwards
          


          
          Jun. 23, 2018","SUB
",1,2:54
Tyson Pedro,win,Saparbeg Safarov,"0
","12
","0
","1
","UFC 221: Romero vs. Rockhold
          


          
          Feb. 10, 2018","SUB
",1,3:54
Tyson Pedro,loss,Ilir Latifi,"0
","31
","0
","0
","UFC 215: Nunes vs Shevchenko 2
          


          
          Sep. 09, 2017",U-DEC,3,5:00
Tyson Pedro,win,Paul Craig,"1
","23
","0
","0
","UFC 209: Woodley vs. Thompson 2
          


          
          Mar. 04, 2017","KO/TKO
",1,4:10
Tyson Pedro,win,Khalil Rountree Jr.,"0
","4
","2
","1
","UFC Fight Night: Whittaker vs. Brunson
          


          
          Nov. 26, 2016","SUB
",1,4:07
Trevor Peek,loss,Yanal Ashmouz,"0
","55
","0
","0
","UFC Fight Night: Burns vs. Brady
          


          
          Sep. 07, 2024",U-DEC,3,5:00
Trevor Peek,loss,Charlie Campbell,"0
","47
","2
","0
","UFC Fight Night: Allen vs. Curtis 2
          


          
          Apr. 06, 2024",U-DEC,3,5:00
Trevor Peek,win,Mohammad Yahya,"0
","61
","4
","0
","UFC 294: Makhachev vs. Volkanovski 2
          


          
          Oct. 21, 2023",U-DEC,3,5:00
Trevor Peek,loss,Chepe Mariscal,"0
","51
","0
","0
","UFC Fight Night: Emmett vs. Topuria
          


          
          Jun. 24, 2023",U-DEC,3,5:00
Trevor Peek,win,Erick Gonzalez,"2
","51
","0
","0
","UFC Fight Night: Muniz vs. Allen
          


          
          Feb. 25, 2023","KO/TKO
",1,4:59
Trevor Peek,win,Malik Lewis,"0
","54
","1
","0
","DWCS 6.8
          


          
          Sep. 13, 2022","KO/TKO
",2,2:37
Willie Peeters,loss,Heath Herring,"0
","1
","0
","0
","PRIDE 9: New Blood
          


          
          Jun. 04, 2000","SUB
",1,0:48
Filip Pejic,loss,Damian Stasiak,"0
","0
","0
","0
","UFC Fight Night: Rothwell vs Dos Santos
          


          
          Apr. 10, 2016","SUB
",1,2:16
Kurt Pellegrino,loss,Gleison Tibau,"0
","47
","1
","0
","UFC 128: Shogun vs Jones
          


          
          Mar. 19, 2011",S-DEC,3,5:00
Kurt Pellegrino,loss,George Sotiropoulos,"1
","39
","3
","0
","UFC 116: Lesnar vs Carwin
          


          
          Jul. 03, 2010",U-DEC,3,5:00
Kurt Pellegrino,win,Fabricio Camoes,"0
","16
","1
","2
","UFC 111: St-Pierre vs Hardy
          


          
          Mar. 27, 2010","SUB
",2,4:20
Kurt Pellegrino,win,Josh Neer,"0
","21
","3
","0
","UFC 101: Declaration
          


          
          Aug. 08, 2009",U-DEC,3,5:00
Kurt Pellegrino,win,Rob Emerson,"0
","16
","1
","1
","UFC Fight Night: Lauzon vs Stephens
          


          
          Feb. 07, 2009","SUB
",2,3:14
Kurt Pellegrino,win,Thiago Tavares,"2
","61
","1
","1
","UFC 88: Breakthrough
          


          
          Sep. 06, 2008",U-DEC,3,5:00
Kurt Pellegrino,loss,Nate Diaz,"0
","20
","3
","0
","UFC Fight Night: Florian vs Lauzon
          


          
          Apr. 02, 2008","SUB
",2,3:06
Kurt Pellegrino,win,Alberto Crane,"0
","23
","1
","0
","UFC Fight Night: Swick vs Burkman
          


          
          Jan. 23, 2008","KO/TKO
",2,1:55
Kurt Pellegrino,loss,Joe Stevenson,"0
","27
","3
","1
","UFC 74: Respect
          


          
          Aug. 25, 2007",U-DEC,3,5:00
Kurt Pellegrino,win,Nate Mohr,"0
","4
","1
","1
","UFC Fight Night: Stevenson vs Guillard
          


          
          Apr. 05, 2007","SUB
",1,2:58
Kurt Pellegrino,win,Junior Assuncao,"0
","5
","1
","1
","UFC 64: Unstoppable
          


          
          Oct. 14, 2006","SUB
",1,2:04
Kurt Pellegrino,loss,Drew Fickett,"0
","25
","5
","0
","UFC 61: Bitter Rivals
          


          
          Jul. 08, 2006","SUB
",3,1:20
Kurt Pellegrino,win,Mac Danzig,"--
","--
","--
","--
","WEC 4: Rumble Under the Sun
          


          
          Aug. 31, 2002",U-DEC,3,5:00
Yan Pellerin,loss,Rich Franklin,"0
","2
","1
","0
","UCC 10
          


          
          Jun. 15, 2002","SUB
",1,3:23
Julianna Pena,win,Raquel Pennington,"0
","92
","2
","1
","UFC 307: Pereira vs. Rountree Jr.
          



          
          Oct. 05, 2024",S-DEC,5,5:00
Julianna Pena,loss,Amanda Nunes,"0
","60
","0
","1
","UFC 277: Pena vs. Nunes 2
          



          
          Jul. 30, 2022",U-DEC,5,5:00
Julianna Pena,win,Amanda Nunes,"0
","79
","1
","1
","UFC 269: Oliveira vs. Poirier
          



          
          Dec. 11, 2021","SUB
",2,3:26
Julianna Pena,win,Sara McMann,"0
","38
","1
","1
","UFC 257: Poirier vs. McGregor
          


          
          Jan. 23, 2021","SUB
",3,3:39
Julianna Pena,loss,Germaine de Randamie,"0
","27
","3
","0
","UFC Fight Night: Holm vs. Aldana
          


          
          Oct. 03, 2020","SUB
",3,3:25
Julianna Pena,win,Nicco Montano,"0
","45
","2
","0
","UFC Fight Night: De Randamie vs. Ladd
          


          
          Jul. 13, 2019",U-DEC,3,5:00
Julianna Pena,loss,Valentina Shevchenko,"0
","27
","1
","0
","UFC on FOX: Shevchenko vs. Pena
          


          
          Jan. 28, 2017","SUB
",2,4:29
Julianna Pena,win,Cat Zingano,"0
","12
","2
","1
","UFC 200: Tate vs Nunes
          


          
          Jul. 09, 2016",U-DEC,3,5:00
Julianna Pena,win,Jessica Eye,"0
","34
","3
","3
","UFC 192: Cormier vs Gustafsson
          


          
          Oct. 03, 2015",U-DEC,3,5:00
Julianna Pena,win,Milana Dudieva,"0
","37
","1
","0
","UFC Fight Night: Mendes vs Lamas
          


          
          Apr. 04, 2015","KO/TKO
",1,3:59
Julianna Pena,win,Jessica Rakoczy,"0
","33
","2
","0
","The Ultimate Fighter: Team Rousey vs. Team Tate Finale
          



          
          Nov. 30, 2013","KO/TKO
",1,4:59
Luis Pena,win,Alexander Munoz,"0
","90
","0
","0
","UFC Fight Night: Whittaker vs. Gastelum
          


          
          Apr. 17, 2021",S-DEC,3,5:00
Luis Pena,loss,Khama Worthy,"0
","38
","3
","3
","UFC Fight Night: Poirier vs. Hooker
          


          
          Jun. 27, 2020","SUB
",3,2:53
Luis Pena,win,Steve Garcia,"0
","27
","0
","1
","UFC Fight Night: Benavidez vs. Figueiredo
          


          
          Feb. 29, 2020",U-DEC,3,5:00
Luis Pena,loss,Matt Frevola,"0
","51
","1
","2
","UFC Fight Night: Joanna vs. Waterson
          


          
          Oct. 12, 2019",S-DEC,3,5:00
Luis Pena,win,Matt Wiman,"0
","87
","1
","1
","UFC Fight Night: Moicano vs. The Korean Zombie
          


          
          Jun. 22, 2019","KO/TKO
",3,1:14
Luis Pena,win,Steven Peterson,"0
","52
","1
","0
","UFC Fight Night: Thompson vs. Pettis
          


          
          Mar. 23, 2019",U-DEC,3,5:00
Luis Pena,loss,Michael Trizano,"0
","23
","1
","0
","UFC Fight Night: Korean Zombie vs. Rodriguez
          


          
          Nov. 10, 2018",S-DEC,3,5:00
Luis Pena,win,Richie Smullen,"1
","8
","1
","1
","The Ultimate Fighter: Undefeated Finale
          


          
          Jul. 06, 2018","SUB
",1,3:32
Matej Penaz,loss,Sedriques Dumas,"0
","1
","0
","0
","DWCS 6.6
          


          
          Aug. 30, 2022","SUB
",1,0:47
Sherman Pendergarst,loss,Antoni Hardonk,"0
","4
","1
","0
","UFC 65: Bad Intentions
          


          
          Nov. 18, 2006","KO/TKO
",1,3:15
Drew Pendleton,win,Dennis Dombrow,"--
","--
","--
","--
","Strikeforce Challengers 14
          


          
          Feb. 18, 2011","SUB
",2,2:38
Cathal Pendred,loss,Tom Breese,"0
","5
","0
","0
","UFC Fight Night: Holohan vs Smolka
          


          
          Oct. 24, 2015","KO/TKO
",1,4:37
Cathal Pendred,loss,John Howard,"0
","45
","0
","1
","UFC 189: Mendes vs McGregor
          


          
          Jul. 11, 2015",S-DEC,3,5:00
Cathal Pendred,win,Augusto Montano,"0
","17
","4
","0
","UFC 188: Velasquez vs Werdum
          


          
          Jun. 13, 2015",U-DEC,3,5:00
Cathal Pendred,win,Sean Spencer,"0
","49
","4
","0
","UFC Fight Night: McGregor vs Siver
          


          
          Jan. 18, 2015",U-DEC,3,5:00
Cathal Pendred,win,Gasan Umalatov,"0
","55
","1
","0
","UFC Fight Night: Nelson vs Story
          


          
          Oct. 04, 2014",S-DEC,3,5:00
Cathal Pendred,win,Mike King,"0
","11
","3
","1
","UFC Fight Night: McGregor vs Brandao
          


          
          Jul. 19, 2014","SUB
",2,3:33
BJ Penn,loss,Clay Guida,"0
","64
","0
","0
","UFC 237: Namajunas vs. Andrade
          


          
          May. 11, 2019",U-DEC,3,5:00
BJ Penn,loss,Ryan Hall,"0
","3
","0
","0
","UFC 232: Jones vs. Gustafsson 2
          


          
          Dec. 29, 2018","SUB
",1,2:46
BJ Penn,loss,Dennis Siver,"1
","57
","0
","0
","UFC Fight Night: Chiesa vs. Lee
          


          
          Jun. 25, 2017",M-DEC,3,5:00
BJ Penn,loss,Yair Rodriguez,"0
","4
","0
","0
","UFC Fight Night: Rodriguez vs. Penn
          


          
          Jan. 15, 2017","KO/TKO
",2,0:24
BJ Penn,loss,Frankie Edgar,"0
","13
","0
","0
","The Ultimate Fighter: Team Edgar vs. Team Penn Finale
          


          
          Jul. 06, 2014","KO/TKO
",3,4:16
BJ Penn,loss,Rory MacDonald,"0
","24
","0
","0
","UFC on FOX: Henderson vs Diaz
          


          
          Dec. 08, 2012",U-DEC,3,5:00
BJ Penn,loss,Nick Diaz,"0
","88
","1
","0
","UFC 137: Penn vs Diaz
          


          
          Oct. 29, 2011",U-DEC,3,5:00
BJ Penn,draw,Jon Fitch,"0
","12
","2
","1
","UFC 127: Penn vs Fitch
          


          
          Feb. 26, 2011",M-DEC,3,5:00
BJ Penn,win,Matt Hughes,"1
","7
","0
","0
","UFC 123: Rampage vs Machida
          


          
          Nov. 20, 2010","KO/TKO
",1,0:21
