First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Jose,Delgado,http://ufcstats.com/fighter-details/7d6ceff6747f2de2,,9,1,0,"5' 11""",145 lbs.,"73""",Switch,"Apr 21, 1998",6.50,46%,3.52,56%,4.80,75%,66%,0.0
Ante,Delija,http://ufcstats.com/fighter-details/7d8435c56043b0ae,Walking Trouble,17,3,0,"6' 4""",245 lbs.,--,Orthodox,"Aug 07, 1990",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jack,Della Maddalena,http://ufcstats.com/fighter-details/6b453bc35a823c3f,,18,2,0,"5' 11""",170 lbs.,"73""",Switch,"Sep 10, 1996",6.84,52%,4.53,64%,0.16,11%,69%,0.2
Roland,Delorme,http://ufcstats.com/fighter-details/173acb3f920082b8,,9,5,0 (1 NC),"5' 9""",135 lbs.,"71""",Orthodox,"Dec 18, 1983",2.28,44%,4.32,40%,2.51,34%,42%,1.6
Jon,Delos Reyes,http://ufcstats.com/fighter-details/0d0351c20169a499,The Heat,8,5,0,"5' 6""",125 lbs.,"67""",Orthodox,"Aug 19, 1987",2.99,38%,4.14,51%,3.20,83%,55%,1.9
Jason,DeLucia,http://ufcstats.com/fighter-details/6ceff86fae4f6b3b,,33,21,1,"5' 11""",190 lbs.,--,Southpaw,"Jul 24, 1969",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Justin,DeMoney,http://ufcstats.com/fighter-details/985bca5a097fb3f4,,15,7,1,--,170 lbs.,--,,"Jul 01, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Vanessa,Demopoulos,http://ufcstats.com/fighter-details/2c483cf443f38ece,Lil Monster,11,7,0,"5' 2""",115 lbs.,"59""",Orthodox,"Sep 22, 1988",3.49,41%,5.23,41%,0.36,11%,25%,0.5
Chris,Dempsey,http://ufcstats.com/fighter-details/dfae5da5676e4194,,11,5,0,"5' 10""",185 lbs.,"72""",Orthodox,"Sep 08, 1987",2.25,32%,2.82,65%,2.64,23%,16%,0.0
Nick,Denis,http://ufcstats.com/fighter-details/e4aaaa34535e32b6,The Ninja of Love,11,3,0,"5' 7""",135 lbs.,--,Orthodox,"Oct 11, 1983",6.54,53%,5.42,36%,2.80,100%,80%,0.0
Thomas,Denny,http://ufcstats.com/fighter-details/a11a6ee8eeb03c18,The Wildman,27,21,1,"5' 10""",170 lbs.,--,Orthodox,"Apr 19, 1971",2.36,45%,4.69,40%,1.48,17%,42%,1.5
Robert,Densley,http://ufcstats.com/fighter-details/b72f3cafa6376e35,The Wrecker,9,10,0,"5' 9""",155 lbs.,--,,--,1.81,47%,0.40,60%,0.00,0%,50%,0.0
Jason,Dent,http://ufcstats.com/fighter-details/fa8b9e6b0c2269f8,Dynamite,22,13,0,"5' 10""",155 lbs.,"71""",Orthodox,"Jun 12, 1980",2.01,39%,3.70,62%,0.00,0%,26%,1.4
Mackenzie,Dern,http://ufcstats.com/fighter-details/7447e9f28508106a,,15,5,0,"5' 4""",115 lbs.,"63""",Orthodox,"Mar 24, 1993",3.31,40%,3.90,52%,0.89,17%,25%,1.2
Booker,DeRousse,http://ufcstats.com/fighter-details/f2c91b67f71bbeab,,6,5,0,"6' 2""",205 lbs.,--,,"Mar 23, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tony,DeSouza,http://ufcstats.com/fighter-details/6ad9058b7c7898b0,,11,4,0,"6' 0""",170 lbs.,"70""",Southpaw,"Jul 26, 1974",1.12,52%,1.57,41%,2.25,42%,40%,1.5
Robelis,Despaigne,http://ufcstats.com/fighter-details/140567899d98978a,The Big Boy,5,2,0,"6' 7""",265 lbs.,"84""",Orthodox,"Sep 09, 1988",2.11,59%,2.54,46%,0.00,0%,50%,0.0
Cory,Devela,http://ufcstats.com/fighter-details/48544433372ecfa6,The One,16,7,0,"5' 0""",185 lbs.,--,Orthodox,--,4.07,41%,4.00,47%,1.07,12%,62%,0.0
John,Devine,http://ufcstats.com/fighter-details/2bcc39af95d6f2e8,,6,4,0,--,--,--,,--,1.52,18%,2.28,57%,0.00,0%,0%,0.0
Edwin,DeWees,http://ufcstats.com/fighter-details/75bbd2206a15319f,Babyface,38,17,0 (1 NC),"6' 1""",185 lbs.,--,Orthodox,"Aug 07, 1982",1.53,33%,6.19,39%,2.18,66%,0%,3.3
Alessio,Di Chirico,http://ufcstats.com/fighter-details/77d7295d1b22c694,Manzo,13,7,0,"6' 0""",185 lbs.,"74""",Orthodox,"Dec 12, 1989",3.32,39%,3.44,61%,1.46,39%,83%,0.0
Micol,Di Segni,http://ufcstats.com/fighter-details/8126e4dff0cdf69e,,7,3,0,"5' 3""",115 lbs.,"60""",Orthodox,"Dec 29, 1987",7.47,40%,5.87,33%,0.00,0%,37%,0.0
Cyrille,Diabate,http://ufcstats.com/fighter-details/43563a32c3f10e95,The Snake,19,10,1,"6' 6""",205 lbs.,"81""",Southpaw,"Oct 06, 1973",4.06,71%,1.78,60%,1.17,83%,53%,0.2
Thomas,Diagne,http://ufcstats.com/fighter-details/8567466ae167216b,,6,6,1,"6' 1""",154 lbs.,--,,"Sep 03, 1983",4.53,48%,4.53,63%,2.00,100%,66%,0.0
Marc,Diakiese,http://ufcstats.com/fighter-details/32c355b04fc57f3a,Bonecrusher,17,7,0,"5' 10""",155 lbs.,"73""",Orthodox,"Mar 16, 1993",2.54,40%,2.64,52%,3.29,43%,66%,0.0
Tyler,Diamond,http://ufcstats.com/fighter-details/f5f6419c5f00abad,,9,1,0,"5' 7""",145 lbs.,"69""",Orthodox,"Mar 18, 1991",3.40,47%,2.53,44%,3.00,75%,70%,0.0
Blood,Diamond,http://ufcstats.com/fighter-details/9edf2c9082cc2cd8,,3,3,0,"5' 11""",170 lbs.,"76""",Switch,"Jul 10, 1988",3.12,55%,2.17,48%,0.00,0%,73%,0.0
Eldo Xavier,Dias,http://ufcstats.com/fighter-details/ee5df903f80c6816,,0,1,0,"5' 11""",180 lbs.,--,,"Jul 16, 1964",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Rafael,Dias,http://ufcstats.com/fighter-details/b5abaa65f87938eb,,17,12,2,"5' 9""",145 lbs.,--,Orthodox,"Oct 20, 1979",1.13,27%,2.19,60%,3.17,47%,100%,1.2
Hacran,Dias,http://ufcstats.com/fighter-details/ed209f6618c82e41,Barnabe,23,6,1,"5' 8""",155 lbs.,"69""",Orthodox,"Jun 16, 1984",2.08,41%,3.31,55%,2.50,39%,76%,0.5
Victor,Dias,http://ufcstats.com/fighter-details/f7202b3130421d27,Crazy Horse,11,3,0,"5' 6""",125 lbs.,"69""",Orthodox,"Dec 26, 1990",2.87,44%,5.80,55%,5.00,41%,0%,0.0
Nick,Diaz,http://ufcstats.com/fighter-details/f57a8a52ca401ed9,,26,10,0 (2 NC),"6' 1""",170 lbs.,"76""",Southpaw,"Aug 02, 1983",5.71,42%,3.84,59%,1.28,32%,60%,1.0
Nate,Diaz,http://ufcstats.com/fighter-details/8355922d564b152c,,22,13,0,"6' 0""",170 lbs.,"76""",Southpaw,"Apr 16, 1985",4.57,45%,3.77,52%,1.05,30%,41%,1.3
Michael,Diaz,http://ufcstats.com/fighter-details/5e7a48e469770615,,1,2,0,--,260 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ryan,Diaz,http://ufcstats.com/fighter-details/ceee5dd37253199a,,13,14,0,--,145 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Adrian,Diaz,http://ufcstats.com/fighter-details/bfa8f263815cfa2e,,11,4,1,"5' 10""",145 lbs.,--,Southpaw,"Apr 26, 1988",0.48,42%,3.84,51%,2.40,50%,0%,0.0
Ozzy,Diaz,http://ufcstats.com/fighter-details/6967153c7edb4d87,,10,3,0,"6' 4""",185 lbs.,"79""",Orthodox,"Nov 22, 1990",6.44,50%,7.23,59%,0.00,0%,50%,0.0
Mark,Dickman,http://ufcstats.com/fighter-details/2482ef3331a82e75,Tricky,11,3,0,"5' 9""",145 lbs.,--,,"Jul 19, 1984",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Josh,Diekmann,http://ufcstats.com/fighter-details/414bddf0c80c41e1,The Freight Train,15,8,0 (1 NC),"5' 4""",246 lbs.,--,,"Oct 09, 1976",0.28,5%,8.17,25%,0.00,0%,0%,0.0
Kyle,Dietz,http://ufcstats.com/fighter-details/31da66df48c0c1a0,,5,2,0,"5' 8""",135 lbs.,--,Orthodox,"Apr 29, 1986",1.82,45%,2.08,62%,0.00,0%,0%,0.0
Seth,Dikun,http://ufcstats.com/fighter-details/eb42d4febfafefd1,,9,8,0,"5' 10""",135 lbs.,"69""",Orthodox,"Aug 05, 1980",1.45,26%,2.18,55%,0.00,0%,45%,0.9
TJ,Dillashaw,http://ufcstats.com/fighter-details/c849740a3ff51931,,18,5,0,"5' 6""",135 lbs.,"67""",Orthodox,"Feb 07, 1986",5.09,41%,3.47,62%,1.56,30%,77%,0.8
Ralph,Dillon,http://ufcstats.com/fighter-details/b4f7a2d8ecc5e0c3,Rage,0,2,1,"6' 2""",205 lbs.,--,Orthodox,--,0.34,14%,0.69,60%,0.00,0%,0%,0.0
Drew,Dimanlig,http://ufcstats.com/fighter-details/cc2ad11b1f9d818b,,3,4,0,--,185 lbs.,--,,--,3.70,73%,3.17,20%,0.00,0%,0%,0.0
Ding,Meng,http://ufcstats.com/fighter-details/e0664abaa023fd6f,The Assassin,34,9,0,"6' 2""",170 lbs.,"73""",Orthodox,"Sep 27, 1994",3.40,50%,3.87,48%,1.00,50%,0%,0.0
Rodolfo Marques,Diniz,http://ufcstats.com/fighter-details/2d2239d0f6fa83dd,,23,9,1,"5' 6""",135 lbs.,--,,"Jan 23, 1984",1.08,32%,2.36,33%,0.00,0%,50%,1.8
Jhonata,Diniz,http://ufcstats.com/fighter-details/25f9a5f3e8a52618,,8,1,0,"6' 4""",254 lbs.,"79""",Orthodox,"Jun 23, 1991",3.36,53%,2.96,49%,0.00,0%,69%,0.0
Helio,Dipp,http://ufcstats.com/fighter-details/73eb2a552c92a821,,6,3,0,"6' 5""",185 lbs.,--,Orthodox,--,0.60,25%,1.80,62%,0.00,0%,50%,0.0
Rico,DiSciullo,http://ufcstats.com/fighter-details/ec7f7263bf36579b,,9,2,0 (1 NC),"5' 8""",135 lbs.,--,Orthodox,"Oct 12, 1986",1.71,33%,4.41,56%,0.00,0%,0%,0.0
Matt,Dixon,http://ufcstats.com/fighter-details/1db445a4468447d0,Magic,9,1,0,"5' 10""",170 lbs.,"75""",Switch,"Oct 09, 1995",1.97,43%,4.56,37%,3.06,30%,0%,0.0
John,Dixson,http://ufcstats.com/fighter-details/ad4e9055bf8cd04d,Big John,15,22,0,"6' 0""",275 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Anthony,Do,http://ufcstats.com/fighter-details/7c9aeba0c4d4bd78,,4,2,0,"5' 4""",125 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Russell,Doane,http://ufcstats.com/fighter-details/f50d95223751e6ca,,15,8,0,"5' 7""",135 lbs.,"70""",Orthodox,"Aug 13, 1986",1.75,40%,1.68,53%,2.11,45%,52%,0.8
Drew,Dober,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,,27,15,0 (1 NC),"5' 8""",155 lbs.,"70""",Southpaw,"Oct 19, 1988",4.36,40%,4.33,51%,0.66,17%,56%,0.1
Shana,Dobson,http://ufcstats.com/fighter-details/122ac9b816d8b71c,Danger,4,5,0,"5' 6""",125 lbs.,"69""",Orthodox,"Mar 30, 1989",3.34,37%,5.20,50%,0.84,50%,14%,0.0
AJ,Dobson,http://ufcstats.com/fighter-details/009c4420727149ea,,7,3,0 (1 NC),"6' 1""",185 lbs.,"76""",Orthodox,"Jan 18, 1992",4.29,46%,5.31,46%,1.67,75%,65%,0.3
David,Dodd,http://ufcstats.com/fighter-details/c2a7623f398d9bd7,,4,7,0,"6' 2""",200 lbs.,--,Orthodox,"Sep 22, 1973",0.00,0%,0.00,0%,0.00,0%,0%,0.0
John,Dodson,http://ufcstats.com/fighter-details/99506df1af6c8b3b,The Magician,22,12,0,"5' 3""",135 lbs.,"66""",Orthodox,"Sep 26, 1984",3.20,40%,3.58,61%,0.71,28%,82%,0.0
Joe,Doerksen,http://ufcstats.com/fighter-details/dbaaf42313af90fa,El Dirte,51,16,0,"6' 0""",185 lbs.,"75""",Orthodox,"Oct 09, 1977",1.43,42%,2.79,50%,2.02,33%,33%,2.3
Mike,Dolce,http://ufcstats.com/fighter-details/29b5791e51e7e832,Skull Cracker,5,10,0,"5' 11""",185 lbs.,--,,"Apr 15, 1976",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Roman,Dolidze,http://ufcstats.com/fighter-details/327d5f279895110d,,15,3,0,"6' 2""",185 lbs.,"76""",Orthodox,"Jul 15, 1988",3.58,42%,3.56,49%,1.11,40%,33%,0.9
Cameron,Dollar,http://ufcstats.com/fighter-details/3bbcd63a016d9715,,11,5,0,"5' 11""",155 lbs.,--,Orthodox,"May 12, 1987",5.04,38%,2.94,61%,0.00,0%,0%,0.0
CB,Dollaway,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,The Doberman,17,9,0,"6' 2""",185 lbs.,"76""",Orthodox,"Aug 10, 1983",2.65,47%,2.58,54%,3.55,54%,62%,1.2
Dennis,Dombrow,http://ufcstats.com/fighter-details/4145caa2c999fbac,,7,5,0 (1 NC),--,145 lbs.,--,,"Mar 17, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0
OJ,Dominguez,http://ufcstats.com/fighter-details/1a50e734bb54861a,,0,1,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
John,Donaldson,http://ufcstats.com/fighter-details/1c610f900f9884ab,J.T.,2,2,0,"5' 8""",145 lbs.,--,,"Jul 09, 1992",1.21,23%,4.22,51%,0.00,0%,0%,0.0
Dong,Huaxiang,http://ufcstats.com/fighter-details/bad82b681819b272,,12,3,0,"5' 3""",115 lbs.,"61""",Switch,"Aug 21, 1998",3.50,59%,3.13,65%,4.00,44%,100%,0.0
Cody,Donovan,http://ufcstats.com/fighter-details/7bc96507e4b38d3b,Donnybrook,8,5,0,"6' 3""",205 lbs.,"74""",Orthodox,"Feb 20, 1981",5.61,59%,5.44,45%,1.67,28%,0%,1.7
Houston,Dorr,http://ufcstats.com/fighter-details/312f47c3d2f83ffa,,1,2,0,"6' 1""",210 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Rafael,Dos Anjos,http://ufcstats.com/fighter-details/6a2f7c151031653d,,32,17,0,"5' 8""",170 lbs.,"70""",Southpaw,"Oct 26, 1984",3.48,47%,3.23,60%,1.95,35%,54%,0.6
Junior,Dos Santos,http://ufcstats.com/fighter-details/63def5a5662a6917,Cigano,21,9,0,"6' 4""",238 lbs.,"77""",Orthodox,"Jan 30, 1984",4.49,47%,3.33,56%,0.30,50%,81%,0.1
Geronimo,dos Santos,http://ufcstats.com/fighter-details/b51f6791c794e289,Mondragon,39,19,0,"6' 3""",264 lbs.,--,Orthodox,"Aug 17, 1980",1.09,33%,8.73,41%,0.00,0%,33%,0.0
Antonio,Dos Santos,http://ufcstats.com/fighter-details/81b8b3fb019dc69d,Junior Alpha,6,4,0,"5' 10""",185 lbs.,--,Orthodox,"Jul 21, 1988",5.40,51%,3.94,43%,0.00,0%,100%,0.0
Anderson,Dos Santos,http://ufcstats.com/fighter-details/bbc9ab95fa766493,Berinja,21,9,0,"5' 5""",135 lbs.,"70""",Orthodox,"Jul 24, 1985",2.70,25%,5.37,49%,0.98,14%,66%,0.7
Acacio,Dos Santos,http://ufcstats.com/fighter-details/957562fdf68a725a,Pequeno,14,5,0,"6' 4""",205 lbs.,"79""",Orthodox,"Sep 29, 1991",1.27,41%,1.40,43%,0.00,0%,31%,0.0
Rayanne,dos Santos,http://ufcstats.com/fighter-details/02bb48869eb7ac8f,,14,9,0,"5' 2""",115 lbs.,"62""",Orthodox,"Jun 08, 1995",4.36,43%,5.20,61%,0.33,12%,88%,0.0
Felipe,dos Santos,http://ufcstats.com/fighter-details/5cdf5339728f580d,Lipe Detona,8,3,0 (1 NC),"5' 7""",125 lbs.,"70""",Orthodox,"Sep 11, 2000",3.75,39%,3.80,41%,0.00,0%,20%,0.5
Tiago,dos Santos e Silva,http://ufcstats.com/fighter-details/8ce87f7e3a9baed2,Trator,20,7,2 (1 NC),"5' 9""",145 lbs.,"70""",Orthodox,"Apr 12, 1987",3.69,35%,4.23,59%,0.63,11%,33%,0.3
Oleksandr,Doskalchuk,http://ufcstats.com/fighter-details/86cb6f5b1ca98dc0,,10,2,0,"5' 6""",125 lbs.,--,Southpaw,"Mar 13, 1990",0.00,0%,0.00,0%,0.00,0%,0%,0.0
David,Douglas,http://ufcstats.com/fighter-details/7cf0944b88966118,Tarzan,9,7,0,"5' 11""",155 lbs.,--,,"Aug 16, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Damion,Douglas,http://ufcstats.com/fighter-details/ce3b669e39418414,,4,1,0,--,170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Cedric,Doumbe,http://ufcstats.com/fighter-details/5159e6ee100c717e,,2,0,0,"5' 10""",170 lbs.,--,,"Aug 13, 1992",0.00,0%,0.00,0%,0.00,0%,0%,0.0
John,Dowdy,http://ufcstats.com/fighter-details/e780ccc79a209985,,0,1,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jordan,Dowdy,http://ufcstats.com/fighter-details/0d9312337fdce39a,,4,3,0,--,170 lbs.,--,,--,2.11,44%,2.63,50%,0.00,0%,0%,0.0
Danny,Downes,http://ufcstats.com/fighter-details/a66395395b5f1394,,8,3,0,"6' 0""",155 lbs.,"72""",Orthodox,"Apr 08, 1986",1.66,34%,3.53,37%,0.00,0%,37%,0.5
Derek,Downey,http://ufcstats.com/fighter-details/b05086131c6f5dc5,,11,4,0,"6' 1""",185 lbs.,--,Orthodox,"Apr 27, 1980",0.32,100%,3.36,12%,2.40,16%,0%,0.0
John,Doyle,http://ufcstats.com/fighter-details/0509b954421bb327,The Iron Bull,11,22,0 (1 NC),"5' 11""",205 lbs.,--,Orthodox,"Nov 21, 1976",3.50,44%,10.51,27%,0.00,0%,0%,0.0
Edson,Drago,http://ufcstats.com/fighter-details/f9c7fe2682af3802,,11,7,0,"6' 4""",220 lbs.,--,Orthodox,"Aug 29, 1977",1.16,40%,2.39,36%,0.00,0%,55%,0.0
Jimmy,Drago,http://ufcstats.com/fighter-details/cb4bf812d9cb78b4,,7,2,0,--,170 lbs.,--,,"Feb 18, 1995",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Anthony,Drilich,http://ufcstats.com/fighter-details/c2c4052f58f54988,,8,2,0,"5' 5""",125 lbs.,"65""",Southpaw,"Mar 17, 1994",5.80,31%,5.07,40%,0.00,0%,55%,0.0
Kyle,Driscoll,http://ufcstats.com/fighter-details/e5e148d4363deff8,KD,12,3,0,"5' 11""",145 lbs.,"74""",Orthodox,"Sep 23, 1994",2.73,32%,2.60,58%,2.00,18%,0%,0.0
Chris,Drumm,http://ufcstats.com/fighter-details/5fd834edd92c9e50,,0,1,0 (1 NC),"5' 8""",145 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tomasz,Drwal,http://ufcstats.com/fighter-details/679a9054e2815943,Gorilla,21,5,1,"6' 1""",205 lbs.,"76""",Orthodox,"Jan 22, 1982",3.29,38%,2.26,57%,3.55,60%,82%,0.4
Robert,Drysdale,http://ufcstats.com/fighter-details/d2a9be6bf2de624c,,7,0,0 (1 NC),"6' 3""",205 lbs.,--,Orthodox,"Oct 05, 1981",0.00,0%,0.00,0%,7.32,100%,0%,21.9
Dricus,Du Plessis,http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,Stillknocks,23,2,0,"6' 1""",185 lbs.,"76""",Switch,"Jan 14, 1994",6.12,48%,4.90,54%,2.55,50%,50%,0.7
Hugo,Duarte,http://ufcstats.com/fighter-details/706404da0775dcbc,,6,3,0,"6' 0""",240 lbs.,--,Orthodox,"Aug 09, 1968",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Antonio,Duarte,http://ufcstats.com/fighter-details/29b5d32584e02d8d,Tigre,19,7,0,"5' 7""",135 lbs.,--,,--,4.55,40%,4.18,57%,0.00,0%,60%,0.0
Joe,Duarte,http://ufcstats.com/fighter-details/454c3e9d4cd4a1b3,,10,4,0,--,155 lbs.,--,,"Jan 25, 1977",2.27,38%,4.00,53%,3.00,50%,69%,1.0
Yuneisy,Duben,http://ufcstats.com/fighter-details/c3d2b9bcb4cead6b,,6,1,0 (1 NC),"5' 4""",125 lbs.,"65""",Orthodox,"Jul 08, 1996",13.53,48%,10.75,53%,0.00,0%,0%,0.0
Matthieu,Duclos,http://ufcstats.com/fighter-details/ec322adbabbfa6e7,,6,3,0,"6' 3""",185 lbs.,"77""",Orthodox,"Apr 04, 1995",3.93,37%,6.81,46%,0.00,0%,100%,0.0
Emily,Ducote,http://ufcstats.com/fighter-details/02f8fedc18cbd26c,Gordinha,13,9,0,"5' 2""",115 lbs.,"63""",Orthodox,"Jan 01, 1994",7.45,52%,7.84,57%,0.20,14%,94%,0.0
Viktoriia,Dudakova,http://ufcstats.com/fighter-details/6c9b66b43663f2f7,,8,2,0,"5' 5""",115 lbs.,"67""",Orthodox,"Jan 26, 1999",2.87,47%,3.40,50%,2.73,35%,33%,0.0
Milana,Dudieva,http://ufcstats.com/fighter-details/072a10e85f7d4bff,,11,6,0,"5' 3""",135 lbs.,--,Orthodox,"Aug 04, 1989",0.87,31%,3.43,58%,2.34,45%,0%,0.0
Adin,Duenas,http://ufcstats.com/fighter-details/cb6c45b26b0a877a,,6,1,0,"5' 6""",145 lbs.,--,,"Jul 02, 1988",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Todd,Duffee,http://ufcstats.com/fighter-details/bda04c573563cc2e,,9,3,0 (1 NC),"6' 3""",260 lbs.,"78""",Orthodox,"Dec 06, 1985",5.93,37%,2.87,56%,0.72,25%,90%,0.0
Joe,Duffy,http://ufcstats.com/fighter-details/654ae722109a0d31,Irish,16,5,0,"5' 10""",155 lbs.,"73""",Orthodox,"Feb 18, 1988",2.68,34%,3.78,54%,0.96,66%,64%,0.7
Jack,Duffy,http://ufcstats.com/fighter-details/cea51876d8a514a0,The Fury,7,1,0,"5' 7""",125 lbs.,"69""",Switch,"Oct 02, 1995",5.07,69%,2.13,52%,0.00,0%,62%,0.0
Alexis,Dufresne,http://ufcstats.com/fighter-details/4ae4049426e0161d,Sneaky Zebra,6,3,0,"5' 9""",135 lbs.,--,Orthodox,"Aug 31, 1990",1.33,27%,3.33,60%,1.50,50%,50%,0.0
Jessamyn,Duke,http://ufcstats.com/fighter-details/a7ddae0be8b78147,The Gun,3,5,0 (1 NC),"5' 11""",135 lbs.,"73""",Orthodox,"Jun 24, 1986",4.83,53%,4.43,57%,1.27,36%,50%,1.9
Islam,Dulatov,http://ufcstats.com/fighter-details/e803242fb2e41112,The Ripper,11,1,0,"6' 3""",170 lbs.,"75""",Orthodox,"Aug 02, 1998",14.27,56%,5.49,51%,5.49,100%,0%,0.0
Isaac,Dulgarian,http://ufcstats.com/fighter-details/a57cb948c4c70a47,The Midwest Choppa,7,1,0,"5' 7""",145 lbs.,"71""",Orthodox,"Jul 04, 1996",3.37,64%,1.82,41%,5.15,52%,0%,2.1
Kelly,Dullanty,http://ufcstats.com/fighter-details/1a225f04aa6e0739,Psycho,4,2,0,"5' 8""",155 lbs.,--,Orthodox,"Nov 04, 1977",0.00,0%,0.67,75%,0.00,0%,66%,0.0
Sedriques,Dumas,http://ufcstats.com/fighter-details/4e6738062d469256,The Reaper,10,3,0,"6' 2""",185 lbs.,"79""",Orthodox,"Aug 06, 1995",2.10,45%,2.50,55%,1.25,35%,40%,0.2
Norma,Dumont,http://ufcstats.com/fighter-details/d3f5d33d61cd00c9,The Immortal,12,2,0,"5' 7""",135 lbs.,"67""",Orthodox,"Oct 01, 1990",3.86,50%,2.16,65%,1.72,56%,72%,0.0
Chris,Duncan,http://ufcstats.com/fighter-details/fd406a32a6fb3a29,The Problem,13,2,0,"5' 10""",155 lbs.,"71""",Orthodox,"May 10, 1993",4.20,45%,3.63,47%,4.10,43%,37%,0.6
Christian Leroy,Duncan,http://ufcstats.com/fighter-details/a93f94c923c3a9cb,CLD,11,2,0,"6' 2""",185 lbs.,"79""",Switch,"Jul 24, 1995",4.75,59%,3.01,51%,0.24,11%,72%,0.0
Evan,Dunham,http://ufcstats.com/fighter-details/e5c9de15bb58b1c6,,18,9,1,"5' 10""",155 lbs.,"70""",Southpaw,"Dec 18, 1981",5.33,39%,3.54,61%,1.82,33%,79%,1.0
Alex,Dunworth,http://ufcstats.com/fighter-details/31732a614e7a3d1d,,2,2,0 (1 NC),"5' 8""",155 lbs.,--,,--,1.94,31%,8.71,35%,0.00,0%,50%,0.0
Tom,Duquesnoy,http://ufcstats.com/fighter-details/e979c76341f19b22,Fire Kid,16,2,0 (1 NC),"5' 7""",135 lbs.,"68""",Orthodox,"Jun 21, 1993",3.83,45%,5.30,62%,0.42,25%,46%,0.0
Albert,Duraev,http://ufcstats.com/fighter-details/6b7c7460855dbbb9,,16,5,0,"5' 11""",185 lbs.,"75""",Orthodox,"Jan 05, 1989",2.99,40%,3.01,59%,1.97,29%,66%,0.6
Reuben,Duran,http://ufcstats.com/fighter-details/4417980b3e798abf,,11,7,1,"5' 7""",135 lbs.,"71""",Orthodox,"Jul 02, 1983",3.19,49%,2.61,50%,0.98,23%,25%,0.7
Cody,Durden,http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,Custom Made,17,7,1,"5' 7""",125 lbs.,"67""",Southpaw,"Mar 29, 1991",3.52,45%,4.29,49%,4.06,47%,73%,0.8
Luiz,Dutra,http://ufcstats.com/fighter-details/2153a7f8396a46cc,Besouro,13,6,1,"5' 11""",170 lbs.,--,Orthodox,"May 06, 1982",3.92,50%,4.80,41%,0.00,0%,100%,0.0
Rilley,Dutro,http://ufcstats.com/fighter-details/43db649da89fac4b,,11,4,0,"5' 8""",125 lbs.,--,Orthodox,"Sep 03, 1987",4.74,54%,5.95,33%,0.00,0%,83%,0.0
Bill,Duvall,http://ufcstats.com/fighter-details/7df4d3c38792b083,,1,2,0,"6' 2""",185 lbs.,--,Southpaw,--,0.00,0%,2.40,40%,0.00,0%,0%,0.0
Merab,Dvalishvili,http://ufcstats.com/fighter-details/c03520b5c88ed6b4,The Machine,19,4,0,"5' 6""",135 lbs.,"68""",Orthodox,"Jan 10, 1991",4.36,42%,2.51,56%,5.89,35%,82%,0.3
David,Dvorak,http://ufcstats.com/fighter-details/9ada30894bf04e19,Undertaker,20,6,0,"5' 5""",125 lbs.,"68""",Orthodox,"Jun 05, 1992",3.48,43%,3.29,59%,0.58,30%,70%,0.2
Matt,Dwyer,http://ufcstats.com/fighter-details/8f0d576beba1cfcd,,9,4,0,"6' 4""",170 lbs.,"76""",Orthodox,"Dec 17, 1989",2.57,34%,3.24,54%,0.44,10%,60%,0.0
Rolando,Dy,http://ufcstats.com/fighter-details/55ed59d541f8b90c,Dy Incredible,9,7,1 (1 NC),"5' 8""",145 lbs.,"69""",Orthodox,"Aug 11, 1990",3.04,37%,4.47,52%,0.30,20%,68%,0.0
Shanelle,Dyer,http://ufcstats.com/fighter-details/cfbb3edab781dfd2,Nightmare,6,0,0,--,125 lbs.,--,,"Apr 23, 2001",0.00,0%,0.00,0%,0.00,0%,0%,0.0
