Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Sergei Kharitonov,win,Cory Peterson,"0
","9
","1
","1
","PRIDE 27: Inferno
          


          
          Feb. 01, 2004","SUB
",1,1:23
Sergei Kharitonov,win,Jason Suttie,"0
","12
","2
","1
","PRIDE Bushido 1
          


          
          Oct. 05, 2003","SUB
",1,2:25
Alfred Khashakyan,loss,Sean O'Malley,"0
","26
","1
","0
","DWCS 1.2
          


          
          Jul. 18, 2017","KO/TKO
",1,4:14
Aziz Khaydarov,loss,Mansher Khera,"0
","39
","0
","0
","Road to UFC 4.1 + 4.2
          


          
          May. 22, 2025",U-DEC,3,5:00
Mansher Khera,win,Aziz Khaydarov,"0
","42
","2
","0
","Road to UFC 4.1 + 4.2
          


          
          May. 22, 2025",U-DEC,3,5:00
Aliaskhab Khizriev,nc,Makhmud Muradov,"0
","1
","0
","0
","UFC Fight Night: Dolidze vs. Imavov
          


          
          Feb. 03, 2024",CNC,1,0:11
Aliaskhab Khizriev,win,Denis Tiuliulin,"0
","42
","2
","1
","UFC Fight Night: Blaydes vs. Daukaus
          


          
          Mar. 26, 2022","SUB
",2,1:58
Aliaskhab Khizriev,win,Henrique Shiguemoto,"0
","5
","1
","1
","DWCS 4.6
          


          
          Sep. 08, 2020","SUB
",1,0:50
WonBin Ki,win,Tatsuya Saika,"0
","58
","1
","0
","Road to UFC 3.3 + 3.4
          


          
          May. 19, 2024","KO/TKO
",2,0:51
WonBin Ki,loss,Bahatebole Batebolati,"1
","34
","0
","0
","Road to UFC 2.3 + 2.4
          


          
          May. 28, 2023",DQ,2,2:22
WonBin Ki,loss,Jeka Saragih,"0
","12
","0
","0
","Road to UFC 1.5
          


          
          Oct. 23, 2022","KO/TKO
",1,2:41
WonBin Ki,win,Jinnosuke Kashimura,"0
","35
","0
","0
","Road to UFC 1.1
          


          
          Jun. 09, 2022","KO/TKO
",1,4:45
Pannie Kianzad,loss,Karol Rosa,"0
","92
","0
","0
","UFC Fight Night: Tybura vs. Spivac 2
          


          
          Aug. 10, 2024",U-DEC,3,5:00
Pannie Kianzad,loss,Macy Chiasson,"0
","2
","1
","0
","UFC Fight Night: Tuivasa vs. Tybura
          


          
          Mar. 16, 2024","SUB
",1,3:54
Pannie Kianzad,loss,Ketlen Vieira,"0
","22
","0
","0
","UFC Fight Night: Aspinall vs. Tybura
          


          
          Jul. 22, 2023",U-DEC,3,5:00
Pannie Kianzad,win,Lina Lansberg,"0
","78
","1
","0
","UFC Fight Night: Luque vs. Muhammad
          


          
          Apr. 16, 2022",U-DEC,3,5:00
Pannie Kianzad,loss,Raquel Pennington,"0
","50
","1
","0
","UFC Fight Night: Smith vs. Spann
          


          
          Sep. 18, 2021",U-DEC,3,5:00
Pannie Kianzad,win,Alexis Davis,"0
","124
","0
","0
","UFC 263: Adesanya vs. Vettori 2
          


          
          Jun. 12, 2021",U-DEC,3,5:00
Pannie Kianzad,win,Sijara Eubanks,"0
","92
","0
","0
","UFC Fight Night: Thompson vs. Neal
          


          
          Dec. 19, 2020",U-DEC,3,5:00
Pannie Kianzad,win,Bethe Correia,"0
","103
","0
","0
","UFC Fight Night: Whittaker vs. Till
          


          
          Jul. 25, 2020",U-DEC,3,5:00
Pannie Kianzad,win,Jessica-Rose Clark,"0
","98
","0
","0
","UFC Fight Night: Zabit vs. Kattar
          


          
          Nov. 09, 2019",U-DEC,3,5:00
Pannie Kianzad,loss,Julia Avila,"0
","33
","1
","0
","UFC 239: Jones vs. Santos
          


          
          Jul. 06, 2019",U-DEC,3,5:00
Pannie Kianzad,loss,Macy Chiasson,"0
","19
","0
","1
","The Ultimate Fighter: Heavy Hitters Finale
          



          
          Nov. 30, 2018","SUB
",2,2:11
Akira Kikuchi,loss,Shinya Aoki,"0
","55
","2
","0
","Shooto - Back to Our Roots 1
          


          
          Feb. 17, 2007",S-DEC,3,5:00
Katsunori Kikuno,loss,Diego Brandao,"0
","1
","0
","0
","UFC Fight Night: Barnett vs Nelson
          


          
          Sep. 26, 2015","KO/TKO
",1,0:28
Katsunori Kikuno,loss,Edimilson Souza,"0
","1
","0
","0
","UFC Fight Night: Maia vs LaFlare
          


          
          Mar. 21, 2015","KO/TKO
",1,1:31
Katsunori Kikuno,win,Sam Sicilia,"0
","32
","1
","1
","UFC Fight Night: Hunt vs Nelson
          


          
          Sep. 20, 2014","SUB
",2,1:38
Katsunori Kikuno,loss,Tony Ferguson,"0
","22
","0
","0
","UFC 173: Barao vs Dillashaw
          


          
          May. 24, 2014","KO/TKO
",1,4:06
Katsunori Kikuno,win,Quinn Mulhern,"0
","23
","3
","0
","UFC Fight Night: Saffiedine vs Lim
          


          
          Jan. 04, 2014",U-DEC,3,5:00
Katsunori Kikuno,win,Daisuke Nakamura,"0
","42
","3
","1
","DREAM - Fight for Japan
          


          
          May. 29, 2011",U-DEC,2,5:00
Katsunori Kikuno,loss,Gesias Cavalcante,"0
","23
","1
","0
","DREAM 15
          


          
          Jul. 10, 2010",S-DEC,2,5:00
Katsunori Kikuno,win,Kuniyoshi Hironaka,"1
","9
","0
","0
","DREAM 13
          


          
          Mar. 22, 2010","KO/TKO
",1,1:26
Katsunori Kikuno,loss,Eddie Alvarez,"0
","14
","0
","2
","DREAM 12
          


          
          Oct. 25, 2009","SUB
",2,3:42
Katsunori Kikuno,win,Andre Amado,"0
","22
","1
","0
","DREAM 10: Welterweight Grand Prix 2009 Final Round
          


          
          Jul. 20, 2009","KO/TKO
",1,3:47
Sanae Kikuta,win,Jean Francois Lenogue,"0
","4
","4
","3
","PRIDE Bushido 13
          


          
          Nov. 05, 2006",U-DEC,2,5:00
Sanae Kikuta,win,Makoto Takimoto,"0
","21
","0
","2
","PRIDE Shockwave 2005
          


          
          Dec. 31, 2005",U-DEC,3,5:00
Sanae Kikuta,loss,Antonio Rodrigo Nogueira,"0
","2
","0
","0
","UFO - Legend
          


          
          Aug. 08, 2002","KO/TKO
",2,0:29
Sanae Kikuta,win,Alexander Otsuka,"0
","19
","3
","3
","PRIDE 20: Armed and Ready
          


          
          Apr. 28, 2002",U-DEC,3,5:00
Sanae Kikuta,win,Eugene Jackson,"0
","8
","2
","2
","UFC 25: Ultimate Japan 3
          


          
          Apr. 14, 2000","SUB
",1,4:38
Sanae Kikuta,draw,Daijiro Matsui,"0
","6
","4
","3
","PRIDE 4
          


          
          Oct. 11, 1998",Other,3,10:00
Sanae Kikuta,loss,Renzo Gracie,"0
","6
","3
","0
","PRIDE 2
          


          
          Mar. 05, 1998","SUB
",6,0:43
Jacob Kilburn,loss,Austin Lingo,"0
","64
","1
","1
","UFC Fight Night: Holloway vs. Kattar
          


          
          Jan. 16, 2021",U-DEC,3,5:00
Jacob Kilburn,loss,Billy Quarantillo,"0
","3
","0
","0
","UFC Fight Night: Overeem vs. Rozenstruik
          


          
          Dec. 07, 2019","SUB
",2,3:18
Jacob Kilburn,loss,Bobby Moffett,"0
","8
","0
","0
","DWCS 2.8
          


          
          Aug. 07, 2018","SUB
",2,1:02
Dong Hyun Kim,loss,Colby Covington,"0
","19
","2
","0
","UFC Fight Night: Holm vs. Correia
          


          
          Jun. 17, 2017",U-DEC,3,5:00
Dong Hyun Kim,win,Tarec Saffiedine,"0
","36
","3
","0
","UFC 207: Nunes vs. Rousey
          


          
          Dec. 30, 2016",S-DEC,3,5:00
Dong Hyun Kim,win,Dominic Waters,"0
","6
","1
","0
","UFC Fight Night: Henderson vs Masvidal
          


          
          Nov. 28, 2015","KO/TKO
",1,3:11
Dong Hyun Kim,win,Joshua Burkman,"0
","30
","1
","1
","UFC 187: Johnson vs Cormier
          


          
          May. 23, 2015","SUB
",3,2:13
Dong Hyun Kim,loss,Tyron Woodley,"0
","2
","0
","0
","UFC Fight Night: Bisping vs Le
          


          
          Aug. 23, 2014","KO/TKO
",1,1:01
Dong Hyun Kim,win,John Hathaway,"2
","27
","1
","0
","UFC Fight Night: Kim vs Hathaway
          


          
          Mar. 01, 2014","KO/TKO
",3,1:02
Dong Hyun Kim,win,Erick Silva,"1
","11
","1
","0
","UFC Fight Night: Maia vs Shields
          


          
          Oct. 09, 2013","KO/TKO
",2,3:01
Dong Hyun Kim,win,Siyar Bahadurzada,"0
","23
","3
","1
","UFC on FUEL TV: Silva vs. Stann
          


          
          Mar. 02, 2013",U-DEC,3,5:00
Dong Hyun Kim,win,Paulo Thiago,"0
","22
","3
","2
","UFC Macao: Franklin vs Le
          


          
          Nov. 10, 2012",U-DEC,3,5:00
Dong Hyun Kim,loss,Demian Maia,"0
","8
","0
","0
","UFC 148: Silva vs Sonnen 2
          


          
          Jul. 07, 2012",KO/TKO,1,0:47
Dong Hyun Kim,win,Sean Pierson,"1
","53
","2
","0
","UFC 141: Lesnar vs Overeem
          


          
          Dec. 30, 2011",U-DEC,3,5:00
Dong Hyun Kim,loss,Carlos Condit,"0
","1
","1
","0
","UFC 132: Cruz vs Faber
          


          
          Jul. 02, 2011","KO/TKO
",1,2:58
Dong Hyun Kim,win,Nate Diaz,"0
","19
","3
","0
","UFC 125: Resolution
          


          
          Jan. 01, 2011",U-DEC,3,5:00
Dong Hyun Kim,win,Amir Sadollah,"0
","30
","6
","0
","UFC 114: Rampage vs Evans
          


          
          May. 29, 2010",U-DEC,3,5:00
Dong Hyun Kim,win,TJ Grant,"0
","29
","4
","1
","UFC 100
          


          
          Jul. 11, 2009",U-DEC,3,5:00
Dong Hyun Kim,nc,Karo Parisyan,"0
","19
","2
","2
","UFC 94: St-Pierre vs Penn 2
          


          
          Jan. 31, 2009",Overturned,3,5:00
Dong Hyun Kim,win,Matt Brown,"0
","12
","3
","1
","UFC 88: Breakthrough
          


          
          Sep. 06, 2008",S-DEC,3,5:00
Dong Hyun Kim,win,Jason Tan,"0
","77
","3
","0
","UFC 84: Ill Will
          


          
          May. 24, 2008","KO/TKO
",3,0:25
Jin Oh Kim,loss,Katsuhisa Fujii,"0
","15
","0
","0
","PRIDE Bushido 3
          


          
          May. 23, 2004","SUB
",1,2:58
Dae Won Kim,loss,Melvin Manhoef,"0
","7
","1
","0
","DREAM 3: Lightweight Grand Prix 2008 2nd Round
          


          
          May. 11, 2008","KO/TKO
",1,4:08
Dae Won Kim,loss,Akihiro Gono,"0
","16
","2
","0
","PRIDE Bushido 10
          


          
          Apr. 02, 2006","SUB
",1,9:00
Jong Won Kim,loss,Hiroyuki Takaya,"0
","9
","2
","0
","DREAM 7: Featherweight Grand Prix 2009 1st Round
          


          
          Mar. 08, 2009","KO/TKO
",2,0:40
Min Soo Kim,loss,Brock Lesnar,"0
","1
","0
","0
","K-1 Dynamite!! USA
          


          
          Jun. 02, 2007","KO/TKO
",1,1:09
Jong Man Kim,loss,Hideo Tokoro,"1
","20
","0
","0
","Dynamite!! 2009
          


          
          Dec. 31, 2009",U-DEC,3,5:00
Ji Yeon Kim,loss,Mandy Bohm,"0
","10
","0
","1
","UFC Fight Night: Rozenstruik vs. Almeida
          


          
          May. 13, 2023",S-DEC,3,1:55
Ji Yeon Kim,loss,Joselyne Edwards,"0
","78
","0
","0
","UFC 277: Pena vs. Nunes 2
          


          
          Jul. 30, 2022",S-DEC,3,5:00
Ji Yeon Kim,loss,Priscila Cachoeira,"0
","170
","0
","0
","UFC Fight Night: Makhachev vs. Green
          


          
          Feb. 26, 2022",U-DEC,3,5:00
Ji Yeon Kim,loss,Molly McCann,"0
","122
","0
","0
","UFC Fight Night: Brunson vs. Till
          


          
          Sep. 04, 2021",U-DEC,3,5:00
Ji Yeon Kim,loss,Alexa Grasso,"0
","68
","0
","0
","UFC Fight Night: Smith vs. Rakic
          


          
          Aug. 29, 2020",U-DEC,3,5:00
Ji Yeon Kim,win,Nadia Kassem,"1
","80
","0
","0
","UFC 243: Whittaker vs. Adesanya
          


          
          Oct. 05, 2019","KO/TKO
",2,4:59
Ji Yeon Kim,loss,Antonina Shevchenko,"0
","33
","0
","0
","The Ultimate Fighter: Heavy Hitters Finale
          


          
          Nov. 30, 2018",U-DEC,3,5:00
Ji Yeon Kim,win,Melinda Fabian,"0
","73
","0
","0
","UFC Fight Night: Cowboy vs. Edwards
          


          
          Jun. 23, 2018",S-DEC,3,5:00
Ji Yeon Kim,win,Justine Kish,"0
","68
","0
","0
","UFC Fight Night: Jacare vs. Brunson 2
          


          
          Jan. 27, 2018",S-DEC,3,5:00
Ji Yeon Kim,loss,Lucie Pudilova,"0
","60
","0
","0
","UFC Fight Night: Holm vs. Correia
          


          
          Jun. 17, 2017",U-DEC,3,5:00
HanSeul Kim,loss,Bahatebole Batebolati,"1
","74
","0
","0
","Road to UFC 3.1 + 3.2
          


          
          May. 18, 2024",U-DEC,3,5:00
HanSeul Kim,loss,Taiyilake Nueraji,"0
","49
","0
","0
","Road to UFC 2.1 + 2.2
          


          
          May. 27, 2023","KO/TKO
",2,1:38
HanSeul Kim,win,John Adajar,"1
","29
","0
","3
","Road to UFC 1.4
          


          
          Jun. 10, 2022","SUB
",1,4:37
KyeungPyo Kim,loss,Anshul Jubli,"0
","100
","4
","0
","Road to UFC 1.6
          


          
          Oct. 23, 2022",S-DEC,3,5:00
KyeungPyo Kim,win,Jinensibieke Asikeerbai,"1
","5
","0
","0
","Road to UFC 1.4
          


          
          Jun. 10, 2022","KO/TKO
",1,0:30
Sangwook Kim,win,Daichi Kamiya,"0
","40
","0
","0
","Road to UFC 4.3 + 4.4
          


          
          May. 23, 2025","KO/TKO
",2,3:53
Sangwook Kim,loss,Rongzhu,"0
","94
","2
","0
","Road to UFC 2.5 + 2.6
          


          
          Aug. 27, 2023",U-DEC,3,5:00
Sangwook Kim,win,Kazuma Maruyama,"0
","7
","0
","1
","Road to UFC 2.3 + 2.4
          


          
          May. 28, 2023","SUB
",1,3:08
SangWon Kim,loss,Yizha,"0
","43
","1
","0
","Road to UFC 2.5 + 2.6
          


          
          Aug. 27, 2023",U-DEC,3,5:00
SangWon Kim,win,Keisuke Sasu,"1
","26
","0
","0
","Road to UFC 2.1 + 2.2
          


          
          May. 27, 2023","KO/TKO
",2,1:42
KyuSung Kim,loss,Tokitaka Nakanishi,"0
","23
","0
","0
","Road to UFC 3.3 + 3.4
          


          
          May. 19, 2024",U-DEC,3,5:00
Jeremy Kimball,loss,Darko Stosic,"0
","4
","0
","0
","UFC Fight Night: Shogun vs. Smith
          


          
          Jul. 22, 2018","KO/TKO
",1,3:13
Jeremy Kimball,loss,Dominick Reyes,"0
","4
","1
","0
","UFC 218: Holloway vs. Aldo 2
          


          
          Dec. 02, 2017","SUB
",1,3:39
Jeremy Kimball,win,Josh Stansbury,"1
","17
","0
","0
","UFC Fight Night: Chiesa vs. Lee
          


          
          Jun. 25, 2017","KO/TKO
",1,1:21
Jeremy Kimball,loss,Marcos Rogerio de Lima,"0
","5
","0
","0
","UFC on FOX: Shevchenko vs. Pena
          


          
          Jan. 28, 2017","KO/TKO
",1,2:27
Rob Kimmons,loss,Dongi Yang,"0
","1
","1
","0
","UFC Live: Sanchez vs Kampmann
          


          
          Mar. 03, 2011","KO/TKO
",2,4:47
Rob Kimmons,loss,Kyle Noke,"0
","16
","0
","0
","UFC 122: Marquardt vs Okami
          


          
          Nov. 13, 2010","SUB
",2,1:33
Rob Kimmons,win,Steve Steinbeiss,"0
","38
","4
","2
","UFC Live: Jones vs Matyushenko
          


          
          Aug. 01, 2010",U-DEC,3,5:00
Rob Kimmons,loss,Jorge Rivera,"0
","23
","1
","0
","UFC 104: Machida vs Shogun
          


          
          Oct. 24, 2009","KO/TKO
",3,1:53
Rob Kimmons,win,Joe Vedepo,"0
","7
","0
","2
","UFC Fight Night: Condit vs Kampmann
          


          
          Apr. 01, 2009","SUB
",1,1:54
Rob Kimmons,loss,Dan Miller,"0
","0
","0
","0
","UFC Fight Night: Diaz vs Neer
          


          
          Sep. 17, 2008","SUB
",1,1:27
Rob Kimmons,win,Rob Yundt,"0
","9
","1
","4
","The Ultimate Fighter: Team Rampage vs Team Forrest Finale
          


          
          Jun. 21, 2008","SUB
",1,3:58
Dustin Kimura,loss,Henry Cejudo,"0
","25
","0
","0
","UFC on FOX: Dos Santos vs Miocic
          


          
          Dec. 13, 2014",U-DEC,3,5:00
Dustin Kimura,loss,George Roop,"0
","7
","3
","0
","UFC Fight Night: Bisping vs Kennedy
          


          
          Apr. 16, 2014",U-DEC,3,5:00
Dustin Kimura,win,Jon Delos Reyes,"0
","1
","0
","1
","UFC Fight Night: Saffiedine vs Lim
          


          
          Jan. 04, 2014","SUB
",1,2:13
Dustin Kimura,loss,Mitch Gagnon,"0
","15
","0
","1
","UFC 165: Jones vs Gustafsson
          


          
          Sep. 21, 2013","SUB
",1,4:05
Dustin Kimura,win,Chico Camus,"0
","16
","0
","5
","UFC 156: Aldo vs Edgar
          


          
          Feb. 02, 2013","SUB
",3,1:50
Taiei Kin,loss,Zelg Galesic,"0
","1
","0
","0
","DREAM 4: Middleweight Grand Prix 2008 2nd Round
          


          
          Jun. 15, 2008",KO/TKO,1,1:05
Taiei Kin,win,Ikuhisa Minowa,"0
","43
","0
","0
","DREAM 2: Middleweight Grand Prix 2008 1st Round
          


          
          Apr. 29, 2008",U-DEC,2,5:00
Taiei Kin,loss,Yoshihiro Akiyama,"0
","5
","0
","0
","K-1 Hero's 6
          


          
          Aug. 05, 2006","SUB
",1,2:01
Mike King,loss,Cathal Pendred,"1
","38
","1
","2
","UFC Fight Night: McGregor vs Brandao
          


          
          Jul. 19, 2014","SUB
",2,3:33
Kyle Kingsbury,loss,Patrick Cummins,"0
","22
","0
","0
","UFC on FOX: Lawler vs Brown
          


          
          Jul. 26, 2014",U-DEC,3,5:00
Kyle Kingsbury,loss,Jimi Manuwa,"0
","28
","2
","0
","UFC on FUEL TV: Struve vs Miocic
          


          
          Sep. 29, 2012",KO/TKO,2,5:00
Kyle Kingsbury,loss,Glover Teixeira,"0
","5
","0
","0
","UFC 146: Dos Santos vs Mir
          


          
          May. 26, 2012","SUB
",1,1:53
Kyle Kingsbury,loss,Stephan Bonnar,"0
","31
","0
","0
","UFC 139: Shogun vs Henderson
          


          
          Nov. 19, 2011",U-DEC,3,5:00
Kyle Kingsbury,win,Fabio Maldonado,"0
","95
","5
","0
","The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale
          


          
          Jun. 04, 2011",U-DEC,3,5:00
Kyle Kingsbury,win,Ricardo Romero,"1
","9
","0
","0
","UFC 126: Silva vs Belfort
          


          
          Feb. 05, 2011","KO/TKO
",1,0:21
Kyle Kingsbury,win,Jared Hamman,"0
","79
","9
","0
","UFC Fight Night: Marquardt vs Palhares
          


          
          Sep. 15, 2010",U-DEC,3,5:00
Kyle Kingsbury,win,Razak Al-Hassan,"0
","25
","2
","0
","UFC 104: Machida vs Shogun
          


          
          Oct. 24, 2009",S-DEC,3,5:00
Kyle Kingsbury,loss,Tom Lawlor,"0
","10
","0
","0
","The Ultimate Fighter: Team Nogueira vs. Team Mir Finale
          


          
          Dec. 13, 2008",U-DEC,3,5:00
Yusaku Kinoshita,loss,Billy Ray Goff,"0
","17
","0
","0
","UFC Fight Night: Holloway vs. The Korean Zombie
          


          
          Aug. 26, 2023","KO/TKO
",1,3:49
Yusaku Kinoshita,loss,Adam Fugitt,"0
","10
","0
","0
","UFC Fight Night: Lewis vs. Spivac
          


          
          Feb. 04, 2023","KO/TKO
",1,4:36
Yusaku Kinoshita,win,Jose Henrique,"1
","62
","0
","0
","DWCS 6.6
          


          
          Aug. 30, 2022","KO/TKO
",3,0:43
Kamuela Kirk,loss,Esteban Ribovics,"0
","56
","3
","1
","UFC 290: Volkanovski vs. Rodriguez
          


          
          Jul. 08, 2023",U-DEC,3,5:00
Kamuela Kirk,loss,Damon Jackson,"0
","22
","0
","0
","UFC Fight Night: Santos vs. Ankalaev
          


          
          Mar. 12, 2022","SUB
",2,4:42
Kamuela Kirk,win,Makwan Amirkhani,"0
","28
","0
","3
","UFC Fight Night: Rozenstruik vs. Sakai
          


          
          Jun. 05, 2021",U-DEC,3,5:00
Kamuela Kirk,loss,Billy Quarantillo,"0
","55
","2
","0
","DWCS 3.5
          


          
          Jul. 23, 2019","KO/TKO
",3,0:22
Yurij Kiseliov,loss,Kazushi Sakuraba,"0
","7
","0
","0
","K-1 Hero's 8
          


          
          Mar. 12, 2007","SUB
",1,1:26
Justine Kish,loss,Tracy Cortez,"1
","55
","0
","0
","UFC Fight Night: Whittaker vs. Gastelum
          


          
          Apr. 17, 2021",S-DEC,3,5:00
Justine Kish,loss,Sabina Mazo,"0
","93
","1
","0
","UFC Fight Night: Waterson vs. Hill
          


          
          Sep. 12, 2020","SUB
",3,3:57
Justine Kish,win,Lucie Pudilova,"0
","62
","1
","0
","UFC Fight Night: Blaydes vs. Dos Santos
          


          
          Jan. 25, 2020",U-DEC,3,5:00
Justine Kish,loss,Ji Yeon Kim,"0
","96
","0
","0
","UFC Fight Night: Jacare vs. Brunson 2
          


          
          Jan. 27, 2018",S-DEC,3,5:00
Justine Kish,loss,Felice Herrig,"0
","40
","0
","0
","UFC Fight Night: Chiesa vs. Lee
          


          
          Jun. 25, 2017",U-DEC,3,5:00
Justine Kish,win,Ashley Yoder,"0
","51
","1
","1
","UFC Fight Night: Lewis vs. Abdurakhimov
          


          
          Dec. 09, 2016",U-DEC,3,5:00
Justine Kish,win,Nina Nunes,"0
","72
","3
","0
","UFC 195: Lawler vs Condit
          


          
          Jan. 02, 2016",U-DEC,3,5:00
Koji Kitao,win,Nathan Jones,"0
","0
","1
","1
","PRIDE 1
          


          
          Oct. 11, 1997","SUB
",1,2:14
Koji Kitao,loss,Mark Hall,"0
","1
","1
","0
","UFC 9: Motor City Madness
          


          
          May. 17, 1996",KO/TKO,1,0:47
Satoru Kitaoka,loss,Will Brooks,"0
","2
","0
","5
","DREAM 18
          


          
          Dec. 31, 2012","KO/TKO
",2,3:46
Satoru Kitaoka,loss,Shinya Aoki,"0
","18
","0
","1
","DREAM - New Year! 2011
          



          
          Dec. 31, 2011",U-DEC,5,5:00
Satoru Kitaoka,win,Willamy Freire,"0
","13
","2
","1
","DREAM 17
          


          
          Sep. 24, 2011",S-DEC,3,5:00
Top Noi Kiwram,loss,Nyamjargal Tumendemberel,"0
","51
","6
","0
","Road to UFC 2.1 + 2.2
          


          
          May. 27, 2023",S-DEC,3,5:00
Top Noi Kiwram,loss,HyunSung Park,"1
","22
","0
","0
","Road to UFC 1.6
          


          
          Oct. 23, 2022","SUB
",1,3:05
Top Noi Kiwram,win,Yuma Horiuchi,"1
","75
","0
","0
","Road to UFC 1.3
          


          
          Jun. 10, 2022",U-DEC,3,5:00
Ludovit Klein,loss,Mateusz Gamrot,"0
","24
","0
","0
","UFC Fight Night: Blanchfield vs. Barber
          


          
          May. 31, 2025",U-DEC,3,5:00
Ludovit Klein,win,Roosevelt Roberts,"0
","45
","2
","0
","UFC Fight Night: Moicano vs. Saint Denis
          


          
          Sep. 28, 2024",U-DEC,3,5:00
Ludovit Klein,win,Thiago Moises,"2
","56
","1
","0
","UFC Fight Night: Cannonier vs. Imavov
          


          
          Jun. 08, 2024",U-DEC,3,5:00
Ludovit Klein,win,AJ Cunningham,"1
","60
","2
","0
","UFC Fight Night: Rozenstruik vs. Gaziev
          


          
          Mar. 02, 2024","KO/TKO
",1,4:36
Ludovit Klein,win,Ignacio Bahamondes,"0
","56
","3
","0
","UFC Fight Night: Sandhagen vs. Font
          


          
          Aug. 05, 2023",U-DEC,3,5:00
Ludovit Klein,draw,Jai Herbert,"0
","47
","2
","0
","UFC 286: Edwards vs. Usman 3
          


          
          Mar. 18, 2023",M-DEC,3,5:00
Ludovit Klein,win,Mason Jones,"1
","50
","0
","0
","UFC Fight Night: Blaydes vs. Aspinall
          


          
          Jul. 23, 2022",U-DEC,3,5:00
Ludovit Klein,win,Devonte Smith,"0
","60
","0
","0
","UFC 272: Covington vs. Masvidal
          


          
          Mar. 05, 2022",S-DEC,3,5:00
Ludovit Klein,loss,Nate Landwehr,"0
","42
","0
","0
","UFC Fight Night: Ladd vs. Dumont
          


          
          Oct. 16, 2021","SUB
",3,2:22
Ludovit Klein,loss,Michael Trizano,"0
","45
","4
","0
","UFC Fight Night: Rodriguez vs. Waterson
          


          
          May. 08, 2021",U-DEC,3,5:00
Ludovit Klein,win,Shane Young,"1
","9
","0
","0
","UFC 253: Adesanya vs. Costa
          


          
          Sep. 26, 2020","KO/TKO
",1,1:16
Nick Klein,loss,Mansur Abdul-Malik,"0
","28
","1
","0
","UFC Fight Night: Cejudo vs. Song
          


          
          Feb. 22, 2025","KO/TKO
",2,3:24
Nick Klein,win,Heraldo Souza,"0
","1
","1
","1
","DWCS 8.10
          


          
          Oct. 15, 2024","SUB
",1,0:37
Seth Kleinbeck,loss,Kyle Noke,"0
","14
","0
","0
","EliteXC - Renegade
          


          
          Nov. 10, 2007",KO/TKO,2,4:22
Seth Kleinbeck,win,Sam Spengler,"0
","25
","1
","0
","Strikeforce - Shamrock vs. Baroni
          


          
          Jun. 22, 2007","KO/TKO
",2,2:55
Stefan Klever,loss,Gegard Mousasi,"0
","3
","0
","0
","Bushido Europe - Rotterdam Rumble
          


          
          Oct. 09, 2005","KO/TKO
",1,3:39
Fatima Kline,win,Viktoriia Dudakova,"0
","15
","2
","0
","UFC Fight Night: Dern vs. Ribas 2
          


          
          Jan. 11, 2025","KO/TKO
",2,4:27
Fatima Kline,loss,Jasmine Jasudavicius,"0
","39
","1
","0
","UFC Fight Night: Namajunas vs. Cortez
          


          
          Jul. 13, 2024",U-DEC,3,5:00
Drakkar Klose,loss,Joel Alvarez,"0
","7
","1
","0
","UFC Fight Night: Covington vs. Buckley
          


          
          Dec. 14, 2024","KO/TKO
",1,2:48
Drakkar Klose,win,Joaquim Silva,"0
","70
","0
","0
","UFC 301: Pantoja vs. Erceg
          


          
          May. 04, 2024",U-DEC,3,5:00
Drakkar Klose,win,Joe Solecki,"0
","2
","0
","0
","UFC Fight Night: Dariush vs. Tsarukyan
          


          
          Dec. 02, 2023","KO/TKO
",1,1:41
Drakkar Klose,win,Rafa Garcia,"0
","61
","2
","0
","UFC 277: Pena vs. Nunes 2
          


          
          Jul. 30, 2022",U-DEC,3,5:00
Drakkar Klose,win,Brandon Jenkins,"2
","76
","2
","0
","UFC Fight Night: Luque vs. Muhammad
          


          
          Apr. 16, 2022","KO/TKO
",2,0:33
Drakkar Klose,loss,Beneil Dariush,"0
","15
","0
","0
","UFC 248: Adesanya vs. Romero
          


          
          Mar. 07, 2020","KO/TKO
",2,1:00
Drakkar Klose,win,Christos Giagos,"0
","99
","2
","0
","UFC 241: Cormier vs. Miocic 2
          


          
          Aug. 17, 2019",U-DEC,3,5:00
Drakkar Klose,win,King Green,"0
","58
","0
","0
","UFC Fight Night: Lee vs. Iaquinta
          


          
          Dec. 15, 2018",U-DEC,3,5:00
Drakkar Klose,win,Lando Vannata,"0
","55
","1
","0
","UFC 226: Miocic vs. Cormier
          


          
          Jul. 07, 2018",U-DEC,3,5:00
Drakkar Klose,loss,David Teymur,"0
","39
","2
","0
","UFC 218: Holloway vs. Aldo 2
          


          
          Dec. 02, 2017",U-DEC,3,5:00
Drakkar Klose,win,Marc Diakiese,"0
","39
","3
","0
","The Ultimate Fighter: Redemption Finale
          


          
          Jul. 07, 2017",S-DEC,3,5:00
Drakkar Klose,win,Devin Powell,"0
","68
","2
","0
","UFC Fight Night: Rodriguez vs. Penn
          


          
          Jan. 15, 2017",U-DEC,3,5:00
Michael Knaap,loss,Alistair Overeem,"--
","--
","--
","--
","K-1 - World GP 2007 in Amsterdam
          


          
          Jun. 23, 2007","SUB
",1,4:51
