First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Bojan,Mihajlovic,http://ufcstats.com/fighter-details/d6285cba1d1052e0,,10,6,0,"5' 11""",205 lbs.,"73""",Orthodox,"Mar 30, 1980",1.23,35%,5.95,47%,0.00,0%,33%,0.0
Billy,Miles,http://ufcstats.com/fighter-details/3c48019bc387b80c,The Kid,2,2,0,"5' 10""",170 lbs.,--,Orthodox,"Apr 28, 1978",0.00,0%,1.25,33%,0.00,0%,0%,0.0
Pat,Miletich,http://ufcstats.com/fighter-details/cedfdf8d423d500c,The Croatian Sensation,29,7,2,"5' 10""",170 lbs.,--,Orthodox,"Mar 09, 1968",1.79,45%,1.66,63%,1.96,100%,54%,1.0
Curtis,Millender,http://ufcstats.com/fighter-details/f1928a52590c5532,Curtious,17,5,0,"6' 2""",170 lbs.,"76""",Orthodox,"Dec 01, 1987",3.86,46%,2.95,61%,0.43,100%,57%,0.0
Phillip,Miller,http://ufcstats.com/fighter-details/18aecaf50f52e4c3,,16,0,0,"5' 11""",185 lbs.,--,Orthodox,"Feb 20, 1979",1.61,54%,1.93,50%,3.62,25%,100%,0.6
Jason,Miller,http://ufcstats.com/fighter-details/b2f88c04c4dd43ce,Mayhem,23,10,0 (1 NC),"6' 1""",185 lbs.,--,Orthodox,"Dec 24, 1980",1.83,43%,2.30,49%,1.31,28%,43%,1.3
Dan,Miller,http://ufcstats.com/fighter-details/d0c29452d3272603,,14,8,0 (1 NC),"6' 1""",185 lbs.,"74""",Orthodox,"Jun 30, 1981",2.03,36%,3.06,49%,1.67,54%,47%,1.8
Jim,Miller,http://ufcstats.com/fighter-details/d1941565abf50b16,A-10,38,19,0 (1 NC),"5' 8""",155 lbs.,"71""",Southpaw,"Aug 30, 1983",2.92,42%,3.44,56%,1.50,45%,48%,1.7
Cole,Miller,http://ufcstats.com/fighter-details/282fa667ff9c51ed,Magrinho,21,11,0 (1 NC),"6' 1""",145 lbs.,"73""",Orthodox,"Apr 26, 1984",3.00,33%,3.88,59%,0.60,36%,38%,1.8
Henry,Miller,http://ufcstats.com/fighter-details/45a2ba3ef82b9700,Sentoryu,6,16,0 (1 NC),"5' 7""",270 lbs.,--,Southpaw,"Jul 16, 1969",1.25,36%,2.16,54%,0.55,25%,60%,0.0
Micah,Miller,http://ufcstats.com/fighter-details/3ff0d0dc7a14bb50,Maverick,20,8,0 (1 NC),"6' 0""",145 lbs.,--,Orthodox,"Feb 14, 1987",1.33,33%,2.15,54%,0.98,37%,21%,2.0
Aaron,Miller,http://ufcstats.com/fighter-details/a4d055f1435d6d75,Blood Spiller,14,10,0 (1 NC),"5' 9""",145 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mo,Miller,http://ufcstats.com/fighter-details/39019970ac8543e9,Moshow,6,0,0,"5' 8""",135 lbs.,"72""",Orthodox,"Aug 10, 1992",1.87,45%,1.33,60%,4.00,80%,0%,0.0
Juliana,Miller,http://ufcstats.com/fighter-details/aa0c573da7119292,Killer,5,3,0,"5' 7""",125 lbs.,"66""",Orthodox,"May 07, 1996",2.73,44%,3.78,36%,2.20,38%,44%,1.3
Ty,Miller,http://ufcstats.com/fighter-details/0859524157a19045,,5,0,0,--,170 lbs.,--,,"Jun 04, 2000",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Eddy,Millis,http://ufcstats.com/fighter-details/f2c934689243fe4e,,0,2,0,"6' 1""",185 lbs.,--,,--,0.00,0%,3.36,22%,0.00,0%,0%,7.2
Che,Mills,http://ufcstats.com/fighter-details/6cadfd8f1d9e7685,Beautiful,16,10,0 (3 NC),"6' 1""",170 lbs.,"76""",Orthodox,"Sep 29, 1982",2.08,52%,2.87,43%,1.18,66%,58%,0.0
Adam,Milstead,http://ufcstats.com/fighter-details/72ffecf712673af1,The Prototype,8,4,0,"6' 3""",205 lbs.,"76""",Orthodox,"Jul 03, 1987",3.85,46%,4.79,43%,0.00,0%,64%,0.0
Alberto,Mina,http://ufcstats.com/fighter-details/4b1d46a1b5c0fd11,Soldier of God,13,1,0,"6' 0""",170 lbs.,"77""",Orthodox,"May 02, 1982",3.23,38%,3.70,47%,1.85,20%,50%,0.0
Vitaly,Minakov,http://ufcstats.com/fighter-details/56c975c4a2b357a5,,20,0,0,"6' 2""",249 lbs.,--,,"Feb 06, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Darrick,Minner,http://ufcstats.com/fighter-details/34e516ab361afb1c,,26,14,0,"5' 7""",145 lbs.,"69""",Orthodox,"Apr 28, 1990",2.63,65%,2.28,35%,2.40,72%,66%,2.7
Mike,Minniger,http://ufcstats.com/fighter-details/c8aa3541bec4042e,,0,0,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ikuhisa,Minowa,http://ufcstats.com/fighter-details/ce6065baef021cf3,Minowaman,60,42,8,"5' 9""",181 lbs.,--,Orthodox,"Jan 12, 1976",0.88,40%,1.66,49%,1.82,41%,5%,1.9
Carlton,Minus,http://ufcstats.com/fighter-details/40d8b74488743800,Clutch,10,3,0 (1 NC),"5' 10""",170 lbs.,"75""",Orthodox,"Apr 26, 1993",3.50,40%,4.97,50%,0.00,0%,58%,0.0
Stipe,Miocic,http://ufcstats.com/fighter-details/d28dee5c705991df,,20,5,0,"6' 4""",240 lbs.,"80""",Orthodox,"Aug 19, 1982",4.67,52%,4.01,52%,1.74,34%,65%,0.0
Frank,Mir,http://ufcstats.com/fighter-details/1ff9589f9065a9ed,,18,11,0,"6' 3""",264 lbs.,"79""",Southpaw,"May 24, 1979",2.18,47%,3.84,38%,2.02,40%,54%,2.0
Juan,Miranda,http://ufcstats.com/fighter-details/be8ad887e4d674b0,,7,5,0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mario,Miranda,http://ufcstats.com/fighter-details/df2bf09c99594848,,14,7,0,"6' 3""",185 lbs.,"74""",Orthodox,"Jul 12, 1979",1.96,54%,2.46,36%,1.02,60%,54%,0.0
Vitor,Miranda,http://ufcstats.com/fighter-details/4bcb6eb12b4ad4aa,Lex Luthor,12,5,0,"6' 1""",185 lbs.,"77""",Orthodox,"Mar 10, 1979",2.98,45%,2.95,58%,0.95,55%,50%,0.2
Gabriel,Miranda,http://ufcstats.com/fighter-details/b909a9a9688b5284,Fly,17,8,0,"5' 11""",145 lbs.,"71""",Orthodox,"Mar 25, 1990",3.23,43%,6.01,37%,4.75,38%,0%,1.9
Damir,Mirenic,http://ufcstats.com/fighter-details/992c82450d96f726,Wolf,9,4,0,"6' 0""",185 lbs.,--,Orthodox,"Aug 02, 1974",0.84,50%,9.86,35%,0.00,0%,0%,0.0
Kazuo,Misaki,http://ufcstats.com/fighter-details/5e7a28f20927d64a,Hitman,25,11,2 (1 NC),"5' 8""",183 lbs.,--,Orthodox,"Apr 25, 1976",2.85,40%,2.74,63%,0.72,38%,51%,0.6
Toby,Misech,http://ufcstats.com/fighter-details/3f87218a7aca84c4,2 Quick,9,5,0,"5' 8""",145 lbs.,--,Southpaw,"Mar 07, 1988",3.27,40%,7.73,46%,0.00,0%,0%,0.0
Dokonjonosuke,Mishima,http://ufcstats.com/fighter-details/b14a68c533f4a4aa,,21,7,2,"5' 7""",155 lbs.,--,Southpaw,"Apr 19, 1972",1.06,41%,1.22,52%,2.47,40%,25%,1.4
Felix Lee,Mitchell,http://ufcstats.com/fighter-details/6cbb7661c3258617,,2,7,0,--,--,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
David,Mitchell,http://ufcstats.com/fighter-details/8f3df4c579cfbb69,Daudi,22,7,0,"6' 0""",170 lbs.,"75""",Orthodox,"Oct 24, 1979",1.74,32%,2.06,55%,0.66,50%,29%,2.0
Danny,Mitchell,http://ufcstats.com/fighter-details/c06d554ce1713fd3,The Cheesecake Assassin,19,9,1,"6' 2""",170 lbs.,--,Orthodox,"Aug 08, 1986",2.53,49%,2.53,52%,0.00,0%,100%,3.0
Brad,Mitchell,http://ufcstats.com/fighter-details/7263e0dc082adc87,,4,2,0 (1 NC),"5' 11""",145 lbs.,--,,"Oct 10, 1974",1.15,33%,4.20,52%,0.00,0%,100%,1.9
Clay,Mitchell,http://ufcstats.com/fighter-details/3d960455f880bb25,,1,2,0,"6' 2""",185 lbs.,--,,--,1.63,85%,0.00,0%,0.00,0%,100%,4.1
Bryce,Mitchell,http://ufcstats.com/fighter-details/d9c6f19f958643e9,Thug Nasty,17,4,0,"5' 10""",145 lbs.,"70""",Southpaw,"Oct 04, 1994",2.44,59%,1.64,60%,3.27,36%,33%,1.3
Maurice,Mitchell,http://ufcstats.com/fighter-details/568bebed6366b667,The AK Kid,11,2,0,"5' 9""",145 lbs.,--,Orthodox,"Jun 29, 1987",3.80,55%,3.54,60%,0.00,0%,100%,0.0
Terrence,Mitchell,http://ufcstats.com/fighter-details/f3ca6908f78efebe,,14,4,0,"5' 10""",135 lbs.,"74""",Orthodox,"Dec 30, 1989",2.21,34%,8.85,41%,3.69,50%,0%,0.0
Roman,Mitichyan,http://ufcstats.com/fighter-details/2961be02cfb0d2c1,,8,3,0,"5' 10""",170 lbs.,--,Orthodox,"Sep 04, 1978",0.26,16%,2.70,43%,1.93,100%,25%,1.9
Matt,Mitrione,http://ufcstats.com/fighter-details/ba280572acfba13f,,12,5,0,"6' 3""",265 lbs.,"82""",Switch,"Jul 15, 1978",3.55,50%,2.79,64%,0.00,0%,55%,0.7
Eiji,Mitsuoka,http://ufcstats.com/fighter-details/2b4faacc16d66898,,18,9,2,"5' 7""",145 lbs.,--,Southpaw,"Jan 01, 1976",1.49,49%,2.26,45%,2.30,36%,20%,1.6
Hiromitsu,Miura,http://ufcstats.com/fighter-details/509697e08673d2e5,,12,7,0,"5' 9""",170 lbs.,"71""",Orthodox,"Sep 22, 1981",2.12,34%,2.12,58%,2.23,50%,69%,0.6
Jonathan,Mix,http://ufcstats.com/fighter-details/f64e4ecd214c6378,,7,4,0,"6' 0""",168 lbs.,--,,"Nov 09, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Patchy,Mix,http://ufcstats.com/fighter-details/2cfba6c837c03ed0,No Love,20,1,0,"5' 11""",135 lbs.,"70""",Southpaw,"Aug 16, 1993",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tomoya,Miyashita,http://ufcstats.com/fighter-details/c9885b1b7c7055a0,,17,9,7,"5' 7""",139 lbs.,--,Southpaw,--,1.67,65%,0.93,33%,4.00,80%,0%,2.0
Kazuyuki,Miyata,http://ufcstats.com/fighter-details/af70d268e5352186,,15,9,0,"5' 8""",139 lbs.,--,Orthodox,--,2.04,52%,1.82,63%,4.31,46%,68%,0.0
Motoki,Miyazawa,http://ufcstats.com/fighter-details/9649d75defe0dedb,,7,3,0,"5' 11""",168 lbs.,--,Southpaw,--,1.23,28%,3.91,61%,0.00,0%,0%,0.0
Takeya,Mizugaki,http://ufcstats.com/fighter-details/48e093ea1f43a053,,21,11,2,"5' 7""",135 lbs.,"69""",Orthodox,"Dec 16, 1983",3.37,37%,3.27,57%,1.46,57%,70%,0.1
,Mizuki,http://ufcstats.com/fighter-details/43a59ce3bb40449e,,15,6,0,"5' 3""",115 lbs.,"65""",Orthodox,"Aug 19, 1994",4.56,50%,5.62,48%,0.33,14%,85%,0.0
Tatsuya,Mizuno,http://ufcstats.com/fighter-details/478c8706bdb92440,,16,12,1,"6' 1""",205 lbs.,--,Southpaw,"Jun 02, 1981",2.25,37%,3.52,53%,1.19,25%,40%,3.6
Roxanne,Modafferi,http://ufcstats.com/fighter-details/4498b382c65a7faa,The Happy Warrior,25,21,0,"5' 7""",125 lbs.,"69""",Orthodox,"Sep 24, 1982",3.35,30%,5.70,51%,1.35,23%,30%,0.1
Bobby,Moffett,http://ufcstats.com/fighter-details/d76ad9a08c4408ff,The Wolfman,13,5,0 (1 NC),"5' 10""",145 lbs.,"73""",Orthodox,"Jun 01, 1990",3.41,39%,3.15,61%,2.74,66%,66%,1.4
Bronson,Mohika,http://ufcstats.com/fighter-details/65239fccecd03404,,1,1,0,--,135 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Nate,Mohr,http://ufcstats.com/fighter-details/04c15b52c3cc1cab,,9,7,0,"5' 9""",155 lbs.,"72""",Orthodox,"Mar 03, 1983",3.79,41%,2.50,74%,0.45,50%,71%,0.0
Renato,Moicano,http://ufcstats.com/fighter-details/b6452706b373eea1,,20,6,1,"5' 11""",155 lbs.,"72""",Orthodox,"May 21, 1989",4.36,48%,3.55,60%,1.82,44%,71%,0.6
Thiago,Moises,http://ufcstats.com/fighter-details/d945aae53e3e54e6,,19,9,0,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 23, 1995",2.48,42%,4.08,53%,1.31,35%,52%,1.1
Muhammad,Mokaev,http://ufcstats.com/fighter-details/75353550928a7921,The Punisher,13,0,0 (1 NC),"5' 7""",125 lbs.,"70""",Orthodox,"Jul 30, 2000",1.61,45%,1.35,57%,5.29,41%,25%,0.8
Ashkan,Mokhtarian,http://ufcstats.com/fighter-details/e9bc5748e6a76bb6,The Assassin,13,3,0,"5' 6""",125 lbs.,"67""",Southpaw,"Sep 15, 1985",1.95,43%,3.66,43%,0.54,16%,33%,0.0
Suman,Mokhtarian,http://ufcstats.com/fighter-details/192520689012c7e4,,8,5,0,"5' 8""",145 lbs.,"72""",Orthodox,"Jun 13, 1992",2.21,43%,6.85,48%,0.00,0%,0%,0.0
Dan,Molina,http://ufcstats.com/fighter-details/606136dee6f6ecea,,13,9,0,"5' 10""",216 lbs.,--,,"Jun 14, 1984",0.00,0%,5.58,60%,0.00,0%,0%,20.9
Jeff,Molina,http://ufcstats.com/fighter-details/008ea710276c9606,El Jefe,11,2,0,"5' 6""",125 lbs.,"69""",Orthodox,"Jul 17, 1997",7.25,48%,5.04,55%,0.00,0%,66%,0.0
Rudyard,Moncayo,http://ufcstats.com/fighter-details/02d276b7d62b3472,,0,3,0,"5' 10""",195 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Hidetaka,Monma,http://ufcstats.com/fighter-details/a8e133139286df84,,18,11,4,"6' 0""",168 lbs.,--,Orthodox,"Oct 23, 1973",1.67,25%,9.76,34%,0.00,0%,0%,0.0
Jeff,Monson,http://ufcstats.com/fighter-details/cbfd1d34356a004c,The Snowman,60,26,1,"5' 9""",247 lbs.,"74""",Orthodox,"Jan 18, 1971",0.97,30%,2.87,59%,1.06,12%,66%,0.7
Darrell,Montague,http://ufcstats.com/fighter-details/bffeb123b21c9aad,Mongoose,13,5,0,"5' 6""",125 lbs.,"67""",Southpaw,"Nov 03, 1987",1.92,25%,5.38,52%,0.72,25%,33%,1.4
Andrew,Montanez,http://ufcstats.com/fighter-details/72c9c2eadfc3277e,,9,12,1,--,185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Augusto,Montano,http://ufcstats.com/fighter-details/94508d80e1f885fc,Dodger,15,3,0,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 25, 1984",3.46,46%,2.66,56%,0.00,0%,66%,0.0
Erick,Montano,http://ufcstats.com/fighter-details/8163cd7de0342652,Perry,7,5,0,"6' 0""",170 lbs.,"73""",Orthodox,"Nov 19, 1985",2.79,44%,2.06,64%,2.29,36%,66%,0.0
Nicco,Montano,http://ufcstats.com/fighter-details/1de9ad94de18eeaf,,5,3,0,"5' 5""",135 lbs.,"65""",Southpaw,"Dec 16, 1988",5.60,41%,4.43,64%,2.25,54%,69%,0.4
Antonio,Monteiro,http://ufcstats.com/fighter-details/3e38b1ea16bd4d86,Junior Negao,17,5,1 (1 NC),"5' 7""",145 lbs.,"70""",Orthodox,"Jul 02, 1995",3.93,49%,8.33,33%,1.00,33%,66%,1.0
Alberto,Montes,http://ufcstats.com/fighter-details/a112097ad877a48f,The Promise,11,1,0,"5' 7""",145 lbs.,"69""",Orthodox,"May 31, 1994",4.98,66%,4.85,57%,0.00,0%,66%,9.8
Steve,Montgomery,http://ufcstats.com/fighter-details/6e92eb1242b46636,The Creepy Weasel,9,5,0,"6' 4""",185 lbs.,--,Southpaw,"Dec 19, 1990",4.85,39%,4.12,47%,0.00,0%,64%,0.0
James,Moontasri,http://ufcstats.com/fighter-details/c06a9b48d4132c8e,Moon Walker,9,5,0,"5' 10""",170 lbs.,"71""",Switch,"Apr 10, 1988",2.39,48%,3.86,40%,0.00,0%,79%,0.2
Homer,Moore,http://ufcstats.com/fighter-details/e56df3c1d8b4b1cc,The Rock,26,9,2,"5' 10""",205 lbs.,--,Orthodox,"Nov 27, 1971",0.68,50%,0.68,0%,5.07,66%,0%,0.0
Todd,Moore,http://ufcstats.com/fighter-details/e31502e3f79d00c5,,16,7,0,"5' 9""",170 lbs.,"71""",Southpaw,"Dec 30, 1983",1.83,26%,2.30,57%,0.78,14%,54%,0.0
Nate,Moore,http://ufcstats.com/fighter-details/518e5202a91980d4,,8,4,0,"6' 0""",170 lbs.,--,,--,2.21,25%,2.87,42%,1.23,16%,25%,0.0
Dustin,Moore,http://ufcstats.com/fighter-details/831de97afe326478,,0,2,0,"5' 4""",125 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Taylor,Moore,http://ufcstats.com/fighter-details/26927dab41dbd5fc,,10,5,0,"5' 10""",135 lbs.,"70""",Southpaw,"Oct 16, 1993",0.20,75%,2.07,42%,0.00,0%,25%,0.0
Sergio,Moraes,http://ufcstats.com/fighter-details/1bcaac2d99b90fce,The Panther,14,6,1,"6' 0""",170 lbs.,"72""",Orthodox,"Jul 23, 1982",2.42,42%,3.73,59%,1.20,38%,75%,0.4
Marlon,Moraes,http://ufcstats.com/fighter-details/fea79f9bc8c68769,Magic,23,10,1,"5' 6""",135 lbs.,"67""",Orthodox,"Apr 26, 1988",3.37,40%,4.53,54%,0.87,41%,46%,0.3
Sheymon,Moraes,http://ufcstats.com/fighter-details/0d62719b1dcf7c40,,11,4,0,"5' 8""",145 lbs.,"72""",Orthodox,"Oct 11, 1990",3.00,42%,3.64,63%,0.00,0%,53%,0.0
John,Moraga,http://ufcstats.com/fighter-details/92437c6775b3f7d1,,19,7,0,"5' 6""",125 lbs.,"66""",Orthodox,"Mar 20, 1984",2.57,43%,2.55,56%,0.62,23%,44%,1.1
Ricardo,Morais,http://ufcstats.com/fighter-details/2dc7f1762dc0a7ef,The Mutant,10,4,1,"6' 8""",270 lbs.,--,Orthodox,"Feb 26, 1967",2.86,37%,2.39,53%,0.00,0%,0%,0.0
Leonardo,Morales,http://ufcstats.com/fighter-details/45230be0641f3f53,Chimy,6,2,0,"5' 8""",135 lbs.,--,Southpaw,"Dec 22, 1992",2.05,47%,2.05,58%,0.00,0%,62%,0.0
Albert,Morales,http://ufcstats.com/fighter-details/544d7460b3e44393,The Warrior,7,4,1,"5' 9""",135 lbs.,"72""",Orthodox,"May 25, 1991",3.81,35%,3.96,56%,0.91,35%,70%,0.2
Joseph,Morales,http://ufcstats.com/fighter-details/2fe9032955c2e013,,9,2,0,"5' 6""",125 lbs.,"69""",Switch,"Aug 22, 1994",1.58,37%,1.72,60%,0.53,50%,23%,2.6
Vince,Morales,http://ufcstats.com/fighter-details/37098a6e6c27fb66,Vandetta,16,10,0,"5' 7""",135 lbs.,"70""",Orthodox,"Nov 12, 1990",3.57,37%,4.00,53%,0.59,40%,58%,0.5
Omar,Morales,http://ufcstats.com/fighter-details/a0e6753c42698f13,Venezuelan Fighter,11,4,0,"5' 11""",155 lbs.,"73""",Orthodox,"Oct 17, 1985",3.42,40%,3.18,58%,0.46,100%,63%,0.0
Michael,Morales,http://ufcstats.com/fighter-details/c32aeb1a59e6272d,,18,0,0,"6' 0""",170 lbs.,"79""",Orthodox,"Jun 24, 1999",5.62,49%,3.31,53%,1.09,41%,89%,0.0
Sarah,Moras,http://ufcstats.com/fighter-details/539ed332b3078821,Cheesecake,6,8,0,"5' 7""",135 lbs.,"67""",Orthodox,"Apr 30, 1988",2.28,34%,3.58,50%,0.67,21%,33%,0.8
Christian,Morecraft,http://ufcstats.com/fighter-details/80779d7441af1b52,,8,3,0,"6' 6""",260 lbs.,"81""",Orthodox,"Sep 08, 1986",2.82,34%,2.46,46%,3.26,66%,50%,2.2
Joe,Moreira,http://ufcstats.com/fighter-details/df85d6ec3493d120,,2,2,0,"5' 11""",195 lbs.,--,Southpaw,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Richardson,Moreira,http://ufcstats.com/fighter-details/9147679e1a4ad4a3,Rick Monstro,7,4,0,"6' 2""",185 lbs.,--,Orthodox,"Mar 31, 1984",1.17,28%,1.83,67%,0.00,0%,100%,0.0
Gisele,Moreira,http://ufcstats.com/fighter-details/6a125ba3ec37e27e,,8,3,0,"5' 6""",135 lbs.,--,Orthodox,"Jan 14, 1981",5.93,42%,6.33,48%,4.00,57%,0%,0.0
Vinicius,Moreira,http://ufcstats.com/fighter-details/acb36c908d415c4a,Mamute,9,5,0,"6' 4""",205 lbs.,"76""",Orthodox,"Feb 28, 1989",3.15,59%,5.07,43%,1.97,18%,0%,1.3
Jesse,Moreng,http://ufcstats.com/fighter-details/2e2cdb6e9eb84bb9,Arturo,9,1,0,"5' 7""",145 lbs.,--,Orthodox,"Nov 09, 1979",1.26,40%,2.08,48%,5.56,100%,100%,0.0
Brandon,Moreno,http://ufcstats.com/fighter-details/792be9a24df82ed6,The Assassin Baby,23,8,2,"5' 7""",125 lbs.,"70""",Orthodox,"Dec 07, 1993",3.96,44%,3.62,60%,1.51,44%,64%,0.4
Mike,Moreno,http://ufcstats.com/fighter-details/bb2eee4fb3259c01,El Palo Duro,6,5,0,"6' 0""",185 lbs.,--,,--,1.27,51%,1.07,58%,0.00,0%,44%,0.0
Dan,Moret,http://ufcstats.com/fighter-details/66e98b3bb5fc5250,The Hitman,13,6,0,"6' 0""",155 lbs.,"73""",Southpaw,"Nov 21, 1986",2.67,43%,3.56,43%,1.25,27%,45%,0.4
Sammy,Morgan,http://ufcstats.com/fighter-details/2067a177a2842fbf,The Squeeze,18,12,0,"5' 10""",170 lbs.,--,Orthodox,"Sep 28, 1981",1.05,22%,3.74,40%,1.43,20%,0%,0.5
Peggy,Morgan,http://ufcstats.com/fighter-details/92b36014314b028b,The Daywalker,4,4,0,"6' 1""",135 lbs.,--,,"Dec 16, 1979",2.27,23%,8.20,33%,0.00,0%,50%,0.0
Alexander,Morgan,http://ufcstats.com/fighter-details/938ea36fe9c269f0,The Chess Master,11,5,0,"5' 10""",145 lbs.,"71""",Orthodox,"May 14, 1991",3.71,44%,2.78,47%,0.00,0%,0%,0.0
Alex,Morono,http://ufcstats.com/fighter-details/cdb96af67d096b1e,The Great White,24,12,0 (1 NC),"5' 11""",170 lbs.,"72""",Orthodox,"Aug 16, 1990",5.03,40%,4.78,56%,0.33,24%,47%,0.3
Maryna,Moroz,http://ufcstats.com/fighter-details/b4192a975027aab6,Iron Lady,11,6,0,"5' 7""",125 lbs.,"67""",Orthodox,"Sep 08, 1991",4.42,33%,4.89,51%,0.70,24%,42%,0.6
Sergey,Morozov,http://ufcstats.com/fighter-details/2f6a993c7f547c13,,19,5,0,"5' 6""",135 lbs.,"67""",Orthodox,"Jun 14, 1989",3.01,43%,2.97,61%,3.63,31%,68%,0.0
Brad,Morris,http://ufcstats.com/fighter-details/6803d4d6908354ac,,10,6,0,"6' 2""",205 lbs.,--,Orthodox,"Nov 01, 1979",0.50,62%,6.95,27%,0.00,0%,0%,0.0
Scott,Morris,http://ufcstats.com/fighter-details/be9d259be012e8a4,,2,1,0,"5' 10""",210 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Anthony,Morrison,http://ufcstats.com/fighter-details/dab0e6cb8c932162,Cheesesteak,20,12,0 (1 NC),"5' 7""",145 lbs.,--,Orthodox,"Mar 29, 1984",1.70,33%,0.49,80%,0.00,0%,50%,0.0
Jack,Morrison,http://ufcstats.com/fighter-details/38fccd44d669bb2f,,0,3,0,"5' 11""",205 lbs.,--,,--,0.00,0%,19.31,40%,0.00,0%,0%,0.0
Harry,Moskowitz,http://ufcstats.com/fighter-details/4dc496aa0cfc0d95,Dirty,6,12,0,"6' 5""",275 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Carlos,Mota,http://ufcstats.com/fighter-details/b15862fcd6ded451,Tizil,8,2,0,"5' 4""",125 lbs.,"69""",Orthodox,"Apr 15, 1995",0.80,41%,1.13,54%,0.00,0%,50%,1.0
Miki,Motono,http://ufcstats.com/fighter-details/a5fa51a81d0c5ed9,,8,5,0,"5' 2""",115 lbs.,"63""",Southpaw,"May 18, 1994",1.27,27%,4.20,57%,3.00,30%,0%,1.0
Juan,Mott,http://ufcstats.com/fighter-details/5da4e8dc02e50ac0,,3,4,0,"6' 0""",190 lbs.,--,Switch,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Nikolas,Motta,http://ufcstats.com/fighter-details/37f560436d745c18,Iron,15,5,0 (1 NC),"5' 9""",155 lbs.,"70""",Orthodox,"Feb 08, 1993",3.64,37%,4.50,56%,0.00,0%,82%,0.0
Flavio Luiz,Moura,http://ufcstats.com/fighter-details/ab35634d1a8c7a11,,19,7,0,"5' 11""",183 lbs.,--,Open Stance,--,0.67,16%,0.00,0%,0.00,0%,0%,0.0
Eduarda,Moura,http://ufcstats.com/fighter-details/de594b35c45c2e9a,Ronda,11,1,0,"5' 6""",125 lbs.,"66""",Orthodox,"Feb 28, 1994",2.60,49%,2.45,53%,4.37,35%,100%,0.4
Gegard,Mousasi,http://ufcstats.com/fighter-details/232c582f29f8f65e,,42,6,2,"6' 2""",185 lbs.,"76""",Orthodox,"Aug 01, 1985",3.75,50%,1.21,68%,1.59,60%,59%,1.1
Kris,Moutinho,http://ufcstats.com/fighter-details/9c27f3217891f3f0,,9,6,0,"5' 7""",135 lbs.,"68""",Southpaw,"Aug 09, 1992",4.86,32%,15.48,28%,0.00,0%,0%,0.0
Kin,Moy,http://ufcstats.com/fighter-details/ae922e7d9e852d7a,Kong,8,3,0,"5' 5""",135 lbs.,--,,--,2.30,33%,1.93,62%,1.67,42%,50%,1.7
Jamie,Moyle,http://ufcstats.com/fighter-details/882d62561063a927,,4,3,0,"5' 1""",115 lbs.,"65""",Orthodox,"Mar 17, 1989",4.51,51%,4.00,65%,1.00,21%,50%,0.0
Askar,Mozharov,http://ufcstats.com/fighter-details/e92901944ce91909,,19,13,0,"6' 3""",205 lbs.,"74""",Orthodox,"Oct 26, 1994",0.43,18%,4.07,13%,0.00,0%,33%,0.0
Garrett,Mueller,http://ufcstats.com/fighter-details/d0c325dfefdde31f,,3,3,0,"5' 9""",135 lbs.,--,,"Jan 29, 1989",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Lauren,Mueller,http://ufcstats.com/fighter-details/f923e012414c883e,Princess Tiger,5,3,0,"5' 5""",125 lbs.,"67""",Orthodox,"Nov 15, 1991",4.08,41%,3.77,58%,0.70,50%,71%,0.0
Belal,Muhammad,http://ufcstats.com/fighter-details/b1b0729d27936f2f,Remember the Name,24,4,0 (1 NC),"5' 11""",170 lbs.,"72""",Orthodox,"Jul 09, 1988",4.46,43%,3.78,55%,2.24,38%,90%,0.1
Fazlo,Mulabitinovic,http://ufcstats.com/fighter-details/2252b2c892397f0d,,4,2,0,--,135 lbs.,--,,--,0.54,16%,0.00,100%,0.00,0%,0%,8.0
