Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Ivan Menjivar,loss,Matt Serra,"0
","8
","0
","2
","UFC 48: Payback
          


          
          Jun. 19, 2004",U-DEC,3,5:00
Ivan Menjivar,loss,Georges St-Pierre,"0
","8
","2
","0
","UCC 7
          


          
          Jan. 25, 2002","KO/TKO
",1,4:50
Dave Menne,loss,Luigi Fioravanti,"0
","8
","0
","2
","UFC Fight Night: Sanchez vs Riggs
          


          
          Dec. 13, 2006","KO/TKO
",1,4:44
Dave Menne,loss,Josh Koscheck,"0
","13
","1
","5
","UFC Fight Night 5
          


          
          Jun. 28, 2006",U-DEC,3,5:00
Dave Menne,loss,Jake Shields,"0
","15
","0
","0
","ROTR 8
          


          
          Jan. 20, 2006",U-DEC,3,5:00
Dave Menne,loss,Phil Baroni,"0
","1
","0
","0
","UFC 39: The Warriors Return
          


          
          Sep. 27, 2002","KO/TKO
",1,0:18
Dave Menne,loss,Murilo Bustamante,"0
","14
","0
","0
","UFC 35: Throwdown
          



          
          Jan. 11, 2002","KO/TKO
",2,0:44
Dave Menne,win,Gil Castillo,"0
","70
","1
","4
","UFC 33: Victory in Vegas
          



          
          Sep. 28, 2001",U-DEC,5,5:00
Dave Menne,win,Fabiano Iha,"0
","37
","0
","1
","UFC 24: First Defense
          


          
          Mar. 10, 2000",U-DEC,3,5:00
Steve Mensing,loss,Gegard Mousasi,"0
","0
","0
","0
","M-1 - Slamm
          


          
          Mar. 02, 2008","KO/TKO
",1,2:44
Buck Meredith,loss,Luke Rockhold,"--
","--
","--
","--
","Strikeforce - Shamrock vs. Diaz
          


          
          Apr. 11, 2009","SUB
",1,4:07
Joe Merritt,loss,Alex Oliveira,"0
","23
","0
","0
","UFC Fight Night: Machida vs Romero
          


          
          Jun. 27, 2015",U-DEC,3,5:00
Jeremiah Metcalf,win,Raymond Daniels,"0
","13
","2
","1
","Strikeforce - Melendez vs. Thomson
          


          
          Jun. 27, 2008","SUB
",2,1:59
Jeremiah Metcalf,loss,Dennis Hallman,"--
","--
","--
","--
","Strikeforce - Four Men Enter, One Man Survives
          


          
          Nov. 16, 2007","SUB
",1,1:39
Jeremiah Metcalf,loss,Luke Stewart,"0
","0
","0
","0
","Strikeforce - Tank vs. Buentello
          


          
          Oct. 07, 2006","SUB
",1,2:29
Jonathan Meunier,win,Richard Walsh,"0
","74
","1
","0
","UFC Fight Night: Whittaker vs. Brunson
          


          
          Nov. 26, 2016",U-DEC,3,5:00
Jonathan Meunier,loss,Colby Covington,"0
","16
","0
","0
","UFC Fight Night: MacDonald vs Thompson
          


          
          Jun. 18, 2016","SUB
",3,0:54
Yaotzin Meza,loss,Arnold Allen,"0
","25
","0
","0
","UFC Fight Night: Silva vs Bisping
          


          
          Feb. 27, 2016",U-DEC,3,5:00
Yaotzin Meza,loss,Sam Sicilia,"0
","18
","1
","1
","UFC Fight Night: Mir vs Duffee
          


          
          Jul. 15, 2015",U-DEC,3,5:00
Yaotzin Meza,win,Damian Stasiak,"0
","17
","2
","3
","UFC Fight Night: Gonzaga vs Cro Cop 2
          


          
          Apr. 11, 2015",U-DEC,3,5:00
Yaotzin Meza,loss,Sergio Pettis,"0
","43
","1
","0
","UFC Fight Night: Henderson vs Khabilov
          


          
          Jun. 07, 2014",U-DEC,3,5:00
Yaotzin Meza,nc,Chico Camus,"0
","12
","1
","0
","UFC on FOX: Henderson vs Thomson
          


          
          Jan. 25, 2014",Overturned,3,5:00
Yaotzin Meza,win,John Albert,"0
","4
","1
","4
","UFC on FOX: Johnson vs Moraga
          


          
          Jul. 27, 2013","SUB
",2,2:49
Yaotzin Meza,loss,Chad Mendes,"0
","2
","0
","0
","UFC on FX: Sotiropoulos vs Pearson
          


          
          Dec. 14, 2012","KO/TKO
",1,1:55
Guy Mezger,loss,Rogerio Nogueira,"0
","29
","1
","0
","PRIDE 24: Cold Fury 3
          


          
          Dec. 23, 2002",S-DEC,3,5:00
Guy Mezger,win,Yoshihisa Yamamoto,"1
","78
","0
","0
","PRIDE 22: Beasts from the East 2
          


          
          Sep. 29, 2002",U-DEC,3,5:00
Guy Mezger,loss,Ricardo Arona,"0
","17
","1
","0
","PRIDE 16: Beasts from the East
          


          
          Sep. 24, 2001",S-DEC,3,5:00
Guy Mezger,loss,Chuck Liddell,"1
","30
","0
","0
","PRIDE 14: Clash of the Titans
          


          
          May. 27, 2001","KO/TKO
",2,2:21
Guy Mezger,win,Egan Inoue,"1
","8
","0
","0
","PRIDE 13: Collision Course
          


          
          Mar. 25, 2001","KO/TKO
",1,2:25
Guy Mezger,win,Alexander Otsuka,"1
","14
","0
","0
","PRIDE 12: Cold Fury
          


          
          Dec. 09, 2000","KO/TKO
",1,1:52
Guy Mezger,loss,Wanderlei Silva,"0
","9
","0
","0
","PRIDE 10: Return of the Warriors
          


          
          Aug. 27, 2000","KO/TKO
",1,3:45
Guy Mezger,win,Masaaki Satake,"0
","25
","3
","0
","PRIDE Grand Prix 2000 Finals
          


          
          May. 01, 2000",U-DEC,2,10:00
Guy Mezger,loss,Kazushi Sakuraba,"0
","18
","0
","0
","PRIDE Grand Prix 2000 Opening Round
          


          
          Jan. 30, 2000",Other,1,15:00
Guy Mezger,loss,Akira Shoji,"0
","26
","1
","0
","PRIDE 6
          


          
          Jul. 04, 1999",S-DEC,3,5:00
Guy Mezger,loss,Tito Ortiz,"0
","2
","0
","3
","UFC 19: Ultimate Young Guns
          


          
          Mar. 05, 1999","KO/TKO
",1,9:56
Guy Mezger,win,Tito Ortiz,"0
","0
","0
","1
","UFC 13: The Ultimate Force
          



          
          May. 30, 1997","SUB
",1,2:00
Guy Mezger,win,Christophe Leninger,"0
","35
","0
","0
","UFC 13: The Ultimate Force
          


          
          May. 30, 1997",U-DEC,2,3:00
Guy Mezger,win,John Dowdy,"1
","12
","0
","0
","UFC 5: The Return of the Beast
          


          
          Apr. 07, 1995","KO/TKO
",1,2:02
Guy Mezger,win,Jason Fairn,"0
","19
","1
","0
","UFC 4: Revenge of the Warriors
          


          
          Dec. 16, 1994",KO/TKO,1,2:13
Jonathan Micallef,win,Kevin Jousset,"1
","85
","0
","0
","UFC 312: Du Plessis vs. Strickland 2
          


          
          Feb. 08, 2025",U-DEC,3,5:00
Jonathan Micallef,win,Mohamed Ado,"0
","1
","1
","1
","DWCS 8.10
          


          
          Oct. 15, 2024","SUB
",1,3:01
Brandon Michaels,loss,Raul Castillo,"--
","--
","--
","--
","Strikeforce - Shamrock vs. Diaz
          


          
          Apr. 11, 2009","SUB
",1,1:45
Andreas Michailidis,loss,Rinat Fakhretdinov,"0
","18
","0
","0
","UFC Fight Night: Volkov vs. Rozenstruik
          


          
          Jun. 04, 2022",U-DEC,3,5:00
Andreas Michailidis,loss,Alex Pereira,"0
","3
","2
","0
","UFC 268: Usman vs. Covington 2
          


          
          Nov. 06, 2021","KO/TKO
",2,0:18
Andreas Michailidis,win,KB Bhullar,"0
","73
","1
","0
","UFC Fight Night: Reyes vs. Prochazka
          


          
          May. 01, 2021",U-DEC,3,5:00
Andreas Michailidis,loss,Modestas Bukauskas,"0
","23
","0
","0
","UFC Fight Night: Kattar vs. Ige
          


          
          Jul. 15, 2020",KO/TKO,1,5:00
David Michaud,loss,Olivier Aubin-Mercier,"0
","17
","0
","0
","UFC 186: Johnson vs Horiguchi
          


          
          Apr. 25, 2015","SUB
",3,1:35
David Michaud,win,Garett Whiteley,"0
","77
","4
","0
","UFC on FOX: Dos Santos vs Miocic
          


          
          Dec. 13, 2014",U-DEC,3,5:00
David Michaud,loss,Li Jingliang,"0
","41
","3
","2
","UFC 173: Barao vs Dillashaw
          


          
          May. 24, 2014",S-DEC,3,5:00
Chris Mickle,loss,Jose Aldo,"0
","5
","0
","0
","WEC 39: Brown vs. Garcia
          


          
          Mar. 01, 2009","KO/TKO
",1,1:39
Zachary Micklewright,loss,Dustin Poirier,"0
","6
","0
","0
","WEC 52: Faber vs. Mizugaki
          


          
          Nov. 11, 2010",KO/TKO,1,0:53
Zachary Micklewright,loss,Bart Palaszewski,"0
","28
","0
","0
","WEC 50: Cruz vs. Benavidez
          


          
          Aug. 18, 2010","KO/TKO
",2,0:31
Zachary Micklewright,win,Muhsin Corbbrey,"0
","85
","1
","0
","WEC 45: Cerrone vs. Ratcliff
          


          
          Dec. 19, 2009",U-DEC,3,5:00
Kristof Midoux,loss,Jake O'Brien,"0
","2
","0
","0
","UFC Fight Night 6
          


          
          Aug. 17, 2006","KO/TKO
",2,0:52
Kristof Midoux,loss,Fabricio Werdum,"0
","5
","0
","0
","WAFF 2
          


          
          Mar. 22, 2003","SUB
",1,4:11
Keith Mielke,loss,Sam Adkins,"--
","--
","--
","--
","UFC 8: David vs Goliath
          


          
          Feb. 16, 1996","KO/TKO
",1,0:50
Chris Mierzwiak,loss,Dominique Steele,"1
","24
","2
","1
","Strikeforce - Barnett vs. Kharitonov
          


          
          Sep. 10, 2011",U-DEC,3,5:00
Bojan Mihajlovic,loss,Abdul-Kerim Edilov,"0
","1
","0
","0
","UFC Fight Night: Volkov vs. Struve
          


          
          Sep. 02, 2017","KO/TKO
",2,2:32
Bojan Mihajlovic,loss,Joachim Christensen,"0
","22
","0
","0
","UFC Fight Night: Rodriguez vs. Penn
          


          
          Jan. 15, 2017","KO/TKO
",3,2:05
Bojan Mihajlovic,loss,Francis Ngannou,"0
","3
","0
","0
","UFC on FOX: Holm vs. Shevchenko
          


          
          Jul. 23, 2016","KO/TKO
",1,1:34
Billy Miles,loss,George Sotiropoulos,"0
","0
","0
","0
","The Ultimate Fighter: Team Hughes vs. Team Serra Finale
          


          
          Dec. 08, 2007","SUB
",1,1:36
Pat Miletich,loss,Matt Lindland,"0
","1
","0
","0
","UFC 36: Worlds Collide
          


          
          Mar. 22, 2002","KO/TKO
",1,3:09
Pat Miletich,win,Shonie Carter,"1
","10
","1
","0
","UFC 32: Showdown in the Meadowlands
          


          
          Jun. 29, 2001","KO/TKO
",2,2:42
Pat Miletich,loss,Carlos Newton,"0
","28
","0
","0
","UFC 31: Locked and Loaded
          



          
          May. 04, 2001","SUB
",3,2:50
Pat Miletich,win,Kenichi Yamamoto,"0
","16
","3
","2
","UFC 29: Defense of the Belts
          



          
          Dec. 16, 2000","SUB
",2,1:58
Pat Miletich,win,John Alessio,"0
","9
","2
","1
","UFC 26: Ultimate Field Of Dreams
          



          
          Jun. 09, 2000","SUB
",2,1:43
Pat Miletich,win,Andre Pederneiras,"0
","13
","0
","0
","UFC 21: Return of the Champions
          



          
          Jul. 16, 1999",KO/TKO,2,1:34
Pat Miletich,win,Jorge Patino,"0
","27
","3
","0
","UFC 18: The Road to the Heavyweight Title
          



          
          Jan. 08, 1999",U-DEC,3,3:00
Pat Miletich,win,Mikey Burnett,"0
","19
","1
","0
","UFC - Ultimate Brazil
          



          
          Oct. 16, 1998",S-DEC,3,3:00
Pat Miletich,win,Chris Brennan,"0
","6
","0
","1
","UFC 16: Battle in the Bayou
          


          
          Mar. 13, 1998","SUB
",1,9:02
Pat Miletich,win,Townsend Saunders,"0
","18
","0
","1
","UFC 16: Battle in the Bayou
          


          
          Mar. 13, 1998",S-DEC,2,3:00
Curtis Millender,loss,Belal Muhammad,"0
","48
","0
","0
","UFC 236: Holloway vs. Poirier 2
          


          
          Apr. 13, 2019",U-DEC,3,5:00
Curtis Millender,loss,Elizeu Zaleski dos Santos,"0
","0
","0
","0
","UFC Fight Night: Lewis vs. Dos Santos
          


          
          Mar. 09, 2019","SUB
",1,2:35
Curtis Millender,win,Siyar Bahadurzada,"0
","89
","0
","0
","UFC 232: Jones vs. Gustafsson 2
          


          
          Dec. 29, 2018",U-DEC,3,5:00
Curtis Millender,win,Max Griffin,"0
","38
","1
","0
","UFC 226: Miocic vs. Cormier
          


          
          Jul. 07, 2018",U-DEC,3,5:00
Curtis Millender,win,Thiago Alves,"2
","47
","0
","0
","UFC Fight Night: Cerrone vs. Medeiros
          


          
          Feb. 18, 2018","KO/TKO
",2,4:17
Phillip Miller,win,Mark Weir,"0
","10
","2
","1
","UFC 40: Vendetta
          


          
          Nov. 22, 2002","SUB
",2,4:50
Phillip Miller,win,James Zikic,"0
","30
","4
","0
","UFC 38: Brawl at the Hall
          


          
          Jul. 13, 2002",U-DEC,3,5:00
Jason Miller,loss,CB Dollaway,"0
","14
","0
","2
","UFC 146: Dos Santos vs Mir
          


          
          May. 26, 2012",U-DEC,3,5:00
Jason Miller,loss,Michael Bisping,"0
","27
","1
","0
","The Ultimate Fighter: Team Bisping vs Team Miller Finale
          


          
          Dec. 03, 2011","KO/TKO
",3,3:34
Jason Miller,win,Kazushi Sakuraba,"0
","14
","0
","1
","DREAM 16
          


          
          Sep. 25, 2010","SUB
",1,2:09
Jason Miller,win,Tim Stout,"--
","--
","--
","--
","Strikeforce - Nashville
          


          
          Apr. 17, 2010",KO/TKO,1,3:09
Jason Miller,loss,Jake Shields,"0
","23
","3
","2
","Strikeforce - Fedor vs. Rogers
          



          
          Nov. 07, 2009",U-DEC,5,5:00
Jason Miller,nc,Jacare Souza,"0
","6
","0
","0
","DREAM 9: Featherweight Grand Prix 2009 2nd Round
          



          
          May. 26, 2009",CNC,1,2:33
Jason Miller,loss,Jacare Souza,"0
","24
","1
","1
","DREAM 4: Middleweight Grand Prix 2008 2nd Round
          


          
          Jun. 15, 2008",U-DEC,2,5:00
Jason Miller,win,Katsuyori Shibata,"0
","42
","1
","0
","DREAM 3: Lightweight Grand Prix 2008 2nd Round
          


          
          May. 11, 2008","KO/TKO
",1,6:57
Jason Miller,win,Hiromitsu Miura,"0
","28
","2
","3
","WEC 27: Marshall vs. McElfresh
          


          
          May. 12, 2007",U-DEC,3,5:00
Jason Miller,win,Lodune Sincaid,"0
","16
","1
","1
","WFA - King of the Streets
          


          
          Jul. 22, 2006","SUB
",1,4:29
Jason Miller,loss,Georges St-Pierre,"0
","16
","1
","0
","UFC 52: Couture vs Liddell 2
          


          
          Apr. 16, 2005",U-DEC,3,5:00
Dan Miller,loss,Trevor Smith,"0
","25
","0
","1
","The Ultimate Fighter: American Top Team vs. Blackzilians Finale
          


          
          Jul. 12, 2015",U-DEC,3,5:00
Dan Miller,loss,Jordan Mein,"0
","11
","1
","1
","UFC 158: St-Pierre vs Diaz
          


          
          Mar. 16, 2013","KO/TKO
",1,4:42
Dan Miller,win,Ricardo Funch,"1
","57
","0
","3
","UFC on FX: Maynard vs Guida
          


          
          Jun. 22, 2012","SUB
",3,3:12
Dan Miller,loss,Rousimar Palhares,"1
","42
","0
","0
","UFC 134: Silva vs Okami
          


          
          Aug. 27, 2011",U-DEC,3,5:00
Dan Miller,loss,Nate Marquardt,"0
","10
","2
","2
","UFC 128: Shogun vs Jones
          


          
          Mar. 19, 2011",U-DEC,3,5:00
Dan Miller,win,Joe Doerksen,"0
","18
","5
","1
","UFC 124: St-Pierre vs Koscheck 2
          


          
          Dec. 11, 2010",S-DEC,3,5:00
Dan Miller,win,John Salter,"0
","23
","0
","2
","UFC 118: Edgar vs Penn 2
          


          
          Aug. 28, 2010","SUB
",2,1:53
Dan Miller,loss,Michael Bisping,"0
","50
","1
","0
","UFC 114: Rampage vs Evans
          


          
          May. 29, 2010",U-DEC,3,5:00
Dan Miller,loss,Demian Maia,"0
","20
","0
","0
","UFC 109: Relentless
          


          
          Feb. 06, 2010",U-DEC,3,5:00
Dan Miller,loss,Chael Sonnen,"0
","9
","0
","2
","UFC 98: Evans vs Machida
          


          
          May. 23, 2009",U-DEC,3,5:00
Dan Miller,win,Jake Rosholt,"0
","2
","0
","2
","UFC Fight Night: Lauzon vs Stephens
          


          
          Feb. 07, 2009","SUB
",1,1:03
Dan Miller,win,Matt Horwich,"0
","31
","6
","0
","UFC 90: Silva vs Cote
          


          
          Oct. 25, 2008",U-DEC,3,5:00
Dan Miller,win,Rob Kimmons,"0
","0
","0
","2
","UFC Fight Night: Diaz vs Neer
          


          
          Sep. 17, 2008","SUB
",1,1:27
Dan Miller,win,Ryan McGivern,"0
","8
","1
","1
","IFL - Connecticut 2008
          


          
          May. 16, 2008","SUB
",1,3:36
Dan Miller,win,Dave Phillips,"0
","3
","1
","1
","IFL - 2007 Semifinals
          


          
          Aug. 02, 2007","SUB
",1,1:30
Jim Miller,loss,Chase Hooper,"0
","13
","1
","2
","UFC 314: Volkanovski vs. Lopes
          


          
          Apr. 12, 2025",U-DEC,3,5:00
Jim Miller,win,Damon Jackson,"0
","10
","0
","1
","UFC 309: Jones vs. Miocic
          


          
          Nov. 16, 2024","SUB
",1,2:44
Jim Miller,loss,King Green,"0
","57
","0
","0
","UFC 300: Pereira vs. Hill
          


          
          Apr. 13, 2024",U-DEC,3,5:00
Jim Miller,win,Gabriel Benitez,"0
","80
","2
","1
","UFC Fight Night: Ankalaev vs. Walker 2
          


          
          Jan. 13, 2024","SUB
",3,3:25
Jim Miller,win,Jesse Butler,"1
","3
","0
","0
","UFC Fight Night: Kara-France vs. Albazi
          


          
          Jun. 03, 2023","KO/TKO
",1,0:23
Jim Miller,loss,Alexander Hernandez,"0
","67
","0
","1
","UFC Fight Night: Andrade vs. Blanchfield
          


          
          Feb. 18, 2023",U-DEC,3,5:00
Jim Miller,win,Donald Cerrone,"0
","24
","1
","1
","UFC 276: Adesanya vs. Cannonier
          


          
          Jul. 02, 2022","SUB
",2,1:32
Jim Miller,win,Nikolas Motta,"1
","48
","0
","0
","UFC Fight Night: Walker vs. Hill
          


          
          Feb. 19, 2022","KO/TKO
",2,1:58
Jim Miller,win,Erick Gonzalez,"1
","32
","1
","0
","UFC Fight Night: Ladd vs. Dumont
          


          
          Oct. 16, 2021","KO/TKO
",2,0:14
Jim Miller,loss,Joe Solecki,"0
","11
","0
","0
","UFC Fight Night: Vettori vs. Holland
          


          
          Apr. 10, 2021",U-DEC,3,5:00
Jim Miller,loss,Vinc Pichel,"0
","14
","2
","2
","UFC 252: Miocic vs. Cormier 3
          


          
          Aug. 15, 2020",U-DEC,3,5:00
Jim Miller,win,Roosevelt Roberts,"0
","2
","0
","1
","UFC Fight Night: Blaydes vs. Volkov
          


          
          Jun. 20, 2020","SUB
",1,2:25
Jim Miller,loss,Scott Holtzman,"0
","58
","0
","0
","UFC Fight Night: Anderson vs. Blachowicz
          


          
          Feb. 15, 2020",U-DEC,3,5:00
Jim Miller,win,Clay Guida,"0
","2
","0
","1
","UFC Fight Night: Covington vs. Lawler
          


          
          Aug. 03, 2019","SUB
",1,0:58
Jim Miller,win,Jason Gonzalez,"0
","6
","2
","1
","UFC Fight Night: Jacare vs. Hermansson
          


          
          Apr. 27, 2019","SUB
",1,2:12
Jim Miller,loss,Charles Oliveira,"0
","1
","0
","0
","UFC Fight Night: Lee vs. Iaquinta
          


          
          Dec. 15, 2018","SUB
",1,1:15
Jim Miller,win,Alex White,"0
","15
","1
","1
","UFC 228: Woodley vs. Till
          


          
          Sep. 08, 2018","SUB
",1,1:29
Jim Miller,loss,Dan Hooker,"0
","10
","1
","0
","UFC Fight Night: Barboza vs. Lee
          


          
          Apr. 21, 2018","KO/TKO
",1,3:00
Jim Miller,loss,Francisco Trinaldo,"0
","34
","1
","0
","UFC Fight Night: Brunson vs. Machida
          


          
          Oct. 28, 2017",U-DEC,3,5:00
Jim Miller,loss,Anthony Pettis,"0
","48
","1
","0
","UFC 213: Romero vs. Whittaker
          


          
          Jul. 08, 2017",U-DEC,3,5:00
Jim Miller,loss,Dustin Poirier,"0
","71
","1
","3
","UFC 208: Holm vs. De Randamie
          


          
          Feb. 11, 2017",M-DEC,3,5:00
Jim Miller,win,Thiago Alves,"0
","28
","4
","1
","UFC 205: Alvarez vs McGregor
          


          
          Nov. 12, 2016",U-DEC,3,5:00
Jim Miller,win,Joe Lauzon,"0
","80
","0
","0
","UFC on FOX: Maia vs. Condit
          


          
          Aug. 27, 2016",S-DEC,3,5:00
Jim Miller,win,Takanori Gomi,"0
","8
","1
","0
","UFC 200: Tate vs Nunes
          


          
          Jul. 09, 2016","KO/TKO
",1,2:18
Jim Miller,loss,Diego Sanchez,"0
","56
","0
","0
","UFC 196: McGregor vs Diaz
          


          
          Mar. 05, 2016",U-DEC,3,5:00
Jim Miller,loss,Michael Chiesa,"0
","7
","0
","1
","UFC Fight Night: Namajunas vs. VanZant
          


          
          Dec. 10, 2015","SUB
",2,2:57
Jim Miller,win,Danny Castillo,"0
","45
","2
","0
","UFC on FOX: Dillashaw vs. Barao II
          


          
          Jul. 25, 2015",S-DEC,3,5:00
Jim Miller,loss,Beneil Dariush,"0
","11
","0
","3
","UFC on FOX: Machida vs Rockhold
          


          
          Apr. 18, 2015",U-DEC,3,5:00
Jim Miller,loss,Donald Cerrone,"0
","30
","1
","0
","UFC Fight Night: Cowboy vs Miller
          


          
          Jul. 16, 2014","KO/TKO
",2,3:31
Jim Miller,win,Yancy Medeiros,"0
","5
","0
","1
","UFC 172: Jones vs Teixeira
          


          
          Apr. 26, 2014","SUB
",1,3:18
Jim Miller,win,Fabricio Camoes,"0
","6
","1
","1
","UFC 168: Weidman vs Silva 2
          


          
          Dec. 28, 2013","SUB
",1,3:42
Jim Miller,nc,Pat Healy,"0
","27
","1
","0
","UFC 159: Jones vs Sonnen
          


          
          Apr. 27, 2013",Overturned,3,4:02
Jim Miller,win,Joe Lauzon,"0
","91
","1
","2
","UFC 155: Dos Santos vs Velasquez II
          


          
          Dec. 29, 2012",U-DEC,3,5:00
Jim Miller,loss,Nate Diaz,"0
","25
","1
","0
","UFC on FOX: Diaz vs Miller
          


          
          May. 05, 2012","SUB
",2,4:09
Jim Miller,win,Melvin Guillard,"0
","4
","1
","1
","UFC on FX: Guillard vs Miller
          


          
          Jan. 20, 2012","SUB
",1,3:04
Jim Miller,loss,Benson Henderson,"0
","14
","0
","6
","UFC Live: Hardy vs Lytle
          


          
          Aug. 14, 2011",U-DEC,3,5:00
Jim Miller,win,Kamal Shalorus,"1
","43
","1
","2
","UFC 128: Shogun vs Jones
          


          
          Mar. 19, 2011","KO/TKO
",3,2:15
Jim Miller,win,Charles Oliveira,"0
","1
","1
","2
","UFC 124: St-Pierre vs Koscheck 2
          


          
          Dec. 11, 2010","SUB
",1,1:59
Jim Miller,win,Gleison Tibau,"0
","29
","0
","2
","UFC Fight Night: Marquardt vs Palhares
          


          
          Sep. 15, 2010",U-DEC,3,5:00
Jim Miller,win,Mark Bocek,"0
","23
","1
","3
","UFC 111: St-Pierre vs Hardy
          


          
          Mar. 27, 2010",U-DEC,3,5:00
Jim Miller,win,Duane Ludwig,"1
","6
","0
","1
","UFC 108: Evans vs Silva
          


          
          Jan. 02, 2010","SUB
",1,2:31
Jim Miller,win,Steve Lopez,"1
","30
","0
","1
","UFC 103: Franklin vs Belfort
          


          
          Sep. 19, 2009",KO/TKO,2,0:48
Jim Miller,win,Mac Danzig,"0
","37
","6
","1
","UFC 100
          


          
          Jul. 11, 2009",U-DEC,3,5:00
Jim Miller,loss,Gray Maynard,"0
","25
","0
","1
","UFC 96: Jackson vs Jardine
          


          
          Mar. 07, 2009",U-DEC,3,5:00
Jim Miller,win,Matt Wiman,"0
","61
","4
","2
","UFC Fight Night - Fight for the Troops
          


          
          Dec. 10, 2008",U-DEC,3,5:00
Jim Miller,win,David Baron,"0
","15
","5
","5
","UFC 89: Bisping vs Leben
          


          
          Oct. 18, 2008","SUB
",3,3:19
Cole Miller,loss,Mizuto Hirota,"0
","21
","0
","0
","UFC on FOX: VanZant vs. Waterson
          


          
          Dec. 17, 2016",U-DEC,3,5:00
Cole Miller,loss,Alex Caceres,"0
","33
","3
","1
","UFC 199: Rockhold vs. Bisping 2
          


          
          Jun. 04, 2016",U-DEC,3,5:00
Cole Miller,nc,Jim Alers,"0
","28
","0
","0
","UFC on FOX: Dos Anjos vs. Cowboy 2
          


          
          Dec. 19, 2015",CNC,2,1:34
Cole Miller,loss,Max Holloway,"0
","31
","0
","0
","UFC Fight Night: Henderson vs Thatch
          


          
          Feb. 14, 2015",U-DEC,3,5:00
Cole Miller,win,Sam Sicilia,"1
","38
","0
","1
","UFC Fight Night: Rockhold vs Philippou
          


          
          Jan. 15, 2014","SUB
",2,1:54
Cole Miller,win,Andy Ogle,"0
","21
","0
","1
","UFC Fight Night: Machida vs Munoz
          


          
          Oct. 26, 2013",U-DEC,3,5:00
Cole Miller,loss,Manvel Gamburyan,"0
","32
","0
","0
","UFC Fight Night: Shogun vs Sonnen
          


          
          Aug. 17, 2013",U-DEC,3,5:00
Cole Miller,win,Bart Palaszewski,"0
","5
","1
","1
","The Ultimate Fighter: Team Jones vs. Team Sonnen Finale
          


          
          Apr. 13, 2013","SUB
",1,4:23
Cole Miller,loss,Nam Phan,"0
","143
","0
","0
","UFC on FOX: Shogun vs Vera
          


          
          Aug. 04, 2012",S-DEC,3,5:00
Cole Miller,loss,Steven Siler,"0
","72
","1
","0
","UFC on FX: Alves vs Kampmann
          


          
          Mar. 02, 2012",U-DEC,3,5:00
Cole Miller,win,TJ O'Brien,"1
","32
","0
","2
","UFC Live: Hardy vs Lytle
          


          
          Aug. 14, 2011","SUB
",2,2:38
Cole Miller,loss,Matt Wiman,"0
","22
","0
","0
","UFC Fight Night: Fight for the Troops 2
          


          
          Jan. 22, 2011",U-DEC,3,5:00
Cole Miller,win,Ross Pearson,"1
","24
","1
","1
","UFC Fight Night: Marquardt vs Palhares
          


          
          Sep. 15, 2010","SUB
",2,1:49
Cole Miller,win,Dan Lauzon,"0
","15
","0
","1
","UFC 108: Evans vs Silva
          


          
          Jan. 02, 2010","SUB
",1,3:05
Cole Miller,loss,Efrain Escudero,"0
","6
","0
","0
","UFC 103: Franklin vs Belfort
          


          
          Sep. 19, 2009","KO/TKO
",1,3:36
Cole Miller,win,Junie Browning,"0
","3
","0
","1
","UFC Fight Night: Condit vs Kampmann
          


          
          Apr. 01, 2009","SUB
",1,1:58
Cole Miller,win,Jorge Gurgel,"0
","41
","1
","2
","UFC 86: Jackson vs Griffin
          


          
          Jul. 05, 2008","SUB
",3,4:48
Cole Miller,loss,Jeremy Stephens,"0
","5
","0
","3
","UFC Fight Night: Swick vs Burkman
          


          
          Jan. 23, 2008","KO/TKO
",2,4:44
Cole Miller,win,Leonard Garcia,"0
","21
","1
","10
","UFC Fight Night: Thomas vs Florian
          


          
          Sep. 19, 2007",U-DEC,3,5:00
Cole Miller,win,Andy Wang,"1
","12
","0
","0
","The Ultimate Fighter: Team Pulver vs. Team Penn Finale
          


          
          Jun. 23, 2007","KO/TKO
",1,1:10
Henry Miller,loss,Wagner da Conceicao Martins,"0
","5
","0
","0
","PRIDE 30: Fully Loaded
          


          
          Oct. 23, 2005","KO/TKO
",1,1:31
Henry Miller,loss,James Thompson,"0
","1
","0
","0
","PRIDE Bushido 8
          


          
          Jul. 17, 2005","KO/TKO
",1,1:21
Henry Miller,loss,Makoto Takimoto,"0
","21
","0
","0
","PRIDE Shockwave 2004
          


          
          Dec. 31, 2004",U-DEC,3,5:00
Henry Miller,win,Mal Foki,"1
","5
","0
","0
","PRIDE Bushido 5
          


          
          Oct. 14, 2004","KO/TKO
",1,0:21
Henry Miller,loss,Paulo Cesar Silva,"0
","2
","1
","0
","PRIDE Total Elimination 2004
          


          
          Apr. 25, 2004","SUB
",1,4:04
Micah Miller,loss,Yoshiro Maeda,"0
","10
","0
","3
","DREAM 7: Featherweight Grand Prix 2009 1st Round
          


          
          Mar. 08, 2009",U-DEC,2,5:00
Micah Miller,loss,Josh Grispi,"0
","0
","0
","0
","WEC 35: Condit vs. Miura
          


          
          Aug. 03, 2008","KO/TKO
",1,0:50
Micah Miller,win,Chance Farrar,"1
","9
","0
","0
","WEC 32: Condit vs. Prater
          


          
          Feb. 13, 2008","KO/TKO
",1,1:39
